JBHJCH010000003.1_tRNA1_Thr	96692	96767
JBHJCH010000007.1_tRNA1_Gln	100649	100723
JBHJCH010000007.1_tRNA2_Met	100776	100852
JBHJCH010000011.1_tRNA1_Phe	51062	51137
JBHJCH010000011.1_tRNA2_Pro	79733	79809
JBHJCH010000011.1_tRNA3_Val	115044	115118
JBHJCH010000011.1_tRNA4_Asn	117968	118044
JBHJCH010000011.1_tRNA5_Met	146696	146772
JBHJCH010000011.1_tRNA6_Leu	161899	161983
JBHJCH010000012.1_tRNA1_Met	120915	120990
JBHJCH010000013.1_tRNA1_Leu	65713	65799
JBHJCH010000017.1_tRNA1_Ser	38950	39042
JBHJCH010000018.1_tRNA1_Gly	1514	1589
JBHJCH010000018.1_tRNA2_Leu	45797	45883
JBHJCH010000022.1_tRNA1_Arg	29720	29796
