JBBIGJ010000004.1_tRNA1_Leu	129087	129166
JBBIGJ010000005.1_tRNA1_Ala	87819	87894
JBBIGJ010000005.1_tRNA2_Pro	174524	174600
JBBIGJ010000006.1_tRNA1_Leu	167816	167902
JBBIGJ010000008.1_tRNA1_Thr	63754	63829
JBBIGJ010000009.1_tRNA1_Gln	100769	100843
JBBIGJ010000009.1_tRNA2_Met	100896	100972
JBBIGJ010000010.1_tRNA1_Ser	1336	1425
JBBIGJ010000014.1_tRNA1_Gly	128257	128332
JBBIGJ010000014.1_tRNA2_Cys	128414	128487
JBBIGJ010000015.1_tRNA1_Ser	39077	39169
JBBIGJ010000019.1_tRNA1_Met	1294	1369
JBBIGJ010000020.1_tRNA1_Phe	50105	50180
JBBIGJ010000020.1_tRNA2_Pro	78776	78852
JBBIGJ010000024.1_tRNA1_Val	65589	65663
JBBIGJ010000026.1_tRNA1_Glu	72779	72854
JBBIGJ010000026.1_tRNA2_Ala	72902	72977
JBBIGJ010000026.1_tRNA3_Glu	73727	73802
JBBIGJ010000026.1_tRNA4_Ala	73850	73925
