gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JAJIUJ010000086.1_1	1	525	525	1	0.728	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000086.1_2	680	988	309	1	0.589	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000086.1_3	988	1383	396	1	0.639	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000086.1_4	1442	3175	1734	1	0.602	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000086.1_5	3255	4163	909	1	0.635	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000086.1_6	4167	4955	789	1	0.608	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000086.1_7	5087	5362	276	1	0.565	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000086.1_8	5359	5655	297	1	0.532	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000086.1_9	5733	5879	147	-1	0.741	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000087.1_1	3	209	207	1	0.522	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000087.1_2	250	747	498	1	0.558	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000087.1_3	1091	1354	264	1	0.629	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000087.1_4	1358	1846	489	1	0.650	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000087.1_5	1866	3995	2130	1	0.565	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000087.1_6	3999	6593	2595	1	0.609	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000087.1_7	6664	8076	1413	1	0.543	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000087.1_8	8073	9677	1605	1	0.536	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000100.1|provirus_3_17402_1	3	758	756	1	0.575	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000100.1|provirus_3_17402_2	2513	2728	216	1	0.611	11	GGAGG	GENOMAD.096365.VV	3.199e-18	79	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAJIUJ010000100.1|provirus_3_17402_3	2725	2898	174	1	0.546	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000100.1|provirus_3_17402_4	2891	3067	177	1	0.565	11	AGxAGG/AGGxGG	GENOMAD.185254.VV	3.756e-18	78	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000100.1|provirus_3_17402_5	3021	4100	1080	1	0.578	11	None	GENOMAD.222675.VP	1.814e-232	713	0	0	0	2773	Inoviridae	NA	NA	NA	NA
