gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JAJIUJ010000102.1_1	2	1351	1350	1	0.559	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000102.1_2	1814	3445	1632	1	0.633	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000102.1_3	3420	3839	420	1	0.662	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000102.1_4	3836	5596	1761	1	0.680	11	None	GENOMAD.192010.PC	9.042e-25	113	0	0	0	1	NA	NA	NA	PF00497;K16254;TIGR03871;COG0834	quinoprotein dehydrogenase-associated probable ABC transporter substrate-binding protein
JAJIUJ010000102.1_5	5593	6297	705	1	0.674	11	None	GENOMAD.168413.CP	3.747e-127	402	0	0	0	1	NA	NA	NA	PF09086;COG3245;TIGR03046;K12263	Cytochrome c5
JAJIUJ010000102.1_6	6294	7340	1047	1	0.680	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000102.1_7	7376	8482	1107	1	0.659	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000102.1_8	8494	10878	2385	1	0.667	11	AGGAG	GENOMAD.183275.CP	0.0	1354	0	0	0	1	NA	NA	NA	PF14905;PF07715;TIGR01776;K16091;COG4206	TonB-dependent lactoferrin and transferrin receptors
JAJIUJ010000102.1_9	10956	11618	663	-1	0.668	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000106.1_1	119	214	96	1	0.510	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUJ010000106.1_2	377	679	303	1	0.706	11	GGA/GAG/AGG	GENOMAD.181907.CP	5.606e-10	57	0	0	0	1	NA	NA	NA	NA	NA
