#Position (bp)	insert size
94.0	325.82916666666665
281.0	346.80405405405406
468.0	337.33516483516485
655.0	354.19117647058823
842.0	343.7325581395349
1029.0	333.1219512195122
1216.0	258.88770053475935
1403.0	353.4632768361582
1590.0	354.84574468085106
1777.0	335.0134529147982
1964.0	381.94166666666666
2151.0	359.33469387755105
2338.0	336.46774193548384
2525.0	367.29375
2712.0	364.55828220858893
2899.0	369.6146341463415
3086.0	271.65765765765764
3273.0	279.87115384615385
3460.0	303.10555555555555
3647.0	338.7974683544304
3834.0	351.57142857142856
4021.0	361.448087431694
4208.0	346.3178294573643
4395.0	373.8011363636364
4582.0	350.0508474576271
4769.0	346.2751677852349
4956.0	345.0426829268293
5143.0	352.3703703703704
5330.0	361.58730158730157
5517.0	341.32
5704.0	330.0186046511628
5891.0	365.96491228070175
6078.0	327.1111111111111
6265.0	368.9485294117647
6452.0	346.06145251396646
6639.0	361.28729281767954
6826.0	362.03614457831327
7013.0	350.62142857142857
7200.0	325.8125
7387.0	332.285
7574.0	329.937106918239
7761.0	343.2142857142857
7948.0	339.15492957746477
8135.0	334.52830188679246
8322.0	333.76216216216216
8509.0	333.45
8696.0	326.7942857142857
8883.0	374.462962962963
9070.0	319.90909090909093
9257.0	344.47093023255815
9444.0	308.58049886621313
9631.0	0.0
9818.0	836.0
10005.0	817.6666666666666
10192.0	609.1
10379.0	475.68918918918916
10566.0	358.14871794871794
10753.0	320.89240506329116
10940.0	312.94615384615383
11127.0	330.09852216748766
11314.0	369.48223350253807
11501.0	352.8854961832061
11688.0	360.53551912568304
11875.0	332.6732026143791
12062.0	364.13461538461536
12249.0	331.70652173913044
12436.0	356.0769230769231
12623.0	347.49152542372883
12810.0	342.1219512195122
12997.0	334.3162393162393
13184.0	309.3720930232558
13371.0	339.11170212765956
13558.0	378.2054794520548
13745.0	369.3551912568306
13932.0	364.7712418300654
14119.0	342.258064516129
14306.0	344.0352941176471
14493.0	354.9019607843137
14680.0	387.76293103448273
14867.0	373.5733333333333
15054.0	337.609375
15241.0	348.9171270718232
15428.0	355.6612021857924
15615.0	360.06711409395973
15802.0	346.98333333333335
15989.0	325.3720930232558
16176.0	351.80838323353294
16363.0	340.8031496062992
16550.0	320.1411042944785
16737.0	359.2910798122066
16924.0	361.25961538461536
17111.0	359.61290322580646
17298.0	368.7190082644628
17485.0	330.43783783783783
17672.0	359.7471264367816
17859.0	318.6209677419355
18046.0	339.11578947368423
18233.0	334.32323232323233
18420.0	345.69849246231155
18607.0	385.1463414634146
18794.0	336.2167832167832
18981.0	349.94711538461536
19168.0	343.5
19355.0	326.09316770186336
19542.0	419.5903614457831
19729.0	360.32124352331607
19916.0	351.7972027972028
20103.0	366.94535519125685
20290.0	371.125
20477.0	348.79888268156424
20664.0	360.19135802469134
20851.0	341.09090909090907
21038.0	334.18367346938777
21225.0	341.8954248366013
21412.0	351.65432098765433
21599.0	315.35555555555555
21786.0	365.43956043956047
21973.0	356.88198757763973
22160.0	347.8958333333333
22347.0	335.9344262295082
22534.0	357.4203821656051
22721.0	332.2637362637363
22908.0	357.5542168674699
23095.0	354.0471204188482
23282.0	341.40506329113924
23469.0	334.0412371134021
23656.0	0.0
23843.0	801.3333333333334
24030.0	599.75
24217.0	518.8245614035088
24404.0	390.0285714285714
24591.0	305.3888888888889
24778.0	0.0
24965.0	829.0
25152.0	635.1428571428571
25339.0	486.2247191011236
25526.0	343.87603305785126
25713.0	317.3931623931624
25900.0	337.10919540229884
26087.0	362.8491620111732
26274.0	355.53237410071944
26461.0	336.03125
26648.0	339.33727810650885
26835.0	347.9109947643979
27022.0	378.3241379310345
27209.0	362.22352941176473
27396.0	360.141975308642
27583.0	345.96794871794873
27770.0	339.9913793103448
27957.0	352.05479452054794
28144.0	375.3302325581395
28331.0	372.5419847328244
28518.0	333.4702380952381
28705.0	315.56976744186045
28892.0	366.63125
29079.0	367.13422818791946
29266.0	364.125
29453.0	345.30917874396135
29640.0	361.4170854271357
29827.0	353.7
30014.0	343.5777777777778
30201.0	341.92121212121214
30388.0	341.4493670886076
30575.0	341.9006211180124
30762.0	330.82022471910113
30949.0	339.0071942446043
31136.0	375.75757575757575
31323.0	342.0409356725146
31510.0	373.96078431372547
31697.0	318.2517006802721
31884.0	380.78026905829597
32071.0	349.4367816091954
32258.0	366.22972972972974
32445.0	344.6302083333333
32632.0	363.162037037037
32819.0	335.78921568627453
33006.0	351.18897637795277
33193.0	334.5289855072464
33380.0	332.2303370786517
33567.0	339.58666666666664
33754.0	333.2039800995025
33941.0	321.23333333333335
34128.0	370.9780701754386
34315.0	371.1652892561983
34502.0	362.79024390243904
34689.0	352.1890243902439
34876.0	368.6056338028169
35063.0	383.59322033898303
35250.0	335.3235294117647
35437.0	343.60795454545456
35624.0	348.49723756906076
35811.0	340.61842105263156
35998.0	369.5732484076433
36185.0	324.89080459770116
36372.0	365.4301075268817
36559.0	353.3314606741573
36746.0	350.04
36933.0	374.53521126760563
37120.0	334.6354166666667
37307.0	365.9136690647482
37494.0	352.50306748466255
37681.0	343.09090909090907
37868.0	348.7086092715232
38055.0	352.52659574468083
38242.0	355.9230769230769
38429.0	370.735
38616.0	355.27096774193546
38803.0	359.14179104477614
38990.0	356.25698324022346
39177.0	347.50837988826817
39364.0	367.1309523809524
39551.0	367.44776119402985
39738.0	361.7939393939394
39925.0	341.5625
40112.0	374.5242718446602
40299.0	365.85795454545456
40486.0	337.3872832369942
40673.0	309.0625
40860.0	364.0655737704918
41047.0	376.1533333333333
41234.0	347.9465648854962
41421.0	341.5952380952381
41608.0	347.05882352941177
41795.0	371.2335766423358
41982.0	338.7906976744186
42169.0	349.5054347826087
42356.0	346.5531914893617
42543.0	326.7317073170732
42730.0	341.96787148594376
42917.0	344.86516853932585
43104.0	350.26953125
43291.0	322.5846153846154
43478.0	354.3173076923077
43665.0	384.60625
43852.0	349.8023952095808
44039.0	341.8440860215054
44226.0	345.8284023668639
44413.0	335.70414201183434
44600.0	362.7902097902098
44787.0	344.53521126760563
44974.0	350.0689655172414
45161.0	327.8775510204082
45348.0	344.4601226993865
45535.0	351.3188405797101
45722.0	375.6629834254144
45909.0	363.68586387434556
46096.0	344.99367088607596
46283.0	356.12738853503186
46470.0	314.42934782608694
46657.0	362.57923497267757
46844.0	360.3576158940397
47031.0	333.82716049382714
47218.0	251.07438016528926
47405.0	112.47727272727273
47592.0	339.9
47779.0	360.9710144927536
47966.0	365.3034482758621
48153.0	344.6938775510204
48340.0	346.6666666666667
48527.0	330.4700460829493
48714.0	362.2457142857143
48901.0	350.91282051282053
49088.0	354.18125
49275.0	350.8208092485549
49462.0	358.4594594594595
49649.0	342.7608695652174
49836.0	371.01162790697674
50023.0	325.0816326530612
50210.0	356.35955056179773
50397.0	351.75384615384615
50584.0	335.5217391304348
50771.0	335.70666666666665
50958.0	0.0
51145.0	679.3333333333334
51332.0	538.2162162162163
51519.0	397.66037735849056
51706.0	379.14792899408286
51893.0	368.01197604790417
52080.0	355.05696202531647
52267.0	341.2022471910112
52454.0	316.18954248366015
52641.0	371.283105022831
52828.0	327.2168674698795
53015.0	335.92814371257487
53202.0	368.1337209302326
53389.0	338.1878787878788
53576.0	344.0782122905028
53763.0	356.63576158940396
53950.0	350.50282485875704
54137.0	337.3888888888889
54324.0	353.1164383561644
54511.0	353.6306818181818
54698.0	332.04137931034484
54885.0	346.935
55072.0	349.2012195121951
55259.0	351.15
55446.0	346.40697674418607
55633.0	348.5531914893617
55820.0	283.1853448275862
56007.0	378.0135135135135
56194.0	357.479797979798
56381.0	340.2865168539326
56568.0	352.1731843575419
56755.0	338.6047904191617
56942.0	345.0652173913044
57129.0	353.90909090909093
57316.0	347.24607329842934
57503.0	345.0122699386503
57690.0	351.10434782608695
57877.0	350.2567049808429
58064.0	353.8727272727273
58251.0	364.36
58438.0	341.5876777251185
58625.0	333.46478873239437
58812.0	344.72222222222223
58999.0	356.1179245283019
59186.0	359.49367088607596
59373.0	280.1185567010309
59560.0	402.10726643598616
59747.0	341.1708683473389
59934.0	351.4618644067797
60121.0	346.74528301886795
60308.0	322.20982142857144
60495.0	361.18930041152265
60682.0	352.7952218430034
60869.0	316.9265306122449
61056.0	338.86973180076626
61243.0	356.1264367816092
61430.0	346.4449152542373
61617.0	340.53275109170306
61804.0	358.67489711934155
61991.0	355.77272727272725
62178.0	609.7446808510638
62365.0	365.8494208494208
62552.0	371.1656804733728
62739.0	350.3672316384181
62926.0	626.8333333333334
63113.0	325.37974683544303
63300.0	359.960113960114
63487.0	329.9
63674.0	316.7354740061162
63861.0	328.48148148148147
64048.0	344.00392927308445
64235.0	332.664
64422.0	348.05364511691886
64609.0	308.52558139534887
64796.0	264.30845771144277
64983.0	328.5328185328185
65170.0	325.6617647058824
65357.0	353.8341232227488
65544.0	336.75728155339806
65731.0	341.4345238095238
65918.0	318.8454545454546
66105.0	340.1020408163265
66292.0	357.1794871794872
66479.0	340.05696202531647
66666.0	365.90070921985813
66853.0	353.2796208530806
67040.0	326.52284263959393
67227.0	376.50354609929076
67414.0	364.8716577540107
67601.0	352.50588235294117
67788.0	327.3728813559322
67975.0	339.95212765957444
68162.0	317.0744680851064
68349.0	355.27513227513225
68536.0	352.79333333333335
68723.0	378.0451612903226
68910.0	359.7865168539326
69097.0	367.22535211267603
69284.0	359.34355828220856
69471.0	336.8020304568528
69658.0	338.52597402597405
69845.0	344.28472222222223
70032.0	370.93650793650795
70219.0	342.73125
70406.0	349.35858585858585
70593.0	358.8235294117647
70780.0	341.66013071895424
