#Insert size (bp)	insert size
4.0	2.0
7.0	1.0
8.0	1.0
9.0	3.0
10.0	3.0
11.0	1.0
16.0	1.0
19.0	124.0
20.0	60.0
21.0	6.0
22.0	17.0
23.0	1.0
25.0	5.0
26.0	1.0
27.0	7.0
28.0	5.0
29.0	8.0
31.0	14.0
32.0	6.0
33.0	1.0
34.0	9.0
35.0	5.0
36.0	9.0
37.0	3.0
38.0	8.0
39.0	5.0
40.0	7.0
41.0	5.0
42.0	7.0
43.0	8.0
44.0	8.0
45.0	8.0
46.0	17.0
47.0	4.0
48.0	19.0
49.0	2.0
50.0	18.0
51.0	2.0
52.0	12.0
53.0	8.0
54.0	2.0
55.0	16.0
56.0	6.0
57.0	32.0
58.0	12.0
59.0	14.0
60.0	9.0
61.0	4.0
62.0	15.0
63.0	5.0
64.0	3.0
65.0	10.0
66.0	7.0
67.0	6.0
68.0	8.0
69.0	6.0
70.0	10.0
71.0	10.0
72.0	5.0
73.0	4.0
74.0	6.0
75.0	3.0
76.0	6.0
77.0	52.0
78.0	13.0
79.0	16.0
80.0	8.0
81.0	20.0
82.0	19.0
83.0	6.0
84.0	10.0
85.0	4.0
86.0	19.0
87.0	12.0
88.0	12.0
89.0	8.0
90.0	9.0
91.0	9.0
92.0	8.0
93.0	14.0
94.0	16.0
95.0	11.0
96.0	23.0
97.0	19.0
98.0	34.0
99.0	8.0
100.0	15.0
101.0	11.0
102.0	6.0
103.0	12.0
104.0	8.0
105.0	10.0
106.0	21.0
107.0	7.0
108.0	16.0
109.0	15.0
110.0	10.0
111.0	10.0
112.0	15.0
113.0	24.0
114.0	16.0
115.0	10.0
116.0	14.0
117.0	19.0
118.0	7.0
119.0	17.0
120.0	193.0
121.0	184.0
122.0	217.0
123.0	176.0
124.0	180.0
125.0	195.0
126.0	176.0
127.0	179.0
128.0	223.0
129.0	214.0
130.0	206.0
131.0	217.0
132.0	182.0
133.0	189.0
134.0	162.0
135.0	159.0
136.0	180.0
137.0	155.0
138.0	184.0
139.0	202.0
140.0	185.0
141.0	226.0
142.0	176.0
143.0	183.0
144.0	180.0
145.0	164.0
146.0	186.0
147.0	167.0
148.0	169.0
149.0	156.0
150.0	154.0
151.0	185.0
152.0	177.0
153.0	165.0
154.0	196.0
155.0	184.0
156.0	170.0
157.0	175.0
158.0	196.0
159.0	180.0
160.0	158.0
161.0	159.0
162.0	182.0
163.0	194.0
164.0	173.0
165.0	174.0
166.0	154.0
167.0	156.0
168.0	157.0
169.0	170.0
170.0	166.0
171.0	168.0
172.0	171.0
173.0	168.0
174.0	180.0
175.0	162.0
176.0	189.0
177.0	180.0
178.0	156.0
179.0	140.0
180.0	168.0
181.0	171.0
182.0	170.0
183.0	168.0
184.0	159.0
185.0	173.0
186.0	143.0
187.0	179.0
188.0	159.0
189.0	146.0
190.0	169.0
191.0	145.0
192.0	130.0
193.0	164.0
194.0	153.0
195.0	147.0
196.0	140.0
197.0	160.0
198.0	152.0
199.0	152.0
200.0	127.0
201.0	144.0
202.0	153.0
203.0	149.0
204.0	145.0
205.0	150.0
206.0	160.0
207.0	142.0
208.0	118.0
209.0	122.0
210.0	152.0
211.0	116.0
212.0	120.0
213.0	158.0
214.0	166.0
215.0	141.0
216.0	117.0
217.0	151.0
218.0	134.0
219.0	144.0
220.0	138.0
221.0	125.0
222.0	127.0
223.0	124.0
224.0	146.0
225.0	116.0
226.0	126.0
227.0	154.0
228.0	132.0
229.0	105.0
230.0	123.0
231.0	112.0
232.0	113.0
233.0	105.0
234.0	127.0
235.0	134.0
236.0	102.0
237.0	107.0
238.0	125.0
239.0	120.0
240.0	117.0
241.0	120.0
242.0	129.0
243.0	119.0
244.0	112.0
245.0	119.0
246.0	127.0
247.0	133.0
248.0	105.0
249.0	115.0
250.0	122.0
251.0	107.0
252.0	118.0
253.0	108.0
254.0	123.0
255.0	122.0
256.0	131.0
257.0	107.0
258.0	116.0
259.0	142.0
260.0	123.0
261.0	137.0
262.0	89.0
263.0	108.0
264.0	107.0
265.0	115.0
266.0	111.0
267.0	99.0
268.0	102.0
269.0	118.0
270.0	99.0
271.0	114.0
272.0	112.0
273.0	104.0
274.0	103.0
275.0	96.0
276.0	94.0
277.0	97.0
278.0	97.0
279.0	96.0
280.0	123.0
281.0	98.0
282.0	106.0
283.0	107.0
284.0	91.0
285.0	104.0
286.0	108.0
287.0	90.0
288.0	100.0
289.0	100.0
290.0	82.0
291.0	96.0
292.0	100.0
293.0	86.0
294.0	99.0
295.0	100.0
296.0	84.0
297.0	99.0
298.0	96.0
299.0	106.0
300.0	118.0
301.0	89.0
