seq_name	chromosome_score	plasmid_score	virus_score
JAJIWD010000010.1	0.9361	0.0603	0.0036
JAJIWD010000011.1	0.0000	1.0000	0.0000
JAJIWD010000012.1	0.9147	0.0804	0.0049
JAJIWD010000013.1	0.9653	0.0316	0.0032
JAJIWD010000014.1	0.8359	0.1568	0.0073
JAJIWD010000015.1	0.9807	0.0176	0.0017
JAJIWD010000016.1	0.0929	0.4779	0.4292
JAJIWD010000017.1	0.9452	0.0502	0.0046
JAJIWD010000018.1	0.4742	0.3692	0.1567
JAJIWD010000001.1	0.0000	1.0000	0.0000
JAJIWD010000019.1	0.9716	0.0263	0.0021
JAJIWD010000020.1	0.8403	0.1235	0.0362
JAJIWD010000021.1	0.0083	0.9734	0.0182
JAJIWD010000022.1	0.9564	0.0397	0.0039
JAJIWD010000023.1	0.1077	0.8778	0.0145
JAJIWD010000024.1	0.6069	0.3450	0.0481
JAJIWD010000025.1	0.0002	0.9996	0.0002
JAJIWD010000026.1	0.0000	1.0000	0.0000
JAJIWD010000027.1	0.9848	0.0138	0.0014
JAJIWD010000028.1	0.9731	0.0249	0.0020
JAJIWD010000002.1	0.9364	0.0588	0.0047
JAJIWD010000029.1	0.8719	0.1203	0.0078
JAJIWD010000030.1	0.9521	0.0447	0.0032
JAJIWD010000031.1	0.9902	0.0087	0.0011
JAJIWD010000032.1	0.9537	0.0427	0.0036
JAJIWD010000033.1	0.9753	0.0226	0.0021
JAJIWD010000034.1	0.0000	1.0000	0.0000
JAJIWD010000035.1	0.0003	0.9995	0.0002
JAJIWD010000036.1	0.9822	0.0159	0.0019
JAJIWD010000037.1	0.0095	0.9529	0.0377
JAJIWD010000038.1	0.9622	0.0350	0.0028
JAJIWD010000003.1	0.9119	0.0834	0.0048
JAJIWD010000039.1	0.9765	0.0216	0.0019
JAJIWD010000040.1	0.9097	0.0843	0.0060
JAJIWD010000041.1	0.9700	0.0275	0.0025
JAJIWD010000042.1	0.0066	0.9910	0.0024
JAJIWD010000043.1	0.1431	0.7910	0.0659
JAJIWD010000044.1	0.0000	0.9999	0.0000
JAJIWD010000045.1	0.2721	0.0233	0.7046
JAJIWD010000046.1	0.9444	0.0516	0.0040
JAJIWD010000047.1	0.8484	0.0557	0.0958
JAJIWD010000048.1	0.9022	0.0929	0.0049
JAJIWD010000004.1	0.5689	0.2847	0.1464
JAJIWD010000049.1	0.3013	0.6901	0.0085
JAJIWD010000050.1	0.9766	0.0216	0.0018
JAJIWD010000051.1	0.0002	0.9998	0.0001
JAJIWD010000052.1	0.9824	0.0159	0.0017
JAJIWD010000053.1	0.0000	1.0000	0.0000
JAJIWD010000054.1	0.2988	0.4519	0.2493
JAJIWD010000055.1	0.1642	0.0931	0.7427
JAJIWD010000056.1	0.9438	0.0523	0.0039
JAJIWD010000057.1	0.3035	0.5934	0.1031
JAJIWD010000058.1	0.0000	0.9999	0.0001
JAJIWD010000005.1	0.0000	0.9999	0.0001
JAJIWD010000059.1	0.9964	0.0030	0.0006
JAJIWD010000060.1	0.9278	0.0689	0.0033
JAJIWD010000061.1	0.9121	0.0395	0.0484
JAJIWD010000062.1	0.5297	0.2001	0.2701
JAJIWD010000063.1	0.8595	0.0556	0.0849
JAJIWD010000064.1	0.9513	0.0446	0.0041
JAJIWD010000065.1	0.9629	0.0343	0.0027
JAJIWD010000066.1	0.4079	0.5781	0.0140
JAJIWD010000067.1	0.9567	0.0400	0.0033
JAJIWD010000068.1	0.1453	0.7887	0.0660
JAJIWD010000006.1	0.0000	0.9998	0.0001
JAJIWD010000069.1	0.0000	1.0000	0.0000
JAJIWD010000070.1	0.9793	0.0191	0.0017
JAJIWD010000071.1	0.9734	0.0249	0.0018
JAJIWD010000072.1	0.9384	0.0564	0.0052
JAJIWD010000073.1	0.1657	0.8298	0.0045
JAJIWD010000074.1	0.0000	1.0000	0.0000
JAJIWD010000075.1	0.9638	0.0331	0.0031
JAJIWD010000076.1	0.6683	0.2546	0.0770
JAJIWD010000077.1	0.9877	0.0112	0.0012
JAJIWD010000078.1	0.9320	0.0638	0.0042
JAJIWD010000007.1	0.9640	0.0333	0.0027
JAJIWD010000079.1	0.9760	0.0220	0.0021
JAJIWD010000080.1	0.9618	0.0350	0.0031
JAJIWD010000081.1	0.9616	0.0359	0.0025
JAJIWD010000082.1	0.9982	0.0013	0.0004
JAJIWD010000083.1	0.9886	0.0102	0.0011
JAJIWD010000084.1	0.9503	0.0466	0.0032
JAJIWD010000085.1	0.0007	0.0034	0.9959
JAJIWD010000086.1	0.0002	0.9998	0.0000
JAJIWD010000087.1	0.9678	0.0293	0.0029
JAJIWD010000088.1	0.9423	0.0527	0.0049
JAJIWD010000008.1	0.9708	0.0270	0.0022
JAJIWD010000089.1	0.0000	1.0000	0.0000
JAJIWD010000090.1	0.0954	0.9014	0.0032
JAJIWD010000091.1	0.0000	1.0000	0.0000
JAJIWD010000092.1	0.9985	0.0013	0.0002
JAJIWD010000093.1	0.9067	0.0878	0.0055
JAJIWD010000094.1	0.1749	0.4632	0.3619
JAJIWD010000095.1	0.7929	0.1288	0.0782
JAJIWD010000096.1	0.9289	0.0664	0.0048
JAJIWD010000097.1	0.9361	0.0603	0.0036
JAJIWD010000098.1	0.6391	0.0946	0.2662
JAJIWD010000009.1	0.9760	0.0219	0.0022
