#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	2.3057412958266082E-6
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	6.917223887479825E-6
26.0	2.3057412958266082E-6
27.0	4.6114825916532164E-6
28.0	0.0
29.0	9.222965183306433E-6
30.0	2.3057412958266082E-6
31.0	2.3057412958266082E-6
32.0	9.222965183306433E-6
33.0	3.919760202905234E-5
34.0	5.53377910998386E-5
35.0	5.764353239566521E-5
36.0	7.839520405810468E-5
37.0	1.4987318422872954E-4
38.0	1.683191145953424E-4
39.0	2.444085773576205E-4
40.0	3.6200138344477754E-4
41.0	5.649066174775191E-4
42.0	6.848051648605027E-4
43.0	8.784874337099377E-4
44.0	9.015448466682039E-4
45.0	0.0011989854738298361
46.0	0.0016670509568826378
47.0	0.0018676504496195523
48.0	0.0021627853354853586
49.0	0.002561678579663362
50.0	0.0030343555453078166
51.0	0.0041157482130504955
52.0	0.003905925755130274
53.0	0.005872723080470372
54.0	0.007389900853124279
55.0	0.008895549919299056
56.0	0.011660133732995159
57.0	0.016209361309661056
58.0	0.021526400737837216
59.0	0.028745676735070325
60.0	0.03781876873414803
61.0	0.04685958035508416
62.0	0.05934747521328108
63.0	0.0701475674429329
64.0	0.07923218814848973
65.0	0.08527553608485128
66.0	0.08676965644454693
67.0	0.08426562139727922
68.0	0.07763892091307355
69.0	0.06767120129121514
70.0	0.05554530781646299
71.0	0.04286142494812082
72.0	0.030643301821535626
73.0	0.020765506110214438
74.0	0.013142725386211664
75.0	0.007931750057643532
76.0	0.004406271616324648
77.0	0.002414111136730459
78.0	0.0012197371454922756
79.0	5.487664284067326E-4
80.0	2.974406271616325E-4
81.0	1.0145261701637075E-4
82.0	1.6140189070786257E-5
83.0	1.1528706479133041E-5
84.0	4.6114825916532164E-6
85.0	9.222965183306433E-6
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	2.3057412958266082E-6
91.0	0.0
92.0	0.0
93.0	0.0
94.0	2.3057412958266082E-6
95.0	2.3057412958266082E-6
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	9.222965183306433E-6
