#Position (bp)	insert size
210.0	12982.119496855346
629.0	413.7013888888889
1048.0	1080.8092105263158
1467.0	387.9280575539568
1886.0	421.8292682926829
2305.0	416.28125
2724.0	412.3918918918919
3143.0	408.55
3562.0	425.2384105960265
3981.0	346.13436123348015
4400.0	384.0352941176471
4819.0	364.95203488372096
5238.0	372.88064791133843
5657.0	409.66921898928024
6076.0	1003.9845474613686
6495.0	382.77405857740587
6914.0	383.0
7333.0	376.1780104712042
7752.0	458.2107558139535
8171.0	308.5676567656766
8590.0	0.0
9009.0	439.52
9428.0	42071.29761904762
9847.0	422.08666666666664
10266.0	425.26751592356686
10685.0	413.35238095238094
11104.0	419.19117647058823
11523.0	398.67721518987344
11942.0	428.87820512820514
12361.0	416.49397590361446
12780.0	399.1640625
13199.0	404.0081967213115
13618.0	412.421875
14037.0	436.6
14456.0	421.8952380952381
14875.0	395.7758620689655
15294.0	410.5135135135135
15713.0	406.45454545454544
16132.0	406.14383561643837
16551.0	385.72115384615387
16970.0	389.4076923076923
17389.0	416.8130081300813
17808.0	405.609756097561
18227.0	391.58474576271186
18646.0	419.8898305084746
19065.0	427.6525423728813
19484.0	416.5263157894737
19903.0	393.05882352941177
20322.0	419.06535947712416
20741.0	402.709219858156
21160.0	413.77564102564105
21579.0	433.0121212121212
21998.0	420.16911764705884
22417.0	417.89261744966444
22836.0	420.4793388429752
23255.0	1319.172932330827
23674.0	398.6666666666667
24093.0	398.8085106382979
24512.0	422.7647058823529
24931.0	416.65384615384613
25350.0	362.61682242990656
25769.0	401.2717391304348
26188.0	415.77777777777777
26607.0	384.42063492063494
27026.0	416.36206896551727
27445.0	415.019801980198
27864.0	440.6740740740741
28283.0	431.3414634146341
28702.0	379.15277777777777
29121.0	468.1171171171171
29540.0	396.7238805970149
29959.0	1282.639705882353
30378.0	432.17692307692306
30797.0	409.021582733813
31216.0	409.15714285714284
31635.0	412.75912408759126
32054.0	404.0175438596491
32473.0	421.9020979020979
32892.0	411.41726618705036
33311.0	414.6475409836066
33730.0	427.4074074074074
34149.0	422.02777777777777
34568.0	405.6190476190476
34987.0	426.8705035971223
35406.0	409.0872483221477
35825.0	415.856
36244.0	419.76612903225805
36663.0	412.2105263157895
37082.0	406.1111111111111
37501.0	428.1194029850746
37920.0	417.88
38339.0	439.3057851239669
38758.0	405.06081081081084
39177.0	427.19736842105266
39596.0	400.44303797468353
40015.0	416.94827586206895
40434.0	423.1391304347826
40853.0	416.43333333333334
41272.0	404.2391304347826
41691.0	412.12142857142857
42110.0	417.23333333333335
42529.0	414.64102564102564
42948.0	434.53719008264466
43367.0	408.11764705882354
43786.0	394.952
44205.0	438.64912280701753
44624.0	429.4871794871795
45043.0	398.312101910828
45462.0	419.3255813953488
45881.0	382.4583333333333
46300.0	430.78632478632477
46719.0	407.9936305732484
47138.0	421.8550724637681
47557.0	421.1901408450704
47976.0	418.48275862068965
48395.0	405.832
48814.0	433.32608695652175
49233.0	437.6461538461538
49652.0	417.4166666666667
50071.0	405.2758620689655
50490.0	426.41525423728814
50909.0	383.33
51328.0	400.1503267973856
51747.0	417.1190476190476
52166.0	400.9851851851852
52585.0	418.93333333333334
53004.0	397.1259259259259
53423.0	397.2696629213483
53842.0	422.29
54261.0	419.58035714285717
54680.0	413.4803149606299
55099.0	425.03521126760563
55518.0	432.5891472868217
55937.0	404.4347826086956
56356.0	414.6
56775.0	412.1843971631206
57194.0	410.08870967741933
57613.0	414.7945205479452
58032.0	627.6818181818181
