#Read position (bp)	Clipping profile
0.0	7.747323692207438
1.0	0.8754296700914609
2.0	0.8623695842718868
3.0	0.8468859773723916
4.0	0.8288442093329798
5.0	0.8059553991337259
6.0	0.7947802741540901
7.0	0.7838744292944457
8.0	0.77269930431481
9.0	0.7605816989152051
10.0	0.7481948133956089
11.0	0.7406549700358547
12.0	0.7309608857161707
13.0	0.7185740001965745
14.0	0.7082067155769124
15.0	0.6932616689173996
16.0	0.6831636644177289
17.0	0.6722578195580844
18.0	0.6583898933785365
19.0	0.6489650891788437
20.0	0.6385978045591817
21.0	0.630519400959445
22.0	0.6237873979596645
23.0	0.6150357940599498
24.0	0.6087077112401561
25.0	0.5990136269204722
26.0	0.5917430636807092
27.0	0.5827221796610033
28.0	0.5774712173211743
29.0	0.5684503333014684
30.0	0.645060527438971
31.0	0.5921469838606961
32.0	0.5843378603809506
33.0	0.611535152500064
34.0	0.5905313031407486
35.0	0.5650843318015782
36.0	0.6175939551998665
37.0	0.5908005832607399
38.0	0.6233834777796777
39.0	0.5867613814608715
40.0	0.6394056449191554
41.0	0.5304818363827063
42.0	0.6162475545999103
43.0	0.6946080695173558
44.0	0.5965901058405512
45.0	0.6053417097402659
46.0	0.6216331569997348
47.0	0.6303847608994494
48.0	0.6085730711801605
49.0	0.638867084679173
50.0	0.6647179761983302
51.0	0.6224409973597084
52.0	0.5906659432007443
53.0	0.5755862564812358
54.0	0.5816450591810384
55.0	0.5767980170211964
56.0	0.6604094942784706
57.0	0.5292700758427458
58.0	0.5802986585810823
59.0	0.559294809221767
60.0	0.4915708590439748
61.0	0.5335785577626053
62.0	0.5863574612808847
63.0	0.46545068740482626
64.0	0.5916084236207135
65.0	0.565488251981565
66.0	0.5190374312830793
67.0	0.5622568905416704
68.0	0.5557941676618811
69.0	0.4799918138843523
70.0	0.5772019372011833
71.0	0.5364059990225132
72.0	0.4783761331644049
73.0	0.5412530411823552
74.0	0.4882048575440845
75.0	0.5005917430636807
76.0	0.5576791285018197
77.0	0.4791839735243786
78.0	0.5498700050220742
79.0	0.49237869940394846
80.0	0.5731627354013149
81.0	0.5778751375011613
82.0	0.47460621148452786
83.0	0.491840139163966
84.0	0.57760585738117
85.0	0.4719134102846156
86.0	0.47366373106455856
87.0	0.4759526120844839
88.0	0.47702973256444886
89.0	0.47770293286442694
90.0	0.4843002958042118
91.0	0.4865891768241372
92.0	0.4900898183840231
93.0	0.4917054991039704
94.0	0.4931865397639222
95.0	0.49897606234373343
96.0	0.5042270246835622
97.0	0.5069198258834744
98.0	0.5117668680433164
99.0	0.5133825487632637
100.0	0.5162099900231716
101.0	0.5213263123030049
102.0	0.5233459132029389
103.0	0.5315589568626712
104.0	0.5345210381825746
105.0	0.539233440282421
106.0	0.5430033619622981
107.0	0.5439458423822674
108.0	0.5456961631622104
109.0	0.5509471255020392
110.0	0.554447767061925
111.0	0.5571405682618372
112.0	0.5613144101217011
113.0	0.5646804116215914
114.0	0.570335294141407
115.0	0.5741052158212843
116.0	0.5796254582811042
117.0	0.5877038618808408
118.0	0.5922816239206916
119.0	0.5972633061405292
120.0	0.6015717880603888
121.0	0.6119390726800508
122.0	0.6196135560998006
123.0	0.6241913181396513
124.0	0.6318658015594012
125.0	0.640213485279129
126.0	0.6446566072589842
127.0	0.6507154099587866
128.0	0.6591977337385101
129.0	0.6694303782981765
130.0	0.6768355815979352
131.0	0.6843754249576893
132.0	0.691780628257448
133.0	0.7013400725171364
134.0	0.7127844776167632
135.0	0.7191125604365569
136.0	0.727729524276276
137.0	0.7352693676360302
138.0	0.7468484127956527
139.0	0.7527725754354596
140.0	0.7616588193951699
141.0	0.7706797034148758
142.0	0.7794313073145905
143.0	0.7887214714542876
144.0	0.7950495542740814
145.0	0.8046089985337698
146.0	0.8214390060332212
147.0	0.8308638102329138
148.0	0.8305945301129226
149.0	0.772026104014832
150.0	0.6013025079403975
