#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	5.502668794365267E-5
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	1.65080063830958E-4
40.0	2.2010675177461069E-4
41.0	2.7513343971826337E-4
42.0	3.8518681560556874E-4
43.0	5.502668794365267E-4
44.0	0.0011555604468167062
45.0	0.0019259340780278438
46.0	0.0015957739503659276
47.0	0.002035987453915149
48.0	0.003246574588675508
49.0	0.00473229516315413
50.0	0.006273042425576405
51.0	0.01177571121994167
52.0	0.013646618610025864
53.0	0.01942442084410939
54.0	0.02619270346117867
55.0	0.035107026908050405
56.0	0.04176525614923238
57.0	0.05337588730534309
58.0	0.062015077312496565
59.0	0.0763770428657899
60.0	0.07725746987288834
61.0	0.07549661585869147
62.0	0.0710394541352556
63.0	0.0658119187806086
64.0	0.061960050624552905
65.0	0.05904363616353931
66.0	0.048533538766301655
67.0	0.03670280085841633
68.0	0.02993451824134705
69.0	0.023496395751939694
70.0	0.024872062950531005
71.0	0.019479447532053048
72.0	0.016122819567490232
73.0	0.011665657844054367
74.0	0.007758763000055026
75.0	0.004897375226985088
76.0	0.0024211742695207177
77.0	7.153469432674848E-4
78.0	2.2010675177461069E-4
79.0	5.502668794365267E-5
80.0	0.0
81.0	5.502668794365267E-5
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	5.502668794365267E-5
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	5.502668794365267E-5
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	5.502668794365267E-5
