#Position (bp)	mapping quality
210.0	59.92986449574206
629.0	59.96646557842441
1048.0	59.76211961533395
1467.0	59.744676452346496
1886.0	59.458175695339456
2305.0	59.98663473258773
2724.0	60.0
3143.0	59.95621273551156
3562.0	60.0
3981.0	59.78602844157748
4400.0	59.40076414956369
4819.0	59.24825138000037
5238.0	59.38248798679284
5657.0	49.52903921367298
6076.0	54.74558453853939
6495.0	60.0
6914.0	59.9676124644629
7333.0	60.0
7752.0	44.29625556507823
8171.0	48.894690846463405
8590.0	27.610094232571907
9009.0	6.934668071654373
9428.0	24.105798969072165
9847.0	59.9958118315758
10266.0	60.0
10685.0	60.0
11104.0	59.998847383035574
11523.0	60.0
11942.0	59.879391597614635
12361.0	60.0
12780.0	59.890116279069765
13199.0	60.0
13618.0	60.0
14037.0	60.0
14456.0	59.859375
14875.0	60.0
15294.0	59.99803857469762
15713.0	60.0
16132.0	59.99167348152554
16551.0	60.0
16970.0	59.9260364224004
17389.0	59.98830181321895
17808.0	59.998857736240915
18227.0	60.0
18646.0	60.0
19065.0	59.98517964071856
19484.0	60.0
19903.0	59.98150671598209
20322.0	59.961362480935435
20741.0	59.991621281943864
21160.0	60.0
21579.0	60.0
21998.0	60.0
22417.0	59.97993816233567
22836.0	59.955678807537076
23255.0	60.0
23674.0	59.93761444876458
24093.0	60.0
24512.0	60.0
24931.0	60.0
25350.0	59.92010092514718
25769.0	60.0
26188.0	60.0
26607.0	59.99395376959211
27026.0	59.98543856896281
27445.0	59.99608684675587
27864.0	60.0
28283.0	60.0
28702.0	59.944905363869566
29121.0	60.0
29540.0	59.979019204196156
29959.0	59.83435979774258
30378.0	60.0
30797.0	59.97495652173913
31216.0	59.96031274507474
31635.0	60.0
32054.0	60.0
32473.0	60.0
32892.0	60.0
33311.0	59.95504587155963
33730.0	59.99459445545574
34149.0	60.0
34568.0	60.0
34987.0	60.0
35406.0	60.0
35825.0	60.0
36244.0	60.0
36663.0	60.0
37082.0	59.9956960451437
37501.0	60.0
37920.0	59.99600494625702
38339.0	59.990459037141605
38758.0	60.0
39177.0	59.99867613962314
39596.0	60.0
40015.0	60.0
40434.0	60.0
40853.0	59.99747979490745
41272.0	59.97345155686915
41691.0	59.96285395551969
42110.0	60.0
42529.0	59.992253866611584
42948.0	60.0
43367.0	60.0
43786.0	60.0
44205.0	60.0
44624.0	59.953073967339094
45043.0	60.0
45462.0	59.95736610893727
45881.0	59.92356295268917
46300.0	59.99874722396219
46719.0	60.0
47138.0	59.998678472314
47557.0	59.994385320164355
47976.0	59.99604205318491
48395.0	59.99834240406663
48814.0	60.0
49233.0	59.95844378397194
49652.0	59.97413372376769
50071.0	59.934457787148226
50490.0	60.0
50909.0	60.0
51328.0	59.968011161846775
51747.0	60.0
52166.0	60.0
52585.0	59.99356010947814
53004.0	59.9235858249141
53423.0	59.99516477190963
53842.0	60.0
54261.0	60.0
54680.0	60.0
55099.0	60.0
55518.0	60.0
55937.0	60.0
56356.0	60.0
56775.0	60.0
57194.0	60.0
57613.0	59.94268800248171
58032.0	60.0
58451.0	60.0
58870.0	59.99522197889707
59289.0	60.0
59708.0	60.0
60127.0	59.998344416544796
60546.0	59.84181644263203
60965.0	60.0
61384.0	59.99707227211422
61803.0	58.895693555936965
62222.0	60.0
62641.0	60.0
63060.0	60.0
63479.0	59.90517738085439
63898.0	59.92653199140781
64317.0	59.98929336188437
64736.0	60.0
65155.0	60.0
65574.0	59.931127356675646
65993.0	60.0
66412.0	60.0
66831.0	60.0
67250.0	59.90928506709238
67669.0	60.0
68088.0	60.0
68507.0	59.99453089393841
68926.0	60.0
69345.0	60.0
69764.0	60.0
70183.0	60.0
70602.0	60.0
71021.0	59.987161299475105
71440.0	59.98261386772813
71859.0	59.984733681315596
72278.0	59.98735288951344
72697.0	60.0
73116.0	59.99410551134689
73535.0	60.0
73954.0	60.0
74373.0	59.99895018133232
74792.0	59.97948335353912
75211.0	60.0
75630.0	59.99901358561628
76049.0	60.0
76468.0	59.981683657484396
76887.0	60.0
77306.0	59.99575895058684
77725.0	59.99870141368828
78144.0	59.99206386256477
78563.0	60.0
78982.0	59.9841137511
79401.0	59.98262336135742
79820.0	59.9968981026728
80239.0	59.951791620727676
80658.0	60.0
81077.0	60.0
81496.0	60.0
81915.0	59.94471036936545
82334.0	60.0
82753.0	59.95388948474464
83172.0	59.916024509819394
83591.0	59.960956008512234
84010.0	59.9872725643094
84429.0	60.0
84848.0	59.54296238419467
85267.0	59.9836143742685
85686.0	60.0
86105.0	59.945021443174305
86524.0	59.886216118539934
86943.0	58.70057573265227
87362.0	60.0
87781.0	59.998512531918585
88200.0	59.99843235616868
88619.0	60.0
89038.0	59.983242000195716
89457.0	60.0
89876.0	59.72804553702369
90295.0	60.0
90714.0	59.96552578806246
91133.0	59.99917800029891
91552.0	60.0
91971.0	59.996448653447764
92390.0	60.0
92809.0	60.0
93228.0	60.0
93647.0	60.0
94066.0	60.0
94485.0	60.0
94904.0	60.0
95323.0	60.0
95742.0	60.0
96161.0	59.99020165780032
96580.0	59.99636922217567
96999.0	60.0
97418.0	59.971288343558285
97837.0	59.852688123093735
98256.0	59.998724110066775
98675.0	59.99822823019883
99094.0	59.996514192217404
99513.0	60.0
99932.0	60.0
100351.0	59.982584620880594
100770.0	60.0
101189.0	59.98874560375147
101608.0	59.99857769349295
102027.0	59.96385341608999
102446.0	59.811572700296736
102865.0	60.0
103284.0	60.0
103703.0	60.0
104122.0	60.0
104541.0	59.99855658198614
104960.0	60.0
105379.0	60.0
105798.0	60.0
106217.0	60.0
106636.0	59.998333749895856
107055.0	60.0
107474.0	60.0
107893.0	60.0
108312.0	59.991174601680356
108731.0	59.995061428050114
109150.0	60.0
109569.0	60.0
109988.0	60.0
110407.0	60.0
110826.0	60.0
111245.0	60.0
111664.0	60.0
112083.0	60.0
112502.0	60.0
112921.0	60.0
113340.0	60.0
113759.0	59.99833532169908
114178.0	60.0
114597.0	60.0
115016.0	59.94009409013724
115435.0	59.985664904432696
115854.0	60.0
116273.0	60.0
116692.0	59.9082071223905
117111.0	60.0
117530.0	60.0
117949.0	60.0
118368.0	60.0
118787.0	59.92735658691265
119206.0	60.0
119625.0	59.99851127707615
120044.0	60.0
120463.0	60.0
120882.0	59.996149423750566
121301.0	60.0
121720.0	59.96897790355938
122139.0	59.93040242557883
122558.0	59.99211208181422
122977.0	59.43966720643252
123396.0	60.0
123815.0	60.0
124234.0	60.0
124653.0	59.99276127280953
