JBHJBL010000001.1_tRNA1_Met	513522	513597
JBHJBL010000002.1_tRNA1_Lys	110320	110395
JBHJBL010000005.1_tRNA1_Thr	96704	96779
JBHJBL010000006.1_tRNA1_Thr	63638	63713
JBHJBL010000006.1_tRNA2_Val	233222	233296
JBHJBL010000007.1_tRNA1_Ala	87704	87779
JBHJBL010000007.1_tRNA2_Pro	174408	174484
JBHJBL010000008.1_tRNA1_Leu	167504	167590
JBHJBL010000013.1_tRNA1_Ser	1396	1485
JBHJBL010000014.1_tRNA1_Ser	38950	39042
JBHJBL010000015.1_tRNA1_Gly	1514	1589
JBHJBL010000015.1_tRNA2_Leu	45797	45883
JBHJBL010000023.1_tRNA1_Gly	50071	50146
JBHJBL010000023.1_tRNA2_Cys	50228	50301
