seq_name	chromosome_score	plasmid_score	virus_score
JSZG01000001.1	0.4513	0.5407	0.0080
JSZG01000010.1	0.4301	0.5324	0.0375
JSZG01000100.1	0.5266	0.4715	0.0019
JSZG01000101.1	0.4884	0.5049	0.0067
JSZG01000102.1	0.3497	0.6469	0.0034
JSZG01000103.1	0.4376	0.5487	0.0137
JSZG01000104.1	0.4473	0.5266	0.0261
JSZG01000105.1	0.4872	0.5022	0.0106
JSZG01000106.1	0.4158	0.5607	0.0235
JSZG01000107.1	0.4726	0.5255	0.0019
JSZG01000108.1	0.5890	0.4078	0.0032
JSZG01000109.1	0.5727	0.3493	0.0780
JSZG01000011.1	0.3121	0.6452	0.0427
JSZG01000110.1	0.2910	0.7073	0.0017
JSZG01000111.1	0.4512	0.5170	0.0319
JSZG01000112.1	0.3925	0.5502	0.0573
JSZG01000113.1	0.3162	0.6794	0.0044
JSZG01000114.1	0.5262	0.4697	0.0041
JSZG01000115.1	0.6419	0.3440	0.0140
JSZG01000116.1	0.5181	0.4811	0.0008
JSZG01000117.1	0.2961	0.7023	0.0016
JSZG01000118.1	0.6524	0.3449	0.0027
JSZG01000119.1	0.6160	0.3778	0.0061
JSZG01000012.1	0.4306	0.5645	0.0049
JSZG01000120.1	0.4848	0.4976	0.0176
JSZG01000121.1	0.5380	0.4581	0.0039
JSZG01000122.1	0.3609	0.5937	0.0454
JSZG01000123.1	0.3898	0.6049	0.0053
JSZG01000124.1	0.4277	0.5456	0.0267
JSZG01000125.1	0.3921	0.5742	0.0337
JSZG01000126.1	0.7208	0.2694	0.0098
JSZG01000127.1	0.2954	0.5143	0.1903
JSZG01000128.1	0.1823	0.8116	0.0061
JSZG01000129.1	0.1304	0.7030	0.1666
JSZG01000013.1	0.4584	0.5339	0.0077
JSZG01000130.1	0.4803	0.5181	0.0015
JSZG01000131.1	0.4432	0.5553	0.0015
JSZG01000132.1	0.3309	0.6513	0.0178
JSZG01000133.1	0.4200	0.5388	0.0413
JSZG01000134.1	0.8007	0.1967	0.0026
JSZG01000135.1	0.0052	0.8326	0.1622
JSZG01000136.1	0.2229	0.7450	0.0321
JSZG01000137.1	0.2784	0.6519	0.0697
JSZG01000138.1	0.7083	0.2851	0.0067
JSZG01000139.1	0.5116	0.4755	0.0129
JSZG01000014.1	0.5298	0.4620	0.0081
JSZG01000140.1	0.5027	0.4797	0.0175
JSZG01000141.1	0.3891	0.5416	0.0694
JSZG01000142.1	0.0005	0.9583	0.0412
JSZG01000143.1	0.6603	0.3386	0.0011
JSZG01000144.1	0.4339	0.5637	0.0024
JSZG01000145.1	0.8086	0.1899	0.0015
JSZG01000146.1	0.4081	0.5413	0.0506
JSZG01000147.1	0.6239	0.3722	0.0039
JSZG01000148.1	0.3961	0.5914	0.0125
JSZG01000149.1	0.6717	0.3255	0.0028
JSZG01000015.1	0.5322	0.4625	0.0053
JSZG01000150.1	0.6443	0.3556	0.0001
JSZG01000151.1	0.4522	0.5477	0.0001
JSZG01000152.1	0.5212	0.4649	0.0139
