gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JBHJBN010000024.1|provirus_40519_51110_32	40519	41544	1026	-1	0.659	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBN010000024.1|provirus_40519_51110_33	41632	42477	846	1	0.670	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBN010000024.1|provirus_40519_51110_34	42600	42938	339	1	0.643	11	GGA/GAG/AGG	GENOMAD.212325.VP	8.98e-58	195	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JBHJBN010000024.1|provirus_40519_51110_35	42977	43369	393	-1	0.585	11	GGAGG	GENOMAD.141606.VV	9.358e-50	173	0	0	0	16538	Coriovirus Cf1c	NA	NA	PF13511	NA
JBHJBN010000024.1|provirus_40519_51110_36	43399	44721	1323	-1	0.613	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBN010000024.1|provirus_40519_51110_37	44723	45043	321	-1	0.576	11	GGAG/GAGG	GENOMAD.214060.VP	4.995e-45	158	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJBN010000024.1|provirus_40519_51110_38	45178	45459	282	-1	0.571	11	GGAG/GAGG	GENOMAD.097192.VV	1.524e-12	64	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJBN010000024.1|provirus_40519_51110_39	45411	45683	273	-1	0.630	11	None	GENOMAD.227990.VV	1.656e-25	101	0	0	0	1	NA	NA	NA	NA	NA
JBHJBN010000024.1|provirus_40519_51110_40	46282	46410	129	-1	0.574	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
JBHJBN010000024.1|provirus_40519_51110_41	46438	46689	252	-1	0.635	11	GGA/GAG/AGG	GENOMAD.148914.VV	4.547e-20	85	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JBHJBN010000024.1|provirus_40519_51110_42	46693	46989	297	-1	0.562	11	GGA/GAG/AGG	GENOMAD.222243.VP	5.055e-49	169	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JBHJBN010000024.1|provirus_40519_51110_43	46986	48065	1080	-1	0.580	11	None	GENOMAD.222675.VP	1.814e-232	713	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJBN010000024.1|provirus_40519_51110_44	48019	48195	177	-1	0.559	11	AGxAGG/AGGxGG	GENOMAD.185254.VV	3.756e-18	78	0	0	0	1	NA	NA	NA	NA	NA
JBHJBN010000024.1|provirus_40519_51110_45	48188	48361	174	-1	0.552	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBN010000024.1|provirus_40519_51110_46	48358	48573	216	-1	0.611	11	GGAGG	GENOMAD.096365.VV	3.199e-18	79	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJBN010000024.1|provirus_40519_51110_47	50328	51110	783	-1	0.576	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
