seq_name	chromosome_score	plasmid_score	virus_score
JBHJBZ010000001.1	1.0000	0.0000	0.0000
JBHJBZ010000002.1	0.9999	0.0001	0.0000
JBHJBZ010000003.1	0.9996	0.0004	0.0000
JBHJBZ010000004.1	0.9999	0.0001	0.0000
JBHJBZ010000005.1	0.9994	0.0006	0.0000
JBHJBZ010000006.1	1.0000	0.0000	0.0000
JBHJBZ010000007.1	0.9997	0.0003	0.0000
JBHJBZ010000008.1	1.0000	0.0000	0.0000
JBHJBZ010000009.1	1.0000	0.0000	0.0000
JBHJBZ010000010.1	0.9999	0.0001	0.0000
JBHJBZ010000011.1	1.0000	0.0000	0.0000
JBHJBZ010000012.1	1.0000	0.0000	0.0000
JBHJBZ010000013.1	1.0000	0.0000	0.0000
JBHJBZ010000014.1	0.9995	0.0005	0.0000
JBHJBZ010000015.1	0.9999	0.0001	0.0000
JBHJBZ010000016.1	0.9999	0.0001	0.0000
JBHJBZ010000017.1	0.9999	0.0001	0.0000
JBHJBZ010000018.1	0.9999	0.0001	0.0000
JBHJBZ010000019.1	1.0000	0.0000	0.0000
JBHJBZ010000020.1	1.0000	0.0000	0.0000
JBHJBZ010000021.1	0.9998	0.0002	0.0000
JBHJBZ010000022.1	0.9999	0.0001	0.0000
JBHJBZ010000023.1	0.6512	0.3488	0.0000
JBHJBZ010000024.1	0.9998	0.0002	0.0000
JBHJBZ010000025.1	1.0000	0.0000	0.0000
JBHJBZ010000026.1	0.9999	0.0001	0.0000
JBHJBZ010000027.1	1.0000	0.0000	0.0000
JBHJBZ010000028.1	0.9907	0.0092	0.0000
JBHJBZ010000029.1	0.9989	0.0011	0.0000
JBHJBZ010000030.1	0.1149	0.8851	0.0000
JBHJBZ010000031.1	1.0000	0.0000	0.0000
JBHJBZ010000032.1	0.0112	0.9888	0.0000
JBHJBZ010000033.1	0.9394	0.0606	0.0000
JBHJBZ010000034.1	0.9691	0.0309	0.0000
JBHJBZ010000035.1	0.9889	0.0111	0.0000
JBHJBZ010000036.1	0.0003	0.9997	0.0000
JBHJBZ010000037.1	0.9999	0.0001	0.0000
JBHJBZ010000038.1	1.0000	0.0000	0.0000
JBHJBZ010000039.1	0.9933	0.0067	0.0000
JBHJBZ010000040.1	1.0000	0.0000	0.0000
JBHJBZ010000041.1	0.0038	0.9962	0.0000
JBHJBZ010000042.1	0.0001	0.9999	0.0000
JBHJBZ010000043.1	0.9480	0.0494	0.0027
JBHJBZ010000044.1	0.0005	0.9995	0.0000
JBHJBZ010000045.1	0.0001	0.9997	0.0002
JBHJBZ010000046.1	0.0001	0.9999	0.0000
JBHJBZ010000047.1	0.0029	0.9971	0.0000
JBHJBZ010000048.1	0.0127	0.9873	0.0000
JBHJBZ010000049.1	0.0000	0.0000	1.0000
JBHJBZ010000050.1	0.6692	0.0014	0.3293
JBHJBZ010000051.1	0.0001	0.9997	0.0001
JBHJBZ010000052.1	0.0008	0.9992	0.0000
JBHJBZ010000053.1	0.0011	0.9988	0.0001
JBHJBZ010000054.1	0.0002	0.0000	0.9998
JBHJBZ010000055.1	0.9888	0.0111	0.0001
JBHJBZ010000056.1	0.4859	0.5141	0.0000
JBHJBZ010000057.1	0.6331	0.1372	0.2297
JBHJBZ010000058.1	0.0048	0.9948	0.0005
JBHJBZ010000059.1	0.0511	0.9488	0.0000
JBHJBZ010000060.1	0.9819	0.0167	0.0014
JBHJBZ010000061.1	0.7906	0.2090	0.0004
JBHJBZ010000062.1	0.0022	0.9977	0.0000
JBHJBZ010000063.1	0.8081	0.0683	0.1236
JBHJBZ010000064.1	0.7140	0.0277	0.2583
JBHJBZ010000065.1	0.4661	0.2182	0.3157
JBHJBZ010000066.1	0.8127	0.1430	0.0443
JBHJBZ010000067.1	0.5449	0.2117	0.2434
JBHJBZ010000068.1	0.7066	0.0299	0.2635
JBHJBZ010000069.1	0.8281	0.1230	0.0490
JBHJBZ010000070.1	0.9790	0.0206	0.0004
JBHJBZ010000071.1	0.6370	0.0273	0.3357
JBHJBZ010000072.1	0.9177	0.0410	0.0413
JBHJBZ010000073.1	0.7940	0.0696	0.1364
JBHJBZ010000074.1	0.7193	0.0400	0.2408
JBHJBZ010000075.1	0.0037	0.9963	0.0001
JBHJBZ010000076.1	0.7014	0.0516	0.2470
JBHJBZ010000077.1	0.8721	0.0685	0.0595
JBHJBZ010000078.1	0.6828	0.0272	0.2900
JBHJBZ010000079.1	0.6398	0.3581	0.0021
JBHJBZ010000080.1	0.6828	0.0272	0.2900
JBHJBZ010000081.1	0.0105	0.9868	0.0027
JBHJBZ010000082.1	0.6254	0.0049	0.3697
JBHJBZ010000083.1	0.7618	0.2367	0.0015
JBHJBZ010000084.1	0.6054	0.0303	0.3643
JBHJBZ010000085.1	0.6492	0.1083	0.2425
JBHJBZ010000086.1	0.5813	0.4175	0.0012
JBHJBZ010000087.1	0.7594	0.1093	0.1313
JBHJBZ010000088.1	0.9093	0.0642	0.0264
JBHJBZ010000089.1	0.7066	0.0299	0.2635
JBHJBZ010000090.1	0.6828	0.0272	0.2900
JBHJBZ010000091.1	0.0248	0.0003	0.9748
JBHJBZ010000092.1	0.7096	0.0488	0.2416
JBHJBZ010000093.1	0.0585	0.9409	0.0006
