gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
CP170252.1|provirus_2259067_2282379_1826	2259067	2260269	1203	1	0.628	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170252.1|provirus_2259067_2282379_1827	2260359	2260604	246	-1	0.606	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170252.1|provirus_2259067_2282379_1828	2260708	2261718	1011	-1	0.570	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170252.1|provirus_2259067_2282379_1829	2261809	2262042	234	1	0.624	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170252.1|provirus_2259067_2282379_1830	2262046	2262921	876	1	0.675	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170252.1|provirus_2259067_2282379_1831	2262878	2263327	450	1	0.587	11	GGAG/GAGG	GENOMAD.031536.PP	2.854e-63	213	0	1	0	1	NA	NA	NA	PF06504;COG5534	Replication protein C (RepC)
CP170252.1|provirus_2259067_2282379_1832	2263315	2263581	267	1	0.599	11	GGA/GAG/AGG	GENOMAD.031536.PP	1.926e-38	138	0	1	0	1	NA	NA	NA	PF06504;COG5534	Replication protein C (RepC)
CP170252.1|provirus_2259067_2282379_1833	2263555	2264415	861	-1	0.613	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170252.1|provirus_2259067_2282379_1834	2264424	2264711	288	-1	0.660	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170252.1|provirus_2259067_2282379_1835	2264789	2265532	744	1	0.578	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170252.1|provirus_2259067_2282379_1836	2267499	2267672	174	1	0.546	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170252.1|provirus_2259067_2282379_1837	2267795	2268874	1080	1	0.578	11	None	GENOMAD.222675.VP	1.814e-232	713	0	0	0	2773	Inoviridae	NA	NA	NA	NA
CP170252.1|provirus_2259067_2282379_1838	2268871	2269167	297	1	0.566	11	GGA/GAG/AGG	GENOMAD.222243.VP	5.055e-49	169	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
CP170252.1|provirus_2259067_2282379_1839	2269171	2269422	252	1	0.639	11	GGA/GAG/AGG	GENOMAD.148914.VV	4.547e-20	85	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
CP170252.1|provirus_2259067_2282379_1840	2269450	2269578	129	1	0.581	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
