gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
CP170253.1_1	102	623	522	-1	0.603	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170253.1_2	635	787	153	-1	0.641	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170253.1_3	940	2250	1311	-1	0.572	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170253.1_4	2247	2840	594	-1	0.559	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170253.1_5	2907	4199	1293	1	0.600	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170253.1_6	4196	5194	999	1	0.603	11	AGGAGG	GENOMAD.138275.PV	1.979e-06	52	0	1	0	1	NA	NA	NA	PF07506;PF02195;TIGR03454;COG1475;K03497	plasmid partitioning protein RepB
CP170253.1_7	5442	5969	528	-1	0.657	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170253.1_8	5994	6803	810	-1	0.649	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170253.1_9	6879	7097	219	-1	0.676	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170253.1_10	7341	8795	1455	-1	0.616	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170253.1_11	9038	9532	495	1	0.655	11	GGA/GAG/AGG	GENOMAD.189321.PC	8.795e-12	65	0	0	0	1	NA	NA	NA	PF16816;K12205;COG3017	DotD protein
CP170253.1_12	9519	10298	780	1	0.603	11	GGA/GAG/AGG	GENOMAD.121283.PC	1.287e-81	272	0	1	0	1	NA	I_traI	NA	PF16932;K12204	Type IV secretory system, conjugal DNA-protein transfer
CP170253.1_13	10295	11491	1197	1	0.618	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170253.1_14	11491	11769	279	1	0.609	11	GGAGG	GENOMAD.130224.PC	9.703e-32	119	0	1	0	1	NA	I_traK	NA	K12222	NA
CP170253.1_15	11818	12249	432	1	0.569	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170253.1_16	12242	13249	1008	1	0.624	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP170253.1_17	13246	13749	504	1	0.617	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
