seq_name	chromosome_score	plasmid_score	virus_score
JAJIVU010000010.1	0.7775	0.0931	0.1295
JAJIVU010000011.1	1.0000	0.0000	0.0000
JAJIVU010000012.1	0.7480	0.1604	0.0916
JAJIVU010000013.1	0.0002	0.9998	0.0000
JAJIVU010000014.1	1.0000	0.0000	0.0000
JAJIVU010000015.1	0.9999	0.0001	0.0000
JAJIVU010000016.1	0.0078	0.9922	0.0000
JAJIVU010000017.1	1.0000	0.0000	0.0000
JAJIVU010000018.1	0.9999	0.0001	0.0000
JAJIVU010000019.1	1.0000	0.0000	0.0000
JAJIVU010000001.1	1.0000	0.0000	0.0000
JAJIVU010000020.1	0.6633	0.0015	0.3352
JAJIVU010000021.1	0.9996	0.0004	0.0000
JAJIVU010000022.1	0.9999	0.0001	0.0000
JAJIVU010000023.1	0.0145	0.9840	0.0015
JAJIVU010000024.1	0.6331	0.1372	0.2297
JAJIVU010000025.1	0.9988	0.0012	0.0000
JAJIVU010000026.1	0.5919	0.4057	0.0025
JAJIVU010000027.1	0.8610	0.1390	0.0000
JAJIVU010000028.1	0.0005	0.9995	0.0000
JAJIVU010000029.1	0.0043	0.9957	0.0000
JAJIVU010000002.1	0.7356	0.2395	0.0250
JAJIVU010000030.1	0.9999	0.0001	0.0000
JAJIVU010000031.1	0.9998	0.0002	0.0000
JAJIVU010000032.1	1.0000	0.0000	0.0000
JAJIVU010000033.1	0.9994	0.0006	0.0000
JAJIVU010000034.1	0.9999	0.0000	0.0000
JAJIVU010000035.1	1.0000	0.0000	0.0000
JAJIVU010000036.1	1.0000	0.0000	0.0000
JAJIVU010000037.1	0.9994	0.0006	0.0000
JAJIVU010000038.1	0.7494	0.0668	0.1839
JAJIVU010000039.1	0.9996	0.0004	0.0000
JAJIVU010000003.1	0.9998	0.0002	0.0000
JAJIVU010000040.1	0.6424	0.1171	0.2405
JAJIVU010000041.1	1.0000	0.0000	0.0000
JAJIVU010000042.1	0.0041	0.9959	0.0000
JAJIVU010000043.1	0.0001	0.9999	0.0000
JAJIVU010000044.1	0.7954	0.1587	0.0460
JAJIVU010000045.1	0.9960	0.0040	0.0000
JAJIVU010000046.1	0.7291	0.0977	0.1731
JAJIVU010000047.1	0.6345	0.0410	0.3245
JAJIVU010000048.1	1.0000	0.0000	0.0000
JAJIVU010000049.1	0.9999	0.0000	0.0001
JAJIVU010000004.1	1.0000	0.0000	0.0000
JAJIVU010000050.1	0.7501	0.2499	0.0000
JAJIVU010000051.1	0.1714	0.8286	0.0000
JAJIVU010000052.1	0.9998	0.0002	0.0000
JAJIVU010000053.1	0.9996	0.0004	0.0000
JAJIVU010000054.1	0.9524	0.0456	0.0021
JAJIVU010000055.1	1.0000	0.0000	0.0000
JAJIVU010000056.1	0.7620	0.1062	0.1318
JAJIVU010000057.1	1.0000	0.0000	0.0000
JAJIVU010000058.1	0.9981	0.0019	0.0000
JAJIVU010000059.1	0.9999	0.0001	0.0000
JAJIVU010000005.1	1.0000	0.0000	0.0000
JAJIVU010000060.1	1.0000	0.0000	0.0000
JAJIVU010000061.1	0.6151	0.0308	0.3542
JAJIVU010000062.1	0.6599	0.3382	0.0019
JAJIVU010000063.1	0.9210	0.0528	0.0262
JAJIVU010000064.1	0.9709	0.0244	0.0047
JAJIVU010000065.1	0.0001	0.9999	0.0000
JAJIVU010000066.1	0.9999	0.0001	0.0000
JAJIVU010000067.1	1.0000	0.0000	0.0000
JAJIVU010000068.1	0.3581	0.6412	0.0007
JAJIVU010000069.1	1.0000	0.0000	0.0000
JAJIVU010000006.1	0.9998	0.0002	0.0000
JAJIVU010000070.1	0.9999	0.0001	0.0000
JAJIVU010000071.1	0.7171	0.0422	0.2407
JAJIVU010000072.1	0.9996	0.0004	0.0000
JAJIVU010000073.1	0.9999	0.0001	0.0000
JAJIVU010000007.1	0.9999	0.0001	0.0000
JAJIVU010000008.1	0.9999	0.0001	0.0000
JAJIVU010000009.1	0.9880	0.0120	0.0000
