#Read position (bp)	Clipping profile
0.0	6.006780514322899
1.0	1.2439512295707549
2.0	1.2177343120268436
3.0	1.1732539238343647
4.0	1.1131612139584333
5.0	1.0442313408654529
6.0	1.0246289060930902
7.0	0.9994296012832632
8.0	0.9666249802502792
9.0	0.9376230173288737
10.0	0.9053004233804559
11.0	0.8876796555113102
12.0	0.8648369275593629
13.0	0.8418870824775122
14.0	0.8191246923729925
15.0	0.7951304552745814
16.0	0.7811784491046347
17.0	0.7655929067036579
18.0	0.7490968686985001
19.0	0.7353323175058848
20.0	0.7206572707090886
21.0	0.7088208278547384
22.0	0.6941190017754664
23.0	0.6800063199106643
24.0	0.6691071519429709
25.0	0.6582615425402292
26.0	0.6476033881148189
27.0	0.6371326886667399
28.0	0.6241715159484016
29.0	0.6109693296877804
30.0	0.7818747104490082
31.0	0.7915688107052861
32.0	0.7125699274013653
33.0	0.6989124933386535
34.0	0.7085798143124553
35.0	0.7532744367647414
36.0	0.6530395824574277
37.0	0.6414173738628847
38.0	0.6241179573834499
39.0	0.6106747575805453
40.0	0.6675003949944166
41.0	0.5752725461473985
42.0	0.6491833657808973
43.0	0.5418252223349928
44.0	0.6286436561218778
45.0	0.5653909909137894
46.0	0.5723536043575249
47.0	0.5725678386173322
48.0	0.5644269367446568
49.0	0.5415574295102337
50.0	0.5403791410812939
51.0	0.5693275454377476
52.0	0.5677207884891933
53.0	0.5006922444520022
54.0	0.5162510075705031
55.0	0.5181255573438165
56.0	0.5169204896324008
57.0	0.5913401156329418
58.0	0.46218363625165026
59.0	0.5609188507403132
60.0	0.50920805627934
61.0	0.46976217319233154
62.0	0.600873540194364
63.0	0.47760850295777174
64.0	0.4873561617790013
65.0	0.4564796490842824
66.0	0.48242877380343474
67.0	0.4434649178009924
68.0	0.49747873055489344
69.0	0.48218776026115157
70.0	0.4818931881539166
71.0	0.419818811374768
72.0	0.47195807435535575
73.0	0.45631897338942695
74.0	0.4420456158297695
75.0	0.4141416034898761
76.0	0.4194439014201054
77.0	0.4097765804463035
78.0	0.3960120292536882
79.0	0.3981543718517606
80.0	0.3953157679093146
81.0	0.3990916467384173
82.0	0.3905758349110794
83.0	0.39523543006188694
84.0	0.398609619653851
85.0	0.413900589947593
86.0	0.40913387766688175
87.0	0.41465040985691826
88.0	0.40707187291623714
89.0	0.4134453421455025
90.0	0.41491820268167734
91.0	0.4193367842902017
92.0	0.4179174823189787
93.0	0.42099709980370786
94.0	0.42201471253779227
95.0	0.42560313638956354
96.0	0.4287095331567686
97.0	0.43513656095098585
98.0	0.43781448919857646
99.0	0.441617147310155
100.0	0.44890111214360123
101.0	0.45251631527784847
102.0	0.4576579375132223
103.0	0.4617551677320358
104.0	0.4637368346352528
105.0	0.46641476288284334
106.0	0.47147604727078946
107.0	0.47562683605455475
108.0	0.48465145424893485
109.0	0.4932743832061764
110.0	0.5009868165592372
111.0	0.5084850156524906
112.0	0.5156350840735574
113.0	0.5235349724039494
114.0	0.5285159189444678
115.0	0.5332558519427031
116.0	0.5452261912094327
117.0	0.5526440524552585
118.0	0.5623381527115363
119.0	0.5711217573636332
120.0	0.581967366766375
121.0	0.5933485618186346
122.0	0.6059883831472619
123.0	0.6137811543477504
124.0	0.6210383398987208
125.0	0.6289917867940646
126.0	0.6432115857887704
127.0	0.6542446501688434
128.0	0.6658133001984345
129.0	0.6770070402733629
130.0	0.6900485508391287
131.0	0.7061161203246721
132.0	0.7229335097195406
133.0	0.737206867279198
134.0	0.7538903602616872
135.0	0.7720734930628269
136.0	0.7938986082806897
137.0	0.8155362685212213
138.0	0.8361563160276684
139.0	0.8575797420083926
140.0	0.8807438213500508
141.0	0.9065054910918716
142.0	0.9312227688171323
143.0	0.9556454744351579
144.0	0.979425477273762
145.0	1.0141046480800593
146.0	1.0465075798759047
147.0	1.0422764532447117
148.0	0.9620992815118511
149.0	0.7003853538748283
150.0	0.3529509430324324
