seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAWUDV010000010.1	164	1	0	0	11	0.3067	0.8253	0.2744	0.0000	0.7256	0.0000	0.0366	0.3049	0.0183	0.0305	0.0061	0.0000	0.0122	0.0000	0.0183	0.3598	0.0366	0.0305	0.7764	0.6192	0.0000	0.0000	0.0000	0.0000	0.0000	18.6425	-42.2770	-171.2380
JAWUDV010000011.1	144	7	5	0	11	0.1608	0.9037	0.2153	0.0000	0.7847	0.0000	0.0764	0.2986	0.0486	0.0486	0.0139	0.0000	0.0139	0.0000	0.0000	0.4236	0.0625	0.0139	0.8077	0.5676	0.0000	0.0000	0.0000	0.0000	0.0000	33.8531	-50.5550	-179.5276
JAWUDV010000012.1	143	3	0	0	11	0.2606	0.8667	0.2797	0.0000	0.7203	0.0000	0.0490	0.2308	0.0420	0.0210	0.0140	0.0070	0.0280	0.0000	0.0210	0.3217	0.0420	0.0490	0.8249	0.5206	0.0000	0.0000	0.0000	0.0000	0.0000	18.3551	-54.2159	-123.0269
JAWUDV010000013.1	126	0	1	0	11	0.2640	0.8660	0.3016	0.0000	0.6984	0.0000	0.0635	0.2778	0.0238	0.0635	0.0000	0.0000	0.0159	0.0000	0.0079	0.3651	0.0635	0.0238	0.7724	0.6120	0.0000	0.0000	0.0000	0.0000	0.0000	14.7360	-31.9296	-141.9517
JAWUDV010000014.1	113	0	3	0	11	0.3304	0.8720	0.3451	0.0000	0.6549	0.0000	0.0354	0.3451	0.0088	0.0619	0.0265	0.0000	0.0177	0.0000	0.0088	0.3894	0.0885	0.0265	0.7805	0.6019	0.0000	0.0000	0.0000	0.0006	0.0000	9.8026	-22.4412	-146.9278
JAWUDV010000015.1	121	0	2	3	11	0.3250	0.8518	0.2479	0.0000	0.7521	0.0000	0.0165	0.2562	0.0413	0.0496	0.0083	0.0000	0.0248	0.0000	0.0248	0.3140	0.0579	0.0496	0.7966	0.5652	0.0000	0.0000	0.0000	0.0000	0.0000	8.3093	-37.0855	-113.0696
JAWUDV010000016.1	115	1	3	0	11	0.2544	0.8500	0.3217	0.0000	0.6783	0.0000	0.1217	0.3043	0.0348	0.0174	0.0435	0.0000	0.0000	0.0000	0.0000	0.4609	0.0609	0.0000	0.8179	0.5752	0.0000	0.0000	0.0000	0.0000	0.0000	30.7714	-35.8249	-148.0846
JAWUDV010000017.1	111	1	0	0	11	0.2273	0.8919	0.3333	0.0000	0.6667	0.0000	0.0450	0.3153	0.0180	0.0360	0.0000	0.0000	0.0090	0.0000	0.0090	0.3784	0.0360	0.0180	0.7783	0.5959	0.0000	0.0000	0.0000	0.0000	0.0000	16.8732	-28.3427	-122.7705
JAWUDV010000018.1	115	24	1	0	11	0.2544	0.8123	0.2348	0.0000	0.7652	0.0000	0.1826	0.2261	0.0783	0.0000	0.0087	0.0000	0.0087	0.0000	0.0261	0.4870	0.0087	0.0348	0.9640	0.0000	0.0000	0.0000	0.0033	0.0000	0.0087	55.6807	-79.5256	-119.2129
JAWUDV010000019.1	89	1	0	0	11	0.3977	0.8578	0.2697	0.0000	0.7303	0.0000	0.0449	0.2135	0.0449	0.0787	0.0000	0.0000	0.0000	0.0000	0.0112	0.3034	0.0787	0.0112	0.7499	0.6347	0.0000	0.0000	0.0000	0.0019	0.0000	8.9804	-18.7043	-87.8165
JAWUDV010000001.1	353	3	0	0	11	0.3295	0.8611	0.3059	0.0000	0.6941	0.0000	0.0878	0.3031	0.0312	0.0255	0.0028	0.0000	0.0142	0.0000	0.0113	0.4221	0.0283	0.0255	0.8054	0.5336	0.0000	0.0000	0.0000	0.0000	0.0085	90.7505	-141.8219	-400.3890
