seq_name	chromosome_score	plasmid_score	virus_score
JBHJBZ010000001.1	0.9686	0.0288	0.0026
JBHJBZ010000002.1	0.9192	0.0761	0.0048
JBHJBZ010000003.1	0.9143	0.0805	0.0052
JBHJBZ010000004.1	0.9677	0.0297	0.0025
JBHJBZ010000005.1	0.9217	0.0734	0.0049
JBHJBZ010000006.1	0.9589	0.0380	0.0031
JBHJBZ010000007.1	0.9638	0.0334	0.0028
JBHJBZ010000008.1	0.9762	0.0216	0.0022
JBHJBZ010000009.1	0.9735	0.0241	0.0024
JBHJBZ010000010.1	0.9515	0.0450	0.0035
JBHJBZ010000011.1	0.9573	0.0395	0.0032
JBHJBZ010000012.1	0.9710	0.0267	0.0023
JBHJBZ010000013.1	0.9256	0.0694	0.0050
JBHJBZ010000014.1	0.9585	0.0380	0.0035
JBHJBZ010000015.1	0.9789	0.0191	0.0020
JBHJBZ010000016.1	0.9731	0.0249	0.0021
JBHJBZ010000017.1	0.9057	0.0859	0.0084
JBHJBZ010000018.1	0.9671	0.0306	0.0023
JBHJBZ010000019.1	0.9875	0.0113	0.0013
JBHJBZ010000020.1	0.9718	0.0260	0.0022
JBHJBZ010000021.1	0.9451	0.0506	0.0043
JBHJBZ010000022.1	0.8960	0.0963	0.0077
JBHJBZ010000023.1	0.1751	0.8198	0.0051
JBHJBZ010000024.1	0.8903	0.1028	0.0069
JBHJBZ010000025.1	0.9964	0.0031	0.0004
JBHJBZ010000026.1	0.9768	0.0213	0.0018
JBHJBZ010000027.1	0.9585	0.0377	0.0037
JBHJBZ010000028.1	0.8901	0.1043	0.0056
JBHJBZ010000029.1	0.9282	0.0675	0.0043
JBHJBZ010000030.1	0.0001	0.9998	0.0001
JBHJBZ010000031.1	0.9781	0.0199	0.0020
JBHJBZ010000032.1	0.0001	0.9998	0.0001
JBHJBZ010000033.1	0.9197	0.0765	0.0038
JBHJBZ010000034.1	0.9095	0.0858	0.0047
JBHJBZ010000035.1	0.9663	0.0313	0.0024
JBHJBZ010000036.1	0.0000	1.0000	0.0000
JBHJBZ010000037.1	0.9616	0.0355	0.0029
JBHJBZ010000038.1	0.9371	0.0593	0.0037
JBHJBZ010000039.1	0.9270	0.0666	0.0064
