JBHJCM010000001.1_tRNA1_Lys	113721	113796
JBHJCM010000003.1_tRNA1_Met	252618	252693
JBHJCM010000006.1_tRNA1_Leu	126110	126189
JBHJCM010000009.1_tRNA1_Leu	167685	167771
JBHJCM010000013.1_tRNA1_Phe	51062	51137
JBHJCM010000013.1_tRNA2_Pro	79733	79809
JBHJCM010000013.1_tRNA3_Val	115060	115134
JBHJCM010000013.1_tRNA4_Asn	117984	118060
JBHJCM010000013.1_tRNA5_Met	146712	146788
JBHJCM010000013.1_tRNA6_Leu	161915	161999
JBHJCM010000014.1_tRNA1_Gln	57380	57454
JBHJCM010000014.1_tRNA2_Met	57507	57583
JBHJCM010000015.1_tRNA1_Leu	65713	65799
JBHJCM010000017.1_tRNA1_Arg	90727	90803
JBHJCM010000017.1_tRNA2_Arg	90905	90981
JBHJCM010000018.1_tRNA1_Gly	1514	1589
JBHJCM010000018.1_tRNA2_Leu	45797	45883
