seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JBJGKZ010000080.1	10361	No terminal repeats	13	11	1.0000	NA	1	4.1705	NA	NA
JBJGKZ010000049.1	31450	DTR	41	11	1.0000	NA	10	24.4440	T_virB1;T_virB10;T_virB9;T_virB6;T_virB5;virb4;t4cp2	NA
JBJGKZ010000076.1	11737	No terminal repeats	14	11	1.0000	NA	2	10.3097	B_traI;T_virB6	NA
JBJGKZ010000072.1	13073	No terminal repeats	20	11	1.0000	NA	0	3.7839	NA	NA
JBJGKZ010000087.1	6499	No terminal repeats	10	11	1.0000	NA	0	4.2600	NA	NA
JBJGKZ010000065.1	15093	No terminal repeats	14	11	1.0000	NA	1	4.1647	NA	NA
JBJGKZ010000071.1	13203	No terminal repeats	16	11	1.0000	NA	4	9.0534	T_virB8;T_virB9;t4cp2	NA
JBJGKZ010000051.1	31313	No terminal repeats	39	11	1.0000	NA	10	16.5936	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NA
JBJGKZ010000075.1	12041	No terminal repeats	17	11	1.0000	NA	6	10.6764	T_virB6;T_virB5;virb4;T_virB3;T_virB1	NA
JBJGKZ010000088.1	6341	No terminal repeats	9	11	1.0000	NA	0	2.1428	NA	NA
JBJGKZ010000102.1	2385	No terminal repeats	6	11	1.0000	NA	1	0.8746	NA	NA
JBJGKZ010000073.1	12502	ITR	12	11	0.9999	NA	0	4.9816	NA	NA
JBJGKZ010000101.1	2694	No terminal repeats	2	11	0.9999	NA	0	1.7183	NA	NA
JBJGKZ010000068.1	14365	No terminal repeats	15	11	0.9999	NA	0	3.9626	NA	NA
JBJGKZ010000040.1	43245	No terminal repeats	48	11	0.9999	NA	0	14.3503	NA	NA
JBJGKZ010000041.1	40015	No terminal repeats	31	11	0.9999	NA	0	6.3270	NA	NA
JBJGKZ010000069.1	13824	No terminal repeats	14	11	0.9999	NA	2	7.8607	NA	NA
JBJGKZ010000057.1	22441	No terminal repeats	21	11	0.9999	NA	2	9.2178	T_virB5	NA
JBJGKZ010000044.1	35350	No terminal repeats	40	11	0.9998	NA	1	4.4474	I_traY;I_traW;I_trbA	NA
JBJGKZ010000091.1	5579	ITR	5	11	0.9998	NA	0	0.9178	NA	NA
JBJGKZ010000039.1	43959	No terminal repeats	29	11	0.9998	NA	0	3.8854	NA	NA
JBJGKZ010000085.1	7945	No terminal repeats	10	11	0.9998	NA	1	7.1485	NA	NA
JBJGKZ010000031.1	60775	No terminal repeats	66	11	0.9998	NA	6	18.4164	I_traK;I_traI;I_traM;I_traN;traU	NA
JBJGKZ010000053.1	29939	No terminal repeats	28	11	0.9998	NA	0	6.6087	NA	NA
JBJGKZ010000047.1	32672	No terminal repeats	37	11	0.9996	NA	2	9.1831	NA	NA
JBJGKZ010000077.1	11409	No terminal repeats	10	11	0.9994	NA	0	1.6906	NA	NA
JBJGKZ010000094.1	3599	No terminal repeats	6	11	0.9980	NA	0	1.2959	NA	NA
JBJGKZ010000066.1	15027	No terminal repeats	16	11	0.9972	NA	0	1.2774	NA	NA
JBJGKZ010000060.1	20351	No terminal repeats	15	11	0.9868	NA	0	1.1923	NA	NA
JBJGKZ010000079.1	10854	ITR	10	11	0.9752	NA	0	0.3959	NA	NA
JBJGKZ010000131.1	918	No terminal repeats	3	11	0.9530	NA	1	1.1254	MOBH	NA
JBJGKZ010000063.1	17600	No terminal repeats	15	11	0.8590	NA	0	0.9362	NA	NF033135
JBJGKZ010000090.1	5707	No terminal repeats	5	11	0.7841	NA	0	0.1657	NA	NA
