seq_name	chromosome_score	plasmid_score	virus_score
JAQRDU010000010.1	0.9746	0.0232	0.0022
JAQRDU010000011.1	0.9222	0.0722	0.0057
JAQRDU010000012.1	0.9504	0.0462	0.0035
JAQRDU010000013.1	0.9686	0.0290	0.0024
JAQRDU010000014.1	0.9384	0.0579	0.0037
JAQRDU010000015.1	0.9464	0.0500	0.0036
JAQRDU010000016.1	0.9710	0.0267	0.0022
JAQRDU010000017.1	0.9862	0.0123	0.0015
JAQRDU010000018.1	0.9734	0.0245	0.0022
JAQRDU010000019.1	0.9891	0.0098	0.0011
JAQRDU010000001.1	0.9277	0.0675	0.0048
JAQRDU010000020.1	0.9234	0.0713	0.0053
JAQRDU010000021.1	0.1025	0.8942	0.0033
JAQRDU010000022.1	0.9697	0.0281	0.0022
JAQRDU010000023.1	0.8134	0.1757	0.0109
JAQRDU010000024.1	0.9584	0.0385	0.0031
JAQRDU010000025.1	0.9653	0.0317	0.0030
JAQRDU010000026.1	0.9048	0.0875	0.0077
JAQRDU010000027.1	0.7743	0.2167	0.0090
JAQRDU010000028.1	0.9739	0.0238	0.0023
JAQRDU010000029.1	0.0001	0.9999	0.0000
JAQRDU010000002.1	0.9624	0.0347	0.0029
JAQRDU010000030.1	0.9874	0.0113	0.0013
JAQRDU010000031.1	0.9305	0.0653	0.0042
JAQRDU010000032.1	0.0000	1.0000	0.0000
JAQRDU010000033.1	0.8789	0.1084	0.0128
JAQRDU010000034.1	0.0076	0.9898	0.0027
JAQRDU010000035.1	0.8834	0.1100	0.0067
JAQRDU010000036.1	0.9713	0.0264	0.0024
JAQRDU010000037.1	0.0000	1.0000	0.0000
JAQRDU010000038.1	0.9850	0.0136	0.0014
JAQRDU010000039.1	0.1818	0.8116	0.0066
JAQRDU010000003.1	0.9733	0.0244	0.0023
JAQRDU010000040.1	0.0000	1.0000	0.0000
JAQRDU010000041.1	0.0093	0.9581	0.0325
JAQRDU010000042.1	0.0261	0.0131	0.9608
JAQRDU010000043.1	0.9984	0.0013	0.0003
JAQRDU010000044.1	0.0329	0.8611	0.1060
JAQRDU010000045.1	0.1137	0.8569	0.0294
JAQRDU010000046.1	0.9947	0.0046	0.0007
JAQRDU010000047.1	0.9117	0.0771	0.0112
JAQRDU010000048.1	0.0224	0.9714	0.0062
JAQRDU010000049.1	0.6667	0.2121	0.1212
JAQRDU010000004.1	0.9759	0.0219	0.0022
JAQRDU010000050.1	0.0003	0.9996	0.0001
JAQRDU010000051.1	0.5504	0.1100	0.3395
JAQRDU010000052.1	0.0433	0.9449	0.0118
JAQRDU010000053.1	0.0855	0.6793	0.2352
JAQRDU010000054.1	0.1375	0.7137	0.1488
JAQRDU010000055.1	0.9532	0.0218	0.0250
JAQRDU010000056.1	0.6946	0.0878	0.2177
JAQRDU010000057.1	0.7685	0.0852	0.1463
JAQRDU010000058.1	0.9636	0.0336	0.0028
JAQRDU010000005.1	0.9455	0.0507	0.0037
JAQRDU010000006.1	0.9711	0.0266	0.0023
JAQRDU010000007.1	0.9589	0.0380	0.0031
JAQRDU010000008.1	0.9724	0.0250	0.0026
JAQRDU010000009.1	0.9529	0.0435	0.0036
