gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JBHJBR010000054.1_1	1	501	501	-1	0.601	11	None	GENOMAD.222675.VP	4.927e-91	294	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJBR010000054.1_2	455	631	177	-1	0.559	11	AGxAGG/AGGxGG	GENOMAD.185254.VV	3.756e-18	78	0	0	0	1	NA	NA	NA	NA	NA
JBHJBR010000054.1_3	624	797	174	-1	0.552	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBR010000054.1_4	794	1009	216	-1	0.611	11	GGAG/GAGG	GENOMAD.096365.VV	3.199e-18	79	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJBR010000054.1_5	1137	1625	489	1	0.607	11	GGA/GAG/AGG	GENOMAD.223687.VP	1.015e-06	50	0	0	1	2773	Inoviridae	NA	NA	PF12472	Phage related protein
JBHJBR010000054.1_6	1618	2046	429	1	0.606	11	GGA/GAG/AGG	GENOMAD.101014.VV	9.116e-31	119	0	0	1	1	NA	NA	NA	PF12375	Phage protein
JBHJBR010000054.1_7	2764	3507	744	-1	0.577	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBR010000065.1_1	20	331	312	-1	0.628	11	GGxGG	GENOMAD.160041.VV	3.892e-62	207	0	0	0	1	NA	NA	NA	NA	NA
JBHJBR010000065.1_2	398	724	327	-1	0.566	11	GGAG/GAGG	GENOMAD.212325.VP	2.229e-46	162	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JBHJBR010000065.1_3	908	1246	339	1	0.643	11	GGA/GAG/AGG	GENOMAD.212325.VP	8.98e-58	195	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JBHJBR010000065.1_4	1285	1677	393	-1	0.585	11	GGAGG	GENOMAD.141606.VV	9.358e-50	173	0	0	0	16538	Coriovirus Cf1c	NA	NA	PF13511	NA
JBHJBR010000088.1_1	3	335	333	-1	0.580	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBR010000088.1_2	465	593	129	-1	0.574	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
JBHJBR010000088.1_3	622	813	192	-1	0.630	11	None	GENOMAD.148914.VV	1.724e-20	85	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JBHJBR010000090.1_1	2	400	399	1	0.576	11	None	GENOMAD.222675.VP	8.353e-93	297	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJBR010000090.1_2	397	693	297	1	0.599	11	None	GENOMAD.222243.VP	2.269e-49	170	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JBHJBR010000090.1_3	697	756	60	1	0.633	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBR010000091.1_1	64	360	297	-1	0.562	11	GGA/GAG/AGG	GENOMAD.222243.VP	5.055e-49	169	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JBHJBR010000091.1_2	357	755	399	-1	0.559	11	None	GENOMAD.222675.VP	9.208e-92	294	0	0	0	2773	Inoviridae	NA	NA	NA	NA
