JBBIGG010000004.1_tRNA1_Ala	81405	81480
JBBIGG010000004.1_tRNA2_Pro	168110	168186
JBBIGG010000005.1_tRNA1_Leu	167816	167902
JBBIGG010000007.1_tRNA1_Ser	84505	84597
JBBIGG010000008.1_tRNA1_Ser	1336	1425
JBBIGG010000010.1_tRNA1_Leu	10140	10219
JBBIGG010000012.1_tRNA1_Gly	128257	128332
JBBIGG010000012.1_tRNA2_Cys	128414	128487
JBBIGG010000017.1_tRNA1_Gln	100769	100843
JBBIGG010000017.1_tRNA2_Met	100896	100972
JBBIGG010000026.1_tRNA1_Glu	72779	72854
JBBIGG010000026.1_tRNA2_Ala	72902	72977
JBBIGG010000026.1_tRNA3_Glu	73727	73802
JBBIGG010000026.1_tRNA4_Ala	73850	73925
JBBIGG010000027.1_tRNA1_Val	52658	52732
