seq_name	chromosome_score	plasmid_score	virus_score
JBHJCM010000001.1	0.4578	0.5100	0.0322
JBHJCM010000002.1	0.4816	0.4882	0.0302
JBHJCM010000003.1	0.4288	0.5542	0.0171
JBHJCM010000004.1	0.4692	0.5038	0.0269
JBHJCM010000005.1	0.5236	0.4394	0.0370
JBHJCM010000006.1	0.4164	0.5703	0.0134
JBHJCM010000007.1	0.4122	0.5661	0.0217
JBHJCM010000008.1	0.5134	0.4656	0.0210
JBHJCM010000009.1	0.4787	0.4974	0.0239
JBHJCM010000010.1	0.3768	0.6109	0.0124
JBHJCM010000011.1	0.4825	0.4822	0.0353
JBHJCM010000012.1	0.4585	0.5186	0.0229
JBHJCM010000013.1	0.5898	0.3933	0.0169
JBHJCM010000014.1	0.4616	0.5299	0.0086
JBHJCM010000015.1	0.5294	0.4573	0.0133
JBHJCM010000016.1	0.4101	0.5694	0.0206
JBHJCM010000017.1	0.4511	0.5255	0.0234
JBHJCM010000018.1	0.3522	0.5376	0.1102
JBHJCM010000019.1	0.5314	0.4563	0.0123
JBHJCM010000020.1	0.4228	0.5253	0.0519
JBHJCM010000021.1	0.4310	0.5394	0.0295
JBHJCM010000022.1	0.4290	0.5302	0.0409
JBHJCM010000023.1	0.3440	0.6394	0.0166
JBHJCM010000024.1	0.4008	0.5721	0.0271
JBHJCM010000025.1	0.3591	0.6088	0.0321
JBHJCM010000026.1	0.4257	0.5503	0.0241
JBHJCM010000027.1	0.2980	0.6927	0.0093
JBHJCM010000028.1	0.3142	0.6508	0.0350
JBHJCM010000029.1	0.6040	0.3779	0.0181
JBHJCM010000030.1	0.0067	0.8716	0.1217
JBHJCM010000031.1	0.0102	0.8653	0.1245
JBHJCM010000032.1	0.3478	0.5174	0.1348
JBHJCM010000033.1	0.4750	0.5073	0.0177
JBHJCM010000034.1	0.5322	0.4617	0.0061
JBHJCM010000035.1	0.4453	0.5033	0.0514
JBHJCM010000036.1	0.0004	0.9508	0.0488
JBHJCM010000037.1	0.0916	0.7271	0.1813
JBHJCM010000038.1	0.5285	0.3387	0.1328
JBHJCM010000039.1	0.0034	0.8037	0.1929
JBHJCM010000040.1	0.0004	0.9752	0.0244
JBHJCM010000041.1	0.2227	0.6383	0.1390
JBHJCM010000042.1	0.0035	0.7677	0.2288
JBHJCM010000043.1	0.0895	0.8823	0.0281
JBHJCM010000044.1	0.1523	0.7385	0.1092
JBHJCM010000045.1	0.7421	0.2453	0.0126
JBHJCM010000046.1	0.0050	0.7791	0.2159
JBHJCM010000047.1	0.0120	0.8163	0.1718
JBHJCM010000048.1	0.1126	0.7716	0.1158
JBHJCM010000049.1	0.5967	0.3946	0.0087
JBHJCM010000050.1	0.0107	0.6716	0.3176
JBHJCM010000051.1	0.0746	0.9019	0.0235
JBHJCM010000052.1	0.0064	0.9769	0.0167
JBHJCM010000053.1	0.8864	0.0788	0.0348
JBHJCM010000054.1	0.0178	0.4039	0.5783
JBHJCM010000055.1	0.3184	0.6191	0.0624
JBHJCM010000056.1	0.1684	0.4483	0.3833
JBHJCM010000057.1	0.0316	0.9049	0.0635
JBHJCM010000058.1	0.6367	0.3229	0.0404
JBHJCM010000059.1	0.4561	0.2731	0.2708
JBHJCM010000060.1	0.1058	0.6977	0.1964
JBHJCM010000061.1	0.2787	0.7025	0.0188
JBHJCM010000062.1	0.4990	0.4286	0.0723
JBHJCM010000063.1	0.2927	0.3581	0.3492
JBHJCM010000064.1	0.4487	0.5144	0.0369
JBHJCM010000065.1	0.2736	0.4509	0.2755
JBHJCM010000066.1	0.1698	0.4187	0.4115
JBHJCM010000067.1	0.3641	0.3615	0.2744
JBHJCM010000068.1	0.4477	0.3335	0.2189
JBHJCM010000069.1	0.3965	0.4030	0.2006
JBHJCM010000070.1	0.4022	0.4782	0.1195
JBHJCM010000071.1	0.6404	0.2554	0.1043
JBHJCM010000072.1	0.4061	0.4844	0.1095
JBHJCM010000073.1	0.1863	0.5134	0.3003
JBHJCM010000074.1	0.2813	0.5241	0.1947
JBHJCM010000075.1	0.3766	0.3424	0.2809
JBHJCM010000076.1	0.3372	0.3934	0.2694
JBHJCM010000077.1	0.8532	0.0979	0.0490
JBHJCM010000078.1	0.7880	0.1370	0.0750
JBHJCM010000079.1	0.2483	0.5714	0.1803
JBHJCM010000080.1	0.4270	0.4705	0.1025
JBHJCM010000081.1	0.6456	0.1417	0.2126
JBHJCM010000082.1	0.3626	0.2492	0.3883
JBHJCM010000083.1	0.5113	0.3148	0.1739
JBHJCM010000084.1	0.4517	0.2850	0.2633
JBHJCM010000085.1	0.4766	0.2078	0.3156
JBHJCM010000086.1	0.6674	0.2133	0.1194
JBHJCM010000087.1	0.2820	0.2141	0.5039
JBHJCM010000088.1	0.2581	0.3794	0.3625
JBHJCM010000089.1	0.5630	0.2690	0.1680
JBHJCM010000090.1	0.3802	0.2791	0.3406
JBHJCM010000091.1	0.4107	0.3582	0.2311
JBHJCM010000092.1	0.5431	0.1229	0.3340
JBHJCM010000093.1	0.5508	0.1075	0.3417
JBHJCM010000094.1	0.4008	0.2950	0.3043
JBHJCM010000095.1	0.4646	0.1058	0.4296
JBHJCM010000096.1	0.1554	0.1907	0.6539
JBHJCM010000097.1	0.2541	0.1658	0.5801
JBHJCM010000098.1	0.5649	0.2448	0.1902
JBHJCM010000099.1	0.5455	0.2279	0.2265
JBHJCM010000100.1	0.4849	0.2173	0.2978
JBHJCM010000101.1	0.3606	0.0661	0.5734
JBHJCM010000102.1	0.2278	0.1235	0.6487
JBHJCM010000103.1	0.1595	0.2822	0.5583
JBHJCM010000104.1	0.5191	0.1244	0.3565
JBHJCM010000105.1	0.3128	0.3343	0.3529
JBHJCM010000106.1	0.2956	0.1205	0.5839
JBHJCM010000107.1	0.3562	0.1095	0.5343
JBHJCM010000108.1	0.3602	0.1058	0.5340
JBHJCM010000109.1	0.3421	0.1922	0.4657
JBHJCM010000110.1	0.3747	0.0851	0.5402
JBHJCM010000111.1	0.3785	0.1747	0.4468
JBHJCM010000112.1	0.3094	0.0848	0.6058
JBHJCM010000113.1	0.2897	0.1211	0.5892
