JBBIGD010000002.1_118 # 171953 # 173044 # -1 # ID=2_118;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.680	TIGR02225	5.438E-118	371
JBBIGD010000007.1_135 # 150365 # 151579 # 1 # ID=7_135;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.614	PRK09692	1.296E-73	244
JBBIGD010000012.1_142 # 161644 # 162891 # 1 # ID=12_142;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.500	PF00589.RP35	5.580E-14	64
JBBIGD010000013.1_1 # 844 # 2787 # 1 # ID=13_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.639	COG0582	4.192E-65	227
JBBIGD010000018.1_68 # 79222 # 80139 # 1 # ID=18_68;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.669	COG4973	2.520E-126	392
JBBIGD010000007.1_7 # 3408 # 4610 # -1 # ID=7_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.629	PRK09692	3.646E-45	160
JBBIGD010000012.1_1 # 101 # 1462 # -1 # ID=12_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.568	PF00589.RP35	1.637E-10	53
JBBIGD010000013.1_138 # 134694 # 135965 # 1 # ID=13_138;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.686	PF00589.RP35	2.050E-12	59
JBBIGD010000021.1_63 # 67759 # 68985 # 1 # ID=21_63;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.673	PRK09692	6.354E-75	248
JBBIGD010000017.1_22 # 18035 # 19516 # -1 # ID=17_22;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.504	PF00589.RP35	6.536E-13	61
JBBIGD010000019.1_3 # 889 # 1836 # 1 # ID=19_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.650	TIGR02249	8.339E-153	469
