seq_name	chromosome_score	plasmid_score	virus_score
JBHJBZ010000001.1	0.4846	0.4860	0.0294
JBHJBZ010000002.1	0.4272	0.5553	0.0176
JBHJBZ010000003.1	0.4044	0.5740	0.0216
JBHJBZ010000004.1	0.4993	0.4778	0.0229
JBHJBZ010000005.1	0.4040	0.5828	0.0132
JBHJBZ010000006.1	0.4757	0.5007	0.0236
JBHJBZ010000007.1	0.4776	0.5041	0.0184
JBHJBZ010000008.1	0.4848	0.4851	0.0301
JBHJBZ010000009.1	0.4969	0.4669	0.0363
JBHJBZ010000010.1	0.4548	0.5236	0.0215
JBHJBZ010000011.1	0.4507	0.5370	0.0123
JBHJBZ010000012.1	0.5173	0.4565	0.0262
JBHJBZ010000013.1	0.3997	0.5782	0.0222
JBHJBZ010000014.1	0.4382	0.5231	0.0387
JBHJBZ010000015.1	0.5065	0.4558	0.0377
JBHJBZ010000016.1	0.5252	0.4654	0.0094
JBHJBZ010000017.1	0.3531	0.5374	0.1095
JBHJBZ010000018.1	0.5211	0.4727	0.0062
JBHJBZ010000019.1	0.5458	0.4285	0.0257
JBHJBZ010000020.1	0.5229	0.4625	0.0146
JBHJBZ010000021.1	0.4520	0.4876	0.0604
JBHJBZ010000022.1	0.3235	0.6363	0.0403
JBHJBZ010000023.1	0.4119	0.5339	0.0542
JBHJBZ010000024.1	0.3429	0.6404	0.0167
JBHJBZ010000025.1	0.6777	0.2960	0.0263
JBHJBZ010000026.1	0.5336	0.4602	0.0062
JBHJBZ010000027.1	0.4022	0.5712	0.0266
JBHJBZ010000028.1	0.4078	0.5803	0.0119
JBHJBZ010000029.1	0.4492	0.5309	0.0198
JBHJBZ010000030.1	0.3014	0.6892	0.0094
JBHJBZ010000031.1	0.5008	0.4716	0.0276
JBHJBZ010000032.1	0.3857	0.4870	0.1273
JBHJBZ010000033.1	0.5001	0.4752	0.0247
JBHJBZ010000034.1	0.4644	0.5033	0.0322
JBHJBZ010000035.1	0.5080	0.4744	0.0176
JBHJBZ010000036.1	0.0089	0.8571	0.1340
JBHJBZ010000037.1	0.4733	0.5072	0.0195
JBHJBZ010000038.1	0.4795	0.5084	0.0120
JBHJBZ010000039.1	0.4214	0.4672	0.1114
JBHJBZ010000040.1	0.4231	0.5318	0.0451
JBHJBZ010000041.1	0.0916	0.7271	0.1813
JBHJBZ010000042.1	0.0001	0.9288	0.0712
JBHJBZ010000043.1	0.5285	0.3387	0.1328
JBHJBZ010000044.1	0.0032	0.8178	0.1790
JBHJBZ010000045.1	0.0006	0.9793	0.0201
JBHJBZ010000046.1	0.0911	0.8875	0.0214
JBHJBZ010000047.1	0.0030	0.7365	0.2606
JBHJBZ010000048.1	0.1110	0.6808	0.2082
