seq_name	chromosome_score	plasmid_score	virus_score
JAJIVP010000098.1	0.6340	0.2121	0.1539
JAJIVP010000099.1	0.4496	0.5348	0.0156
JAJIVP010000100.1	0.5064	0.3011	0.1925
JAJIVP010000101.1	0.4851	0.5062	0.0087
JAJIVP010000102.1	0.1831	0.5527	0.2642
JAJIVP010000103.1	0.3339	0.3683	0.2978
JAJIVP010000104.1	0.2605	0.7117	0.0278
JAJIVP010000105.1	0.5312	0.4182	0.0507
JAJIVP010000106.1	0.3520	0.5596	0.0884
JAJIVP010000107.1	0.5425	0.3900	0.0675
JAJIVP010000010.1	0.3955	0.6007	0.0038
JAJIVP010000108.1	0.4650	0.5276	0.0074
JAJIVP010000109.1	0.4497	0.4468	0.1034
JAJIVP010000110.1	0.1245	0.8656	0.0099
JAJIVP010000111.1	0.5786	0.4210	0.0004
JAJIVP010000112.1	0.5178	0.4574	0.0248
JAJIVP010000113.1	0.4105	0.5566	0.0330
JAJIVP010000114.1	0.4973	0.4726	0.0301
JAJIVP010000115.1	0.5471	0.4397	0.0132
JAJIVP010000116.1	0.3864	0.5949	0.0187
JAJIVP010000117.1	0.7834	0.2152	0.0014
JAJIVP010000011.1	0.5701	0.3983	0.0317
JAJIVP010000118.1	0.5490	0.4343	0.0167
JAJIVP010000119.1	0.5927	0.3026	0.1047
JAJIVP010000120.1	0.3496	0.6402	0.0102
JAJIVP010000012.1	0.4686	0.5128	0.0186
JAJIVP010000013.1	0.4227	0.5624	0.0149
JAJIVP010000014.1	0.6790	0.3171	0.0038
JAJIVP010000015.1	0.4543	0.5092	0.0365
JAJIVP010000016.1	0.3663	0.6210	0.0127
JAJIVP010000017.1	0.4523	0.5090	0.0387
JAJIVP010000018.1	0.7724	0.1080	0.1196
JAJIVP010000001.1	0.5229	0.4481	0.0290
JAJIVP010000019.1	0.2854	0.5866	0.1280
JAJIVP010000020.1	0.5280	0.4524	0.0196
JAJIVP010000021.1	0.3367	0.5627	0.1006
JAJIVP010000022.1	0.4662	0.5330	0.0009
