seq_name	chromosome_score	plasmid_score	virus_score
JAJIWF010000009.1	0.4437	0.5377	0.0186
JAJIWF010000010.1	0.4288	0.5587	0.0125
JAJIWF010000011.1	0.3439	0.5186	0.1376
JAJIWF010000012.1	0.1367	0.4213	0.4420
JAJIWF010000013.1	0.6360	0.3458	0.0183
JAJIWF010000014.1	0.4350	0.4862	0.0788
JAJIWF010000015.1	0.5654	0.4269	0.0078
JAJIWF010000016.1	0.5429	0.2687	0.1883
JAJIWF010000017.1	0.1469	0.7984	0.0547
JAJIWF010000018.1	0.3380	0.6588	0.0032
JAJIWF010000001.1	0.2353	0.5504	0.2144
JAJIWF010000019.1	0.4398	0.5526	0.0076
JAJIWF010000020.1	0.2967	0.4306	0.2727
JAJIWF010000021.1	0.4125	0.3740	0.2135
JAJIWF010000022.1	0.5266	0.4585	0.0149
JAJIWF010000023.1	0.3543	0.5587	0.0871
JAJIWF010000024.1	0.5009	0.4756	0.0235
JAJIWF010000025.1	0.4410	0.5383	0.0207
JAJIWF010000026.1	0.4482	0.5248	0.0269
JAJIWF010000027.1	0.5337	0.4570	0.0093
JAJIWF010000002.1	0.0035	0.9074	0.0891
JAJIWF010000028.1	0.2769	0.4942	0.2289
JAJIWF010000029.1	0.4587	0.5282	0.0131
JAJIWF010000030.1	0.3436	0.6402	0.0162
JAJIWF010000031.1	0.3471	0.6495	0.0034
JAJIWF010000032.1	0.2740	0.5758	0.1502
JAJIWF010000033.1	0.4701	0.5062	0.0237
JAJIWF010000034.1	0.5576	0.4346	0.0079
JAJIWF010000035.1	0.3892	0.5697	0.0410
JAJIWF010000036.1	0.4715	0.4882	0.0403
JAJIWF010000003.1	0.2900	0.4401	0.2700
JAJIWF010000037.1	0.4023	0.5904	0.0073
JAJIWF010000038.1	0.5038	0.4590	0.0371
JAJIWF010000039.1	0.4524	0.5319	0.0157
JAJIWF010000040.1	0.4231	0.5474	0.0295
JAJIWF010000041.1	0.2954	0.3729	0.3317
JAJIWF010000042.1	0.2250	0.5745	0.2006
JAJIWF010000043.1	0.0468	0.5907	0.3624
JAJIWF010000044.1	0.4956	0.2436	0.2608
JAJIWF010000045.1	0.4374	0.5077	0.0549
JAJIWF010000046.1	0.0083	0.8042	0.1875
JAJIWF010000004.1	0.0006	0.9363	0.0632
JAJIWF010000047.1	0.0240	0.7386	0.2374
JAJIWF010000048.1	0.7052	0.1025	0.1924
JAJIWF010000049.1	0.5072	0.4421	0.0507
JAJIWF010000050.1	0.0407	0.8255	0.1339
JAJIWF010000051.1	0.2167	0.4368	0.3465
JAJIWF010000052.1	0.5509	0.3369	0.1122
JAJIWF010000053.1	0.4320	0.5668	0.0012
JAJIWF010000054.1	0.4594	0.5013	0.0393
JAJIWF010000055.1	0.3837	0.3347	0.2816
JAJIWF010000056.1	0.5666	0.4218	0.0115
JAJIWF010000005.1	0.4282	0.5580	0.0137
JAJIWF010000057.1	0.5019	0.3954	0.1027
JAJIWF010000058.1	0.3474	0.6171	0.0356
JAJIWF010000059.1	0.2085	0.2334	0.5581
JAJIWF010000060.1	0.4526	0.4818	0.0656
JAJIWF010000061.1	0.4820	0.5075	0.0105
JAJIWF010000062.1	0.4870	0.5043	0.0087
JAJIWF010000063.1	0.4798	0.5099	0.0102
JAJIWF010000064.1	0.2443	0.5675	0.1882
JAJIWF010000065.1	0.5048	0.4735	0.0218
JAJIWF010000066.1	0.5235	0.4064	0.0701
JAJIWF010000006.1	0.5547	0.2975	0.1479
JAJIWF010000067.1	0.1112	0.8305	0.0584
JAJIWF010000068.1	0.0960	0.7307	0.1733
JAJIWF010000069.1	0.7778	0.2208	0.0014
JAJIWF010000070.1	0.7387	0.2454	0.0159
JAJIWF010000071.1	0.4812	0.5036	0.0152
JAJIWF010000072.1	0.4437	0.3899	0.1664
JAJIWF010000073.1	0.0478	0.8553	0.0969
JAJIWF010000074.1	0.3869	0.6052	0.0079
JAJIWF010000075.1	0.4541	0.5136	0.0324
JAJIWF010000007.1	0.4454	0.4377	0.1169
JAJIWF010000076.1	0.5246	0.2982	0.1772
JAJIWF010000077.1	0.4171	0.5615	0.0214
JAJIWF010000078.1	0.4587	0.5324	0.0088
JAJIWF010000079.1	0.4833	0.5068	0.0098
JAJIWF010000008.1	0.4774	0.5081	0.0145
