#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	6.0393767363208115E-5
35.0	0.0
36.0	6.0393767363208115E-5
37.0	3.623626041792487E-4
38.0	6.643314409952892E-4
39.0	8.455127430849136E-4
40.0	9.059065104481218E-4
41.0	6.039376736320811E-4
42.0	7.247252083584974E-4
43.0	9.059065104481218E-4
44.0	0.002536538229254741
45.0	0.004106776180698152
46.0	0.005556226597415147
47.0	0.007126464548858558
48.0	0.007488827153037807
49.0	0.010931271892740667
50.0	0.01219954100736804
51.0	0.01576277328179732
52.0	0.018842855417320933
53.0	0.02536538229254741
54.0	0.02947215847324556
55.0	0.034484841164391836
56.0	0.04734871361275517
57.0	0.052542577605991056
58.0	0.05519990336997222
59.0	0.06136006764101945
60.0	0.061903611547288316
61.0	0.06335306196400532
62.0	0.06486290614808553
63.0	0.06854692595724121
64.0	0.059971010991665664
65.0	0.0573136852276845
66.0	0.045778475661311754
67.0	0.04100736803961831
68.0	0.031585940330957844
69.0	0.027116801546080444
70.0	0.02270805652856625
71.0	0.015883560816523735
72.0	0.013105447517816162
73.0	0.010206546684382173
74.0	0.007790795989853848
75.0	0.005254257760599105
76.0	0.0029592946007971975
77.0	0.0022345693924387005
78.0	0.001570237951443411
79.0	6.643314409952892E-4
80.0	4.831501389056649E-4
81.0	1.8118130208962435E-4
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	6.0393767363208115E-5
