seq_name	chromosome_score	plasmid_score	virus_score
JAJIUA010000094.1	0.9320	0.0638	0.0042
JAJIUA010000095.1	0.1531	0.8301	0.0168
JAJIUA010000096.1	0.9615	0.0353	0.0032
JAJIUA010000097.1	0.9613	0.0361	0.0025
JAJIUA010000098.1	0.9882	0.0107	0.0011
JAJIUA010000099.1	0.9771	0.0209	0.0019
JAJIUA010000100.1	0.6712	0.3058	0.0230
JAJIUA010000101.1	0.0007	0.0034	0.9959
JAJIUA010000102.1	0.0002	0.9998	0.0000
JAJIUA010000103.1	0.0868	0.9043	0.0089
JAJIUA010000010.1	0.9147	0.0804	0.0049
JAJIUA010000104.1	0.9312	0.0648	0.0040
JAJIUA010000105.1	0.9753	0.0227	0.0020
JAJIUA010000106.1	0.9889	0.0100	0.0011
JAJIUA010000107.1	0.9717	0.0259	0.0024
JAJIUA010000108.1	0.0000	1.0000	0.0000
JAJIUA010000109.1	0.9302	0.0666	0.0032
JAJIUA010000110.1	0.9986	0.0013	0.0002
JAJIUA010000111.1	0.2172	0.2704	0.5124
JAJIUA010000112.1	0.9501	0.0466	0.0033
JAJIUA010000113.1	0.3940	0.4820	0.1240
JAJIUA010000011.1	0.9919	0.0074	0.0007
JAJIUA010000114.1	0.4534	0.5363	0.0103
JAJIUA010000115.1	0.9435	0.0522	0.0043
JAJIUA010000116.1	0.9878	0.0106	0.0016
JAJIUA010000117.1	0.7929	0.1288	0.0782
JAJIUA010000118.1	0.1598	0.8297	0.0105
JAJIUA010000012.1	0.9643	0.0323	0.0034
JAJIUA010000013.1	0.9669	0.0306	0.0025
JAJIUA010000014.1	0.0499	0.6075	0.3426
JAJIUA010000015.1	0.9885	0.0104	0.0011
JAJIUA010000016.1	0.9227	0.0712	0.0061
JAJIUA010000017.1	0.9563	0.0404	0.0033
JAJIUA010000001.1	0.7149	0.0479	0.2372
JAJIUA010000018.1	0.8373	0.1541	0.0086
JAJIUA010000019.1	0.9791	0.0191	0.0018
JAJIUA010000020.1	0.5542	0.3082	0.1376
JAJIUA010000021.1	0.4513	0.0194	0.5293
JAJIUA010000022.1	0.0083	0.9734	0.0182
