#Position (bp)	insert size
6876.0	23788.997973201214
20627.0	2061.966484889798
34378.0	2624.0280287236506
48129.0	952.6433408577878
61880.0	1037.36681562075
75631.0	3030.6927903262604
89382.0	2066.2063510526928
103133.0	4067.4595629646315
116884.0	14186.349994241622
130635.0	3564.3904039832523
144386.0	1174.5844365143319
158137.0	1350.4349330872174
171888.0	3116.3550514081358
185639.0	4376.354548723481
199390.0	1242.6725551322018
213141.0	3398.2100859598854
226892.0	1652.6154868325682
240643.0	468.11068242102726
254394.0	2016.3402049848592
268145.0	1211.2937792161092
281896.0	2644.528964969958
295647.0	11385.348971092602
309398.0	1084.8946979948332
323149.0	2428.5745475773497
336900.0	1495.774413231181
350651.0	1384.4948525970988
364402.0	2290.959928306235
378153.0	2137.5691749092275
391904.0	3067.949533398821
405655.0	4209.811388325176
419406.0	2008.9237086407998
433157.0	1399.9055144968731
446908.0	1369.054066928665
460659.0	562.9608240057156
474410.0	2512.913601161665
488161.0	2833.776896674163
501912.0	943.8731689453125
515663.0	2821.1325111836536
529414.0	2300.073146784487
543165.0	880.6120004888182
556916.0	2282.7276119402986
570667.0	2268.87721911856
584418.0	1952.3567050381223
598169.0	2553.497621564482
611920.0	1858.0138517618468
625671.0	1658.228314549829
639422.0	2749.8450256660963
653173.0	354.34006309148265
666924.0	949.4039458707474
680675.0	1914.386494612879
694426.0	711.7104445506692
708177.0	6220.614309106941
721928.0	1102.515099009901
735679.0	1929.993587994543
749430.0	1231.1794578083238
763181.0	1843.1875684556408
776932.0	1789.2463078437809
790683.0	1182.5484894007677
804434.0	363.7608453837597
818185.0	2515.945987654321
831936.0	728.4018931710615
845687.0	1976.348629542354
859438.0	1239.7231368606258
873189.0	1505.4528465346534
886940.0	2149.731398809524
900691.0	3213.3638281044027
914442.0	1253.3642593568793
928193.0	2072.1730972515857
941944.0	1341.4889466840052
955695.0	2736.384484116566
969446.0	3501.871387283237
983197.0	2542.9617336977744
996948.0	3383.0573439332725
1010699.0	3089.0987687011784
1024450.0	1388.6887938172786
1038201.0	2478.799715504979
1051952.0	953.5916052183778
1065703.0	1645.351513535138
1079454.0	2503.811969323473
1093205.0	2258.5110741971207
1106956.0	524.2036755561696
1120707.0	1919.0680115273776
1134458.0	3466.3852663706994
1148209.0	1362.31909982689
1161960.0	2741.8162338583793
1175711.0	1699.29672863525
1189462.0	1904.2883435582821
1203213.0	1425.648854961832
1216964.0	1200.3737196371085
1230715.0	1456.849734042553
1244466.0	360.74098591549296
1258217.0	2627.309051724138
1271968.0	3004.620825433863
1285719.0	2068.625954198473
1299470.0	1117.6918588101337
1313221.0	1184.6389794472007
1326972.0	1137.0903086862886
1340723.0	944.8534850640114
1354474.0	2283.848306544202
1368225.0	1468.9759988502444
1381976.0	1229.7765237020317
1395727.0	1784.4621671128646
1409478.0	1738.7359059391015
1423229.0	1866.0910452231208
1436980.0	653.5643989921447
1450731.0	779.1519988285254
1464482.0	685.5839840505067
1478233.0	2764.3331705729165
1491984.0	2449.3556851311955
1505735.0	626.8879492600423
1519486.0	1524.3130557515879
1533237.0	1623.8026394721055
1546988.0	767.9501954538873
1560739.0	649.3481458780263
1574490.0	1290.2124236555935
1588241.0	1517.9678033581445
1601992.0	1485.5701909193006
1615743.0	811.0791366906475
1629494.0	804.264367816092
1643245.0	1807.6297979006736
1656996.0	1523.0917544947304
1670747.0	1988.8093318865292
1684498.0	2206.867965705378
1698249.0	1129.3371718102258
1712000.0	2137.620902906617
1725751.0	2029.0247817955112
1739502.0	831.489704978488
1753253.0	1830.5463278586924
1767004.0	1883.4448275862069
1780755.0	2296.1758636861027
1794506.0	463.89164183785476
1808257.0	1593.5301919176159
1822008.0	1149.413890192398
1835759.0	2678.1091653027825
1849510.0	1797.0475963069086
1863261.0	872.8971591810823
1877012.0	1215.253829321663
1890763.0	359.7882978723404
1904514.0	725.8539245343098
1918265.0	1310.0892427884614
1932016.0	1454.9698500926395
1945767.0	950.7076063249727
1959518.0	984.7557679312675
1973269.0	408.3953893839597
1987020.0	1263.7679251269035
2000771.0	1400.7135152284263
2014522.0	1792.6962327134001
2028273.0	2376.8541797611565
2042024.0	1436.2585222639048
2055775.0	1438.3372781065088
2069526.0	672.4989973262032
2083277.0	1452.3074573225517
2097028.0	657.4292954062449
2110779.0	352.4490045941807
2124530.0	1796.1102248005802
2138281.0	1108.4642556770395
2152032.0	505.4366629014039
2165783.0	1999.384980988593
2179534.0	659.3875748975087
2193285.0	717.5316701765754
2207036.0	780.8427732825638
2220787.0	1416.2416956659285
2234538.0	1303.556499842619
2248289.0	1136.8900267843076
2262040.0	355.0824758587937
2275791.0	1992.801191855653
2289542.0	768.2793629727936
2303293.0	743.2891952548894
2317044.0	1025.4878680038823
2330795.0	915.3193955702753
2344546.0	1660.9463702782527
2358297.0	876.2285572632622
2372048.0	836.1898631029987
2385799.0	1063.6210592686002
2399550.0	1203.747439735308
2413301.0	945.4250406985349
2427052.0	698.1023426061494
2440803.0	679.7526025719535
2454554.0	822.0844144903117
2468305.0	1757.9158104585185
2482056.0	1272.947223654805
2495807.0	351.84944868532654
2509558.0	1538.970251325013
2523309.0	1028.9105642256902
2537060.0	826.7444621398581
2550811.0	1720.784714215121
2564562.0	1191.121180811808
2578313.0	441.5643819902495
2592064.0	634.2899153423436
2605815.0	612.741081871345
2619566.0	351.88315337967754
2633317.0	642.0117921294392
2647068.0	356.4662152215516
2660819.0	1303.4434498437056
2674570.0	606.062015503876
2688321.0	353.3889929404985
2702072.0	5884.948063005534
2715823.0	646.499496620164
2729574.0	1034.5894228035256
2743325.0	2425.695706199089
2757076.0	1132.7606698280972
2770827.0	1110.9677929547088
2784578.0	981.6157700810612
2798329.0	786.3754211220155
2812080.0	587.3761685503
2825831.0	807.9030006978367
2839582.0	412.88004396294554
2853333.0	634.7433147632312
2867084.0	587.204637368563
2880835.0	861.5020675887637
2894586.0	685.8575553416747
2908337.0	871.0745589856671
2922088.0	619.8973425064077
2935839.0	608.1116511408128
2949590.0	562.8387755102041
2963341.0	399.1549391993442
2977092.0	808.5258128732581
2990843.0	625.854245029554
3004594.0	351.54070639574525
3018345.0	829.6075337235937
3032096.0	682.5860861622774
3045847.0	1055.2738611001707
3059598.0	671.8787834478725
3073349.0	866.713601532567
3087100.0	1229.0955775577559
3100851.0	883.3522888459058
3114602.0	693.8593953609591
3128353.0	539.8008599838753
3142104.0	703.8730841624092
3155855.0	817.658131755018
3169606.0	941.2993462408851
3183357.0	637.0069262937794
3197108.0	1107.4434417895272
3210859.0	654.8874491869918
3224610.0	826.3319212559182
3238361.0	453.50022166395746
3252112.0	806.726204465335
3265863.0	757.3601062484189
3279614.0	576.5256489113052
3293365.0	353.55308821744933
3307116.0	512.0431011826544
3320867.0	641.419933808554
3334618.0	607.5963541666666
3348369.0	677.6162889759754
3362120.0	363.7712328767123
3375871.0	431.0955811719501
3389622.0	360.52973771702995
3403373.0	676.1477518959913
3417124.0	378.8531253837652
3430875.0	353.3971315529179
3444626.0	354.322431755242
3458377.0	379.08283656234477
3472128.0	1078.2374463790059
3485879.0	561.6146834195615
3499630.0	966.7170958512161
3513381.0	622.3435846967647
3527132.0	710.1405923559051
3540883.0	353.20427693761815
3554634.0	460.21372356123953
3568385.0	715.0693613383808
3582136.0	464.133951137321
3595887.0	497.25046040515656
3609638.0	741.7438056290595
3623389.0	472.0728436820488
3637140.0	605.1303765078592
3650891.0	539.4574191149126
3664642.0	354.96211180124226
3678393.0	434.63999055712935
3692144.0	600.2303921568628
3705895.0	385.15153698366953
3719646.0	352.93277310924367
3733397.0	543.671743010113
3747148.0	463.5941740758072
3760899.0	1066.9703400048227
3774650.0	758.9194033592379
3788401.0	362.4972541841004
3802152.0	571.8890200708382
3815903.0	416.7204869085898
3829654.0	424.78881319469343
3843405.0	388.32778317938744
3857156.0	452.30716998503857
3870907.0	462.40868263473055
3884658.0	7045.50349568865
3898409.0	521.1268858365233
3912160.0	539.1798904811837
3925911.0	458.9616140594288
3939662.0	541.410676901605
3953413.0	583.510931174089
3967164.0	446.11227913218517
3980915.0	487.5107082152974
3994666.0	660.5058695389084
4008417.0	551.777027027027
4022168.0	435.0982850384388
4035919.0	353.8821852189781
4049670.0	496.3115155757788
4063421.0	462.7185484752432
4077172.0	355.5983367048775
4090923.0	506.36861130635606
4104674.0	385.4224489795918
4118425.0	421.13642580351035
4132176.0	511.81201133144475
4145927.0	445.9850286217525
4159678.0	407.9813891658358
4173429.0	453.98407335907336
4187180.0	351.8758048674015
4200931.0	379.8337883586327
4214682.0	422.3918308928768
4228433.0	354.74337606837605
4242184.0	437.6050156739812
4255935.0	410.411046955006
4269686.0	560.4938068617779
4283437.0	368.33020043030234
4297188.0	356.0550102470068
4310939.0	510.109881098811
4324690.0	297.7977528089888
4338441.0	406.2179614873838
4352192.0	572.4579468802698
4365943.0	420.9866571603178
4379694.0	491.7088660658143
4393445.0	394.57588488604137
4407196.0	353.75428628389153
4420947.0	384.60046037487666
4434698.0	419.4892895015907
4448449.0	450.0484956869346
4462200.0	429.8177815055567
4475951.0	392.503765438297
4489702.0	459.806276279356
4503453.0	354.1790722761597
4517204.0	364.3008917441749
4530955.0	361.09835419335764
4544706.0	365.08480565371025
4558457.0	385.73662509019687
4572208.0	370.53971819481313
4585959.0	405.6618200305033
4599710.0	350.7687379233194
4613461.0	397.21544757033246
4627212.0	352.58929633300295
4640963.0	366.1808125710741
4654714.0	420.684675586973
4668465.0	377.24220548231847
4682216.0	353.94439636520985
4695967.0	357.5087779690189
4709718.0	362.3403091807761
4723469.0	353.30878732741087
4737220.0	351.5113151152861
4750971.0	352.55526176626125
4764722.0	353.8927670735398
4778473.0	353.2122321524712
4792224.0	354.1354902826855
4805975.0	351.67808976343133
4819726.0	351.6212218649518
4833477.0	351.90733104238257
4847228.0	378.06209112819926
4860979.0	353.8802388463272
4874730.0	371.4873482355611
4888481.0	355.34368911019703
4902232.0	351.53928955866525
4915983.0	358.81723943661973
4929734.0	352.40237324703344
4943485.0	352.10846530705254
4957236.0	352.5400639259341
4970987.0	351.09593313373256
4984738.0	351.1017029891628
4998489.0	354.284887678693
5012240.0	350.6428325885184
5025991.0	353.6111798447869
5039742.0	354.1498803567544
5053493.0	352.1979673000442
5067244.0	355.12965891122656
5076613.5	352.58597662771285
5083489.0	0.0
5094746.0	341.80155642023345
5108497.0	334.6707616707617
5122248.0	338.41112047177756
5135999.0	0.0
5149750.0	19.0
5163501.0	0.0
5177252.0	0.0
5191003.0	0.0
5204754.0	0.0
5218505.0	0.0
5232256.0	296.25714285714287
5246007.0	0.0
5255740.0	0.0
5262615.5	339.77777777777777
5273509.0	86.0
5287260.0	0.0
5301011.0	0.0
5314762.0	0.0
5328513.0	0.0
5342264.0	316.3468899521531
5356015.0	0.0
5369766.0	0.0
5383517.0	68.5609756097561
5397268.0	0.0
5411019.0	0.0
5421994.0	0.0
5428869.5	460.1922898281468
5438521.0	296.64483703929335
5452272.0	333.2753538501493
5464002.0	326.75151607034564
5470877.5	308.4003407155026
5479774.0	31.923076923076923
5493417.0	20.0
