#Read position (bp)	Clipping profile
0.0	18.532121728681812
1.0	0.8803525434642627
2.0	0.8636707610845368
3.0	0.8410421074418176
4.0	0.8094302645800754
5.0	0.7737939529482109
6.0	0.7611546057170454
7.0	0.7440775630116825
8.0	0.7262010164658266
9.0	0.7072105544568117
10.0	0.6863605722794591
11.0	0.6733169815334377
12.0	0.6587821813770582
13.0	0.6433041463526814
14.0	0.6277632290037716
15.0	0.6114856901389016
16.0	0.598819393340079
17.0	0.5850930802134119
18.0	0.5719596575752001
19.0	0.5578560505013338
20.0	0.5445968632140558
21.0	0.5336014396099714
22.0	0.5223544867077546
23.0	0.5106763407230246
24.0	0.4996539675512833
25.0	0.4877512418360776
26.0	0.4765222553122988
27.0	0.4673414359304572
28.0	0.45685805411185726
29.0	0.44699451234936993
30.0	0.9981311373148745
31.0	1.0015537324073223
32.0	0.8947975117284519
33.0	0.8628353244871677
34.0	0.8761753604774171
35.0	0.9406297431239077
36.0	0.8629251563793578
37.0	0.8616046275641616
38.0	0.8386346127311196
39.0	0.7870172074786128
40.0	0.8535556900239167
41.0	0.802629990341275
42.0	0.7786089423696072
43.0	0.7810164370803053
44.0	0.7868195773157943
45.0	0.749736972219667
46.0	0.7036801610937355
47.0	0.7062044372642812
48.0	0.7240899669993561
49.0	0.6844022370297121
50.0	0.6394862909345966
51.0	0.6483347323153343
52.0	0.6326770335065771
53.0	0.6482269340447061
54.0	0.6056376339573176
55.0	0.625598280401987
56.0	0.6114407741928065
57.0	0.6049010124413577
58.0	0.5432404016419833
59.0	0.5616200067841045
60.0	0.5376079420016557
61.0	0.5609462675926778
62.0	0.5587903021801123
63.0	0.5315442892788151
64.0	0.5417491922316254
65.0	0.4901497533575568
66.0	0.5317329362524147
67.0	0.5097959881795603
68.0	0.5061128805997609
69.0	0.5035257221046822
70.0	0.4643230843528654
71.0	0.4850742514488087
72.0	0.4659580247907276
73.0	0.45286053490939193
74.0	0.45201611512280376
75.0	0.4124810993698832
76.0	0.4074235638395732
77.0	0.379737374666544
78.0	0.33527058803237975
79.0	0.2983586635314138
80.0	0.27445439701959345
81.0	0.24584293935700488
82.0	0.2474149974703339
83.0	0.2469838043878208
84.0	0.2436690075660013
85.0	0.24719940092907738
86.0	0.2466244768190599
87.0	0.24718143455063932
88.0	0.254835111765247
89.0	0.2548710445221231
90.0	0.2605663864869837
91.0	0.26424949406678316
92.0	0.2678697193220495
93.0	0.27252301133750345
94.0	0.2769607068117008
95.0	0.28164094839481185
96.0	0.2861325430043234
97.0	0.2900851462606936
98.0	0.29466657276239533
99.0	0.2997061419142673
100.0	0.3045301145248827
101.0	0.30947985178456444
102.0	0.31442958904424617
103.0	0.3198374689540981
104.0	0.32451771053720907
105.0	0.3300513550961273
106.0	0.33616890695428203
107.0	0.3419091648652378
108.0	0.34791891845276424
109.0	0.3539286720402907
110.0	0.3593814678962377
111.0	0.3667746326234937
112.0	0.3737276210790176
113.0	0.3808153573728268
114.0	0.38687002690644834
115.0	0.39381403217275324
116.0	0.40158449084720815
117.0	0.41021733568668933
118.0	0.4185896680388189
119.0	0.4261175806043602
120.0	0.4349031396605648
121.0	0.44396717758255916
122.0	0.4529683331800202
123.0	0.46262526159047007
124.0	0.47230913956857695
125.0	0.4818672528976175
126.0	0.49252131531137894
127.0	0.5031574113467022
128.0	0.5135150285162359
129.0	0.5243397715251586
130.0	0.535353161507681
131.0	0.547803861765247
132.0	0.5600659150492135
133.0	0.5726333967666268
134.0	0.5852368112409162
135.0	0.5972922511728451
136.0	0.61122517765155
137.0	0.6252030200763499
138.0	0.6393425599070922
139.0	0.6511824032977647
140.0	0.6652860103716309
141.0	0.6849142788151964
142.0	0.7016948762763315
143.0	0.7162386596219299
144.0	0.7315819468080214
145.0	0.7476259227531965
146.0	0.7755277084674823
147.0	0.7966292199429675
148.0	0.7997463866019685
149.0	0.7493327287048109
150.0	0.5779514447842885
