#Read position (bp)	Clipping profile
0.0	22.726563829183917
1.0	1.0957201459384864
2.0	1.07193267673617
3.0	1.040399839526477
4.0	1.0055850667204378
5.0	0.9579051063767221
6.0	0.9286564963420859
7.0	0.8979638346450572
8.0	0.8634116166867258
9.0	0.8324038891724481
10.0	0.7982717589704489
11.0	0.770808521900225
12.0	0.7418224667132964
13.0	0.7139916528562816
14.0	0.6894690300803837
15.0	0.6634498446725521
16.0	0.640082463226568
17.0	0.6168463592044378
18.0	0.5935314887279953
19.0	0.5732359990001912
20.0	0.5533605970287193
21.0	0.5326712750293536
22.0	0.5142924356898156
23.0	0.49412822338586526
24.0	0.4756968730767857
25.0	0.4579219098869754
26.0	0.44324509390011574
27.0	0.4278331243396745
28.0	0.4117385121751934
29.0	0.3972192290969584
30.0	1.5518566828610498
31.0	1.3994961047362795
32.0	1.3234339653553628
33.0	1.2910872081177758
34.0	1.1970663171536535
35.0	1.2091438401482069
36.0	1.119953958381906
37.0	1.2321173893226294
38.0	0.975732580536074
39.0	1.110081896108097
40.0	1.062086869947132
41.0	0.9826640285155569
42.0	0.9676984021962188
43.0	0.943622122661424
44.0	0.8358433576774188
45.0	0.8207464539342268
46.0	0.8095353619371087
47.0	0.8650394567425135
48.0	0.7251764893686291
49.0	0.6762625212406872
50.0	0.7315828276526967
51.0	0.596524613991863
52.0	0.6217298793718008
53.0	0.5456414845061134
54.0	0.5460615722624457
55.0	0.5506037711277886
56.0	0.5183095248597432
57.0	0.5364783203211151
58.0	0.47995026160965026
59.0	0.48499131468563783
60.0	0.44266747323515887
61.0	0.4671900960110567
62.0	0.47183731681548274
63.0	0.40997939469555195
64.0	0.4221881951139593
65.0	0.3457059679767103
66.0	0.2732933409789305
67.0	0.2613733508930015
68.0	0.23758588169068517
69.0	0.21739541390196412
70.0	0.2152424641507611
71.0	0.21395594539699342
72.0	0.1959971938137877
73.0	0.2029548972780414
74.0	0.20631559932869975
75.0	0.21358836861020267
76.0	0.21553127448323953
77.0	0.22099241531555944
78.0	0.22860650589908235
79.0	0.2344614790029637
80.0	0.24504243936558345
81.0	0.2527090409186479
82.0	0.25950921147427697
83.0	0.26767466723798605
84.0	0.2786757153569381
85.0	0.28828522278303936
86.0	0.30007393544511446
87.0	0.3074517266657005
88.0	0.3170612340918018
89.0	0.3283248370584615
90.0	0.33874826451245665
91.0	0.34948675778370103
92.0	0.35975265232907155
93.0	0.37290665019922664
94.0	0.38634945840186014
95.0	0.40060618663238756
96.0	0.4138914619263964
97.0	0.42835823403508994
98.0	0.44237866290268035
99.0	0.4575543331001846
100.0	0.4740952885057688
101.0	0.49155518587832997
102.0	0.5103278574894295
103.0	0.5264487251386815
104.0	0.5444074767218872
105.0	0.5642566232085883
106.0	0.5832130832130832
107.0	0.6049526246032796
108.0	0.6269547208411838
109.0	0.6483791964141309
110.0	0.6720616436773642
111.0	0.6975557193897806
112.0	0.7231810725260507
113.0	0.7494103018120485
114.0	0.7785801453923724
115.0	0.8074349231554472
116.0	0.8388364829412863
117.0	0.8686627136408797
118.0	0.8967298268608312
119.0	0.9263985246517997
120.0	0.9544393823869806
121.0	0.9708490603687111
122.0	0.9533366520266083
123.0	0.8926602267213621
124.0	0.5628913380005083
