#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0013788348845225785
40.0	0.0
41.0	0.002068252326783868
42.0	0.001034126163391934
43.0	0.001034126163391934
44.0	0.001034126163391934
45.0	0.0027576697690451573
46.0	0.0013788348845225785
47.0	0.004136504653567736
48.0	0.005515339538090314
49.0	0.005515339538090315
50.0	0.007583591864874183
51.0	0.006204756980351604
52.0	0.007238883143743538
53.0	0.00965184419165805
54.0	0.005515339538090314
55.0	0.010341261633919338
56.0	0.006894174422612893
57.0	0.013443640124095142
58.0	0.026542571527059633
59.0	0.024129610479145122
60.0	0.03343674594967253
61.0	0.051016890727335396
62.0	0.05928990003447087
63.0	0.045501551189245086
64.0	0.0741123750430886
65.0	0.07307824887969665
66.0	0.06308169596690796
67.0	0.04205446397793865
68.0	0.04239917269906928
69.0	0.05446397793864184
70.0	0.05756635642881765
71.0	0.05963460875560152
72.0	0.05653223026542571
73.0	0.052740434332988625
74.0	0.04067562909341606
75.0	0.028610823853843507
76.0	0.017235436056532234
77.0	0.002757669769045157
78.0	0.001034126163391934
79.0	3.447087211306446E-4
80.0	3.447087211306446E-4
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	3.447087211306446E-4
86.0	0.0
87.0	3.447087211306446E-4
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
