seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAWUDR010000010.1	144	7	5	0	11	0.1608	0.9039	0.2153	0.0000	0.7847	0.0000	0.0764	0.2917	0.0486	0.0486	0.0139	0.0000	0.0139	0.0000	0.0000	0.4167	0.0625	0.0139	0.8077	0.5623	0.0000	0.0000	0.0000	0.0000	0.0000	33.6463	-50.3482	-176.4296
JAWUDR010000011.1	143	3	0	0	11	0.2606	0.8660	0.2797	0.0000	0.7203	0.0000	0.0490	0.2308	0.0420	0.0210	0.0140	0.0070	0.0280	0.0000	0.0210	0.3217	0.0420	0.0490	0.8249	0.5206	0.0000	0.0000	0.0000	0.0000	0.0000	18.3551	-54.2159	-123.0269
JAWUDR010000012.1	139	0	0	0	11	0.2826	0.8327	0.2950	0.0000	0.7050	0.0000	0.0647	0.3669	0.0072	0.0360	0.0072	0.0000	0.0072	0.0000	0.0072	0.4388	0.0432	0.0144	0.7674	0.6359	0.0000	0.0000	0.0000	0.0000	0.0000	25.1771	-33.2220	-182.2019
JAWUDR010000013.1	119	0	2	3	11	0.3220	0.8516	0.2521	0.0000	0.7479	0.0000	0.0252	0.2605	0.0420	0.0504	0.0084	0.0000	0.0252	0.0000	0.0252	0.3277	0.0588	0.0504	0.8005	0.5614	0.0000	0.0000	0.0000	0.0000	0.0000	10.0275	-38.8038	-114.7879
JAWUDR010000014.1	120	0	0	0	11	0.3866	0.8398	0.2083	0.0000	0.7917	0.0000	0.0500	0.2417	0.0000	0.1250	0.0083	0.0000	0.0000	0.0000	0.0000	0.2917	0.1333	0.0000	0.6623	0.7492	0.0000	0.0000	0.0000	0.2723	0.0000	1.9658	-1.9658	-141.8592
JAWUDR010000015.1	99	1	0	0	11	0.1939	0.8720	0.3030	0.0000	0.6970	0.0000	0.0505	0.3939	0.0101	0.0707	0.0000	0.0000	0.0000	0.0000	0.0000	0.4545	0.0707	0.0000	0.7710	0.6368	0.0000	0.0000	0.0000	0.0002	0.0000	15.9931	-18.3982	-146.1724
JAWUDR010000016.1	127	28	1	0	11	0.2302	0.8243	0.2126	0.0000	0.7874	0.0000	0.1732	0.2047	0.1102	0.0000	0.0079	0.0000	0.0079	0.0000	0.0236	0.4882	0.0079	0.0315	0.9613	0.0000	0.0000	0.0000	0.0131	0.0000	0.0079	62.0090	-95.4831	-125.5413
JAWUDR010000017.1	115	1	0	0	11	0.3158	0.8184	0.2870	0.0000	0.7130	0.0000	0.0348	0.3130	0.0000	0.0348	0.0087	0.0000	0.0087	0.0000	0.0174	0.3478	0.0435	0.0261	0.7742	0.6247	0.0000	0.0000	0.0000	0.0005	0.0000	10.0883	-21.1587	-123.6356
JAWUDR010000018.1	98	0	0	0	11	0.3299	0.8628	0.3469	0.0000	0.6531	0.0000	0.0612	0.3265	0.0408	0.0204	0.0000	0.0000	0.0714	0.0102	0.0102	0.4286	0.0204	0.0918	0.8138	0.4420	0.0000	0.0000	0.0017	0.0000	0.0000	23.3422	-60.3621	-108.0387
JAWUDR010000019.1	89	1	0	0	11	0.3977	0.8578	0.2697	0.0000	0.7303	0.0000	0.0449	0.2135	0.0449	0.0787	0.0000	0.0000	0.0000	0.0000	0.0112	0.3034	0.0787	0.0112	0.7499	0.6347	0.0000	0.0000	0.0000	0.0019	0.0000	8.9804	-18.7043	-87.8165
