seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JBHJBM010000001.1	525	2	6	1	11	0.3321	0.8522	0.3181	0.0000	0.6819	0.0000	0.0552	0.2686	0.0286	0.0533	0.0114	0.0000	0.0229	0.0038	0.0114	0.3524	0.0648	0.0381	0.7854	0.5697	0.0000	0.0000	0.0000	0.0000	0.0019	67.3153	-161.5598	-554.7006
JBHJBM010000002.1	478	3	1	0	11	0.3124	0.8642	0.3075	0.0000	0.6925	0.0000	0.0816	0.2971	0.0293	0.0356	0.0021	0.0000	0.0146	0.0000	0.0105	0.4079	0.0377	0.0251	0.8003	0.5654	0.0000	0.0000	0.0000	0.0000	0.0063	104.7808	-173.0465	-542.3519
JBHJBM010000003.1	376	0	2	3	11	0.3253	0.8431	0.2553	0.0000	0.7447	0.0000	0.0479	0.2952	0.0160	0.0638	0.0080	0.0000	0.0106	0.0000	0.0106	0.3590	0.0718	0.0213	0.7622	0.6290	0.0000	0.0000	0.0000	0.0000	0.0000	39.7624	-76.5835	-433.9558
JBHJBM010000004.1	266	1	0	0	11	0.1925	0.8719	0.2820	0.0000	0.7180	0.0000	0.0263	0.3421	0.0226	0.0639	0.0000	0.0000	0.0075	0.0038	0.0075	0.3910	0.0639	0.0188	0.7739	0.6277	0.0000	0.0000	0.0000	0.0000	0.0000	27.1791	-55.3969	-335.1213
JBHJBM010000005.1	208	2	0	0	11	0.2899	0.8343	0.2788	0.0000	0.7212	0.0000	0.0385	0.3173	0.0144	0.0577	0.0048	0.0000	0.0144	0.0000	0.0144	0.3702	0.0625	0.0288	0.7714	0.6232	0.0000	0.0000	0.0000	0.0000	0.0000	21.8198	-49.1450	-242.4656
JBHJBM010000006.1	196	5	1	0	11	0.2615	0.8507	0.2755	0.0000	0.7245	0.0000	0.0255	0.2806	0.0306	0.0357	0.0102	0.0000	0.0051	0.0000	0.0153	0.3367	0.0459	0.0204	0.7816	0.6207	0.0000	0.0000	0.0000	0.0000	0.0000	23.9736	-46.6128	-195.7843
JBHJBM010000007.1	197	5	3	1	11	0.2908	0.8827	0.2995	0.0000	0.7005	0.0000	0.0305	0.3046	0.0305	0.0406	0.0152	0.0051	0.0102	0.0051	0.0000	0.3655	0.0609	0.0152	0.7934	0.5937	0.0000	0.0000	0.0000	0.0000	0.0000	25.3734	-48.2906	-220.9583
JBHJBM010000008.1	194	2	1	1	11	0.2850	0.8601	0.3196	0.0000	0.6804	0.0000	0.0825	0.2268	0.0155	0.0567	0.0000	0.0000	0.0103	0.0052	0.0309	0.3247	0.0567	0.0464	0.7572	0.5105	0.0000	0.0000	0.0000	0.0000	0.0052	22.8287	-60.8042	-179.6239
JBHJBM010000009.1	171	2	0	1	11	0.3471	0.8574	0.2398	0.0000	0.7602	0.0000	0.0702	0.2690	0.0351	0.0585	0.0175	0.0000	0.0175	0.0000	0.0058	0.3743	0.0760	0.0234	0.7775	0.6151	0.0000	0.0000	0.0000	0.0000	0.0000	24.9548	-49.2467	-194.7586
JBHJBM010000010.1	173	29	0	1	11	0.2616	0.8144	0.2659	0.0000	0.7341	0.0000	0.1387	0.2139	0.0925	0.0000	0.0000	0.0000	0.0116	0.0000	0.0231	0.4451	0.0000	0.0347	0.9510	0.0000	0.0000	0.0000	0.0081	0.0000	0.0058	74.2949	-118.4854	-156.7238
JBHJBM010000011.1	140	7	5	0	11	0.1655	0.9030	0.2143	0.0000	0.7857	0.0000	0.0786	0.2929	0.0500	0.0500	0.0143	0.0000	0.0143	0.0000	0.0000	0.4214	0.0643	0.0143	0.8077	0.5676	0.0000	0.0000	0.0000	0.0000	0.0000	33.0733	-49.7752	-173.4343
JBHJBM010000012.1	142	3	0	0	11	0.2624	0.8629	0.2817	0.0000	0.7183	0.0000	0.0493	0.2324	0.0423	0.0211	0.0141	0.0070	0.0282	0.0000	0.0211	0.3239	0.0423	0.0493	0.8249	0.5206	0.0000	0.0000	0.0000	0.0000	0.0000	18.3551	-54.2159	-123.0269
JBHJBM010000013.1	119	1	0	0	11	0.2373	0.8874	0.3445	0.0000	0.6555	0.0000	0.0672	0.3277	0.0420	0.0588	0.0000	0.0084	0.0168	0.0000	0.0000	0.4370	0.0672	0.0168	0.7576	0.6500	0.0000	0.0000	0.0000	0.0000	0.0000	19.5663	-33.5150	-158.5858
JBHJBM010000014.1	110	1	0	0	11	0.2294	0.8922	0.3273	0.0000	0.6727	0.0000	0.0455	0.3182	0.0182	0.0364	0.0000	0.0000	0.0091	0.0000	0.0091	0.3818	0.0364	0.0182	0.7783	0.5959	0.0000	0.0000	0.0000	0.0000	0.0000	16.8647	-28.3342	-122.7697
JBHJBM010000015.1	101	0	2	0	11	0.3000	0.8860	0.2376	0.0000	0.7624	0.0000	0.0693	0.2178	0.0297	0.0495	0.0396	0.0000	0.0000	0.0000	0.0099	0.3168	0.0891	0.0099	0.7757	0.6242	0.0000	0.0000	0.0000	0.0021	0.0000	8.4483	-19.1077	-101.1443
JBHJBM010000016.1	90	1	0	0	11	0.4157	0.8632	0.2778	0.0000	0.7222	0.0000	0.0444	0.2111	0.0444	0.0778	0.0000	0.0000	0.0000	0.0000	0.0111	0.3000	0.0778	0.0111	0.7499	0.6347	0.0000	0.0000	0.0000	0.0019	0.0000	8.9804	-18.7043	-87.8165
JBHJBM010000017.1	81	0	0	0	11	0.4250	0.8180	0.3086	0.0000	0.6914	0.0000	0.0494	0.2469	0.0123	0.0247	0.0247	0.0000	0.0000	0.0123	0.0000	0.3086	0.0494	0.0123	0.7582	0.6495	0.0000	0.0000	0.0000	0.0211	0.0000	4.8873	-10.6551	-76.7464
JBHJBM010000018.1	78	1	0	0	11	0.2727	0.8341	0.3718	0.0000	0.6282	0.0000	0.0128	0.1538	0.0128	0.1410	0.0256	0.0000	0.0128	0.0000	0.0000	0.1795	0.1667	0.0128	0.6054	0.7702	0.0000	0.0000	0.0000	0.7964	0.0000	-4.6895	-0.8886	-72.9697
JBHJBM010000019.1	57	0	0	0	11	0.3036	0.8614	0.2456	0.0000	0.7544	0.0000	0.0877	0.2982	0.0000	0.0526	0.0000	0.0000	0.0000	0.0000	0.0351	0.3860	0.0526	0.0351	0.7624	0.6200	0.0000	0.0000	0.0003	0.0047	0.0000	6.9742	-14.2731	-65.5893
JBHJBM010000020.1	52	0	0	0	11	0.3137	0.8475	0.2692	0.0000	0.7308	0.0000	0.0385	0.2692	0.0000	0.0000	0.0385	0.0000	0.0000	0.0000	0.0000	0.3077	0.0385	0.0000	0.7109	0.7007	0.0000	0.0001	0.0002	0.2728	0.0000	1.8535	-2.1641	-49.1008
JBHJBM010000021.1	66	0	0	0	11	0.2462	0.8541	0.3485	0.0000	0.6515	0.0000	0.0606	0.2576	0.0152	0.0909	0.0000	0.0000	0.0000	0.0000	0.0303	0.3333	0.0909	0.0303	0.8134	0.5705	0.0000	0.0000	0.0001	0.0032	0.0000	7.4527	-16.4170	-72.3584
JBHJBM010000022.1	39	3	0	0	11	0.2632	0.8704	0.3846	0.0000	0.6154	0.0000	0.1026	0.3333	0.0256	0.0769	0.0000	0.0000	0.0513	0.0000	0.0000	0.4615	0.0769	0.0513	0.8368	0.5027	0.0000	0.0000	0.0053	0.0008	0.0000	10.8507	-19.8873	-53.4239
JBHJBM010000023.1	67	0	16	0	11	0.1667	0.8344	0.1642	0.0000	0.8358	0.0000	0.0000	0.0000	0.0000	0.2090	0.0597	0.0448	0.0000	0.0000	0.0000	0.0000	0.3134	0.0000	0.3270	0.9411	0.0000	0.0832	0.0000	1.0000	0.0000	-30.3382	26.1061	-47.2453
JBHJBM010000024.1	47	0	0	3	11	0.3261	0.8294	0.2553	0.0000	0.7447	0.0000	0.0213	0.1702	0.0213	0.0426	0.0000	0.0000	0.0000	0.0851	0.1489	0.2128	0.0426	0.2340	0.4987	0.2720	0.3065	0.8764	0.9750	0.1538	0.0000	-17.7268	-22.3733	-16.2864
JBHJBM010000025.1	38	0	0	0	11	0.2973	0.8590	0.2105	0.0000	0.7895	0.0000	0.0263	0.2632	0.0000	0.0263	0.0263	0.0000	0.0000	0.0000	0.0000	0.2895	0.0526	0.0000	0.7421	0.6703	0.0000	0.0009	0.0029	0.2319	0.0000	2.3947	-2.3947	-35.6762
JBHJBM010000026.1	38	0	0	0	11	0.4324	0.8114	0.3421	0.0000	0.6579	0.0000	0.0263	0.2368	0.0000	0.1053	0.0000	0.0000	0.0000	0.0000	0.0000	0.2632	0.1053	0.0000	0.6519	0.7584	0.0000	0.0006	0.0012	0.3441	0.0000	1.2901	-1.2901	-40.5256
JBHJBM010000027.1	31	0	0	0	11	0.1000	0.9010	0.1613	0.0000	0.8387	0.0000	0.0000	0.0968	0.0000	0.2581	0.0323	0.0000	0.0000	0.0000	0.0000	0.0968	0.2903	0.0000	0.5756	0.8177	0.0000	0.0115	0.0005	0.9594	0.0000	-6.3270	6.3270	-34.7599
JBHJBM010000028.1	25	0	0	0	11	0.2083	0.7855	0.3200	0.0000	0.6800	0.0000	0.0800	0.2000	0.0400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3200	0.0000	0.0000	0.9499	0.2920	0.0000	0.0052	0.2202	0.0183	0.0000	7.1614	-9.7670	-17.6068
JBHJBM010000029.1	21	0	0	0	11	0.2500	0.8783	0.3810	0.0000	0.6190	0.0000	0.0000	0.0476	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0476	0.0000	0.0000	0.6022	0.7984	0.0000	0.3982	0.3518	0.5493	0.0000	-0.3959	0.3959	-3.0576
JBHJBM010000030.1	20	1	0	0	11	0.3684	0.8807	0.2500	0.0000	0.7500	0.0000	0.2000	0.2000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4000	0.0000	0.0000	0.9516	0.2147	0.0000	0.0021	0.2117	0.0077	0.0000	9.7104	-9.7104	-18.5157
JBHJBM010000031.1	13	0	1	0	11	0.0000	0.8503	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.3077	0.0769	0.0000	0.0000	0.1538	0.0000	0.0000	0.3846	0.1538	0.3415	0.9222	0.0000	0.6072	0.0425	0.9721	0.0000	-11.3992	4.1647	-10.9383
JBHJBM010000032.1	18	0	3	0	11	0.1176	0.8662	0.2222	0.0000	0.7778	0.0000	0.0000	0.0000	0.0000	0.2222	0.0556	0.1111	0.0000	0.0556	0.0000	0.0000	0.3889	0.0556	0.1699	0.9424	0.0000	0.4472	0.0060	0.9926	0.0000	-13.3338	8.1467	-15.2906
JBHJBM010000033.1	15	0	3	0	11	0.4286	0.8624	0.2667	0.0000	0.7333	0.0000	0.0000	0.0000	0.0000	0.0667	0.4000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4667	0.0000	0.0000	1.0000	0.0000	0.4473	0.0027	0.9967	0.0000	-11.4351	11.4351	-12.9374
JBHJBM010000034.1	12	0	1	0	11	0.1818	0.7797	0.1667	0.0000	0.8333	0.0000	0.0000	0.0000	0.0000	0.0833	0.4167	0.0833	0.0000	0.0000	0.0000	0.0000	0.5833	0.0000	0.0000	1.0000	0.0000	0.5035	0.0035	0.9965	0.0000	-12.4210	10.8625	-12.3434
JBHJBM010000035.1	14	0	0	0	11	0.4615	0.7201	0.3571	0.0000	0.6429	0.0000	0.0000	0.0000	0.0714	0.0000	0.0714	0.0000	0.0000	0.0000	0.0000	0.0714	0.0714	0.0000	0.5260	0.4955	0.1984	0.3589	0.3536	0.5058	0.0000	-0.5336	-1.1736	-3.0973
JBHJBM010000036.1	14	0	0	0	11	0.3077	0.9188	0.3571	0.0000	0.6429	0.0000	0.0000	0.0714	0.0000	0.0000	0.0000	0.0000	0.0000	0.0714	0.0000	0.0714	0.0000	0.0714	0.4287	0.4831	0.4610	0.5267	0.5320	0.4947	0.0000	-2.1821	-1.6249	-2.0562
JBHJBM010000037.1	12	0	1	0	11	0.2727	0.8330	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.2500	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.1700	0.9844	0.0000	0.3412	0.0071	0.9864	0.0000	-8.5656	8.5656	-13.2942
JBHJBM010000038.1	10	0	0	0	11	0.4444	0.7305	0.1000	0.0000	0.9000	0.0000	0.0000	0.1000	0.0000	0.2000	0.2000	0.0000	0.0000	0.0000	0.0000	0.1000	0.4000	0.0000	0.3746	0.9272	0.0000	0.2360	0.0250	0.9235	0.0000	-4.9816	4.9816	-12.7357
JBHJBM010000039.1	14	0	0	0	11	0.3846	0.8088	0.2857	0.0000	0.7143	0.0000	0.0000	0.0000	0.0000	0.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1429	0.0000	0.4664	0.8838	0.0000	0.3555	0.1946	0.6954	0.0000	-1.6505	1.6505	-5.7177
JBHJBM010000040.1	5	0	0	0	11	0.0000	0.9114	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JBHJBM010000041.1	4	0	0	0	11	0.3333	0.1457	0.0000	0.0000	1.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.9505	0.3109	0.0000	0.3114	0.4545	0.3518	0.0000	1.2224	-1.2224	-2.5304
JBHJBM010000042.1	2	0	0	0	11	0.0000	0.9915	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JBHJBM010000043.1	5	0	0	0	11	0.5000	0.7819	0.4000	0.0000	0.6000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JBHJBM010000044.1	7	0	0	0	11	0.5000	0.8059	0.2857	0.0000	0.7143	0.0000	0.0000	0.0000	0.0000	0.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1429	0.0000	0.2142	0.9768	0.0000	0.4702	0.3041	0.6701	0.0000	-1.4171	1.4171	-2.2904
JBHJBM010000045.1	1	0	0	0	11	0.0000	0.5494	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JBHJBM010000046.1	3	0	0	0	11	1.0000	0.8893	0.3333	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JBHJBM010000047.1	1	0	0	0	11	0.0000	0.9976	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JBHJBM010000048.1	4	0	0	0	11	0.3333	0.8641	0.2500	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0187	0.9677	0.2516	0.5334	0.3378	0.6914	0.0000	-2.3659	1.3215	-1.3955
JBHJBM010000049.1	3	0	0	0	11	0.0000	0.9491	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JBHJBM010000050.1	3	0	0	0	11	0.5000	0.9671	0.6667	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JBHJBM010000051.1	2	0	0	0	11	0.0000	0.9223	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.5000	0.1513	0.0000	0.9885	0.6818	0.6992	0.4796	0.0000	-1.5239	-2.1261	1.5239
JBHJBM010000052.1	2	0	0	0	11	0.0000	0.8425	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.4987	0.8668	0.0000	0.4199	0.3341	0.5906	0.0000	-0.7327	0.7327	-2.9177
