seq_name	chromosome_score	plasmid_score	virus_score
JAWUDR010000010.1	0.5667	0.4075	0.0258
JAWUDR010000011.1	0.5261	0.4481	0.0258
JAWUDR010000012.1	0.3965	0.5702	0.0333
JAWUDR010000013.1	0.4096	0.5691	0.0213
JAWUDR010000014.1	0.4096	0.5733	0.0171
JAWUDR010000015.1	0.4918	0.4603	0.0478
JAWUDR010000016.1	0.5243	0.4095	0.0663
JAWUDR010000017.1	0.4614	0.5082	0.0304
JAWUDR010000018.1	0.3456	0.6106	0.0439
JAWUDR010000019.1	0.5288	0.4632	0.0081
JAWUDR010000001.1	0.4816	0.4880	0.0304
JAWUDR010000020.1	0.5564	0.4370	0.0067
JAWUDR010000021.1	0.4264	0.5256	0.0480
JAWUDR010000022.1	0.4044	0.5487	0.0469
JAWUDR010000023.1	0.4243	0.5430	0.0327
JAWUDR010000024.1	0.3551	0.5986	0.0463
JAWUDR010000025.1	0.3492	0.6186	0.0323
JAWUDR010000026.1	0.4705	0.5179	0.0116
JAWUDR010000027.1	0.4471	0.5476	0.0053
JAWUDR010000028.1	0.0159	0.7874	0.1966
JAWUDR010000029.1	0.5103	0.4724	0.0173
JAWUDR010000002.1	0.4697	0.5105	0.0198
JAWUDR010000030.1	0.3320	0.6302	0.0378
JAWUDR010000031.1	0.5666	0.3942	0.0392
JAWUDR010000032.1	0.6119	0.3494	0.0387
JAWUDR010000033.1	0.4727	0.4444	0.0830
JAWUDR010000034.1	0.4559	0.5203	0.0239
JAWUDR010000035.1	0.0048	0.8021	0.1931
JAWUDR010000036.1	0.3847	0.4899	0.1254
JAWUDR010000037.1	0.1517	0.5276	0.3207
JAWUDR010000038.1	0.2252	0.5652	0.2096
JAWUDR010000039.1	0.0004	0.9285	0.0711
JAWUDR010000003.1	0.5116	0.4781	0.0103
JAWUDR010000040.1	0.4429	0.5358	0.0213
JAWUDR010000041.1	0.3136	0.6817	0.0048
JAWUDR010000042.1	0.0945	0.7380	0.1675
JAWUDR010000043.1	0.7092	0.2559	0.0349
JAWUDR010000044.1	0.1197	0.8086	0.0717
JAWUDR010000045.1	0.0005	0.9614	0.0382
JAWUDR010000046.1	0.2285	0.6344	0.1370
JAWUDR010000047.1	0.0710	0.8464	0.0826
JAWUDR010000048.1	0.0414	0.9019	0.0567
JAWUDR010000049.1	0.3588	0.4138	0.2274
JAWUDR010000004.1	0.4077	0.5658	0.0265
JAWUDR010000050.1	0.0002	0.7831	0.2167
JAWUDR010000051.1	0.0093	0.7641	0.2266
JAWUDR010000052.1	0.4531	0.4818	0.0651
JAWUDR010000053.1	0.0331	0.8072	0.1598
JAWUDR010000054.1	0.0646	0.9022	0.0332
JAWUDR010000055.1	0.6485	0.3495	0.0020
JAWUDR010000056.1	0.0128	0.9678	0.0194
JAWUDR010000057.1	0.8862	0.0801	0.0337
JAWUDR010000058.1	0.3965	0.5624	0.0411
JAWUDR010000059.1	0.3666	0.6016	0.0318
JAWUDR010000005.1	0.5194	0.4653	0.0153
JAWUDR010000060.1	0.2991	0.4939	0.2070
JAWUDR010000061.1	0.3934	0.4614	0.1451
JAWUDR010000062.1	0.2284	0.7385	0.0331
JAWUDR010000063.1	0.1639	0.7598	0.0763
JAWUDR010000064.1	0.5940	0.2293	0.1767
JAWUDR010000065.1	0.2252	0.1650	0.6098
JAWUDR010000066.1	0.2271	0.7431	0.0298
JAWUDR010000067.1	0.7158	0.2664	0.0178
JAWUDR010000068.1	0.2131	0.3589	0.4280
JAWUDR010000069.1	0.2268	0.5706	0.2026
JAWUDR010000006.1	0.4305	0.5593	0.0103
JAWUDR010000070.1	0.4281	0.3969	0.1750
JAWUDR010000071.1	0.2417	0.5933	0.1650
JAWUDR010000072.1	0.4070	0.4109	0.1821
JAWUDR010000073.1	0.4976	0.4080	0.0943
JAWUDR010000074.1	0.4183	0.4700	0.1117
JAWUDR010000075.1	0.2985	0.3964	0.3052
JAWUDR010000076.1	0.2875	0.4815	0.2310
JAWUDR010000077.1	0.2046	0.4750	0.3205
JAWUDR010000078.1	0.8567	0.0891	0.0543
JAWUDR010000079.1	0.1216	0.3019	0.5765
JAWUDR010000007.1	0.4456	0.5407	0.0137
JAWUDR010000080.1	0.1963	0.4214	0.3823
JAWUDR010000081.1	0.2483	0.5714	0.1803
JAWUDR010000082.1	0.3514	0.3740	0.2746
JAWUDR010000083.1	0.6404	0.2520	0.1076
JAWUDR010000084.1	0.5261	0.1984	0.2755
JAWUDR010000085.1	0.6172	0.1950	0.1878
JAWUDR010000086.1	0.7088	0.1472	0.1441
JAWUDR010000087.1	0.6730	0.2086	0.1183
JAWUDR010000088.1	0.2971	0.3549	0.3480
JAWUDR010000089.1	0.4636	0.1732	0.3631
JAWUDR010000008.1	0.4717	0.5032	0.0250
JAWUDR010000090.1	0.6391	0.3186	0.0423
JAWUDR010000009.1	0.4711	0.5079	0.0210
