#Read position (bp)	Clipping profile
0.0	6.0833715071003205
1.0	0.9821046386759085
2.0	0.9681367947552999
3.0	0.9463589735887598
4.0	0.9218776987601661
5.0	0.8879343361143861
6.0	0.8759189865052605
7.0	0.8646545962467053
8.0	0.8523388628973514
9.0	0.8322131523020659
10.0	0.8140399360182633
11.0	0.8009732433183392
12.0	0.7904598124103542
13.0	0.7763417766196316
14.0	0.7614727814783385
15.0	0.7464535944669315
16.0	0.7374420822600872
17.0	0.7206205928073114
18.0	0.702747760263737
19.0	0.6958389342384897
20.0	0.6848749277201625
21.0	0.6763139911236605
22.0	0.6679032463972725
23.0	0.6599430772812268
24.0	0.6536350187364358
25.0	0.6461254252307322
26.0	0.6416196691273102
27.0	0.6353116105825192
28.0	0.6294541276480704
29.0	0.6235966447136216
30.0	0.6151858999872337
31.0	0.641319285387082
32.0	0.6320073894400097
33.0	0.603020358507994
34.0	0.6145851325067774
35.0	0.6090280333125568
36.0	0.5716302576541532
37.0	0.6100793764033553
38.0	0.6620457634628237
39.0	0.5668241178105029
40.0	0.6895308756936988
41.0	0.5627689373174231
42.0	0.7716858286460954
43.0	0.5991153698850281
44.0	0.7004948822120258
45.0	0.8141901278883774
46.0	0.5238692429578787
47.0	1.2007840015619953
48.0	0.7284305700532431
49.0	0.5875505958862447
50.0	0.8365687165353739
51.0	0.5732823682254079
52.0	0.6054234284298191
53.0	0.516209457582061
54.0	0.54789994217613
55.0	0.594609613781606
56.0	0.5414416917612249
57.0	0.6617453797225956
58.0	0.5746340950564346
59.0	0.5205650218153691
60.0	0.5974632593137733
61.0	0.5681758446415296
62.0	0.5071979453752169
63.0	0.5198140624647988
64.0	0.5663735422001607
65.0	0.8020245864091378
66.0	0.492629333974152
67.0	0.5636700885381074
68.0	0.4864714672994751
69.0	0.5144071551406922
70.0	0.49217875836380975
71.0	0.5653221991093622
72.0	0.5680256527714155
73.0	0.5204148299452551
74.0	0.5483505177864723
75.0	0.5262723128797039
76.0	0.5321297958141527
77.0	0.5195136787245707
78.0	0.5208654055555973
79.0	0.5138063876602359
80.0	0.6145851325067774
81.0	0.5501528202278411
82.0	0.5795904267701989
83.0	0.5231182836073083
84.0	0.522517516126852
85.0	0.5253711616590194
86.0	0.5355842088267763
87.0	0.5270232722302741
88.0	0.5249205860486772
89.0	0.5192132949843424
90.0	0.5211657892958254
91.0	0.5306278771130118
92.0	0.5270232722302741
93.0	0.5261221210095898
94.0	0.5153083063613766
95.0	0.5177113762832017
96.0	0.5190631031142284
97.0	0.5256715453992475
98.0	0.5252209697889053
99.0	0.5277742315808446
100.0	0.5354340169566622
101.0	0.528825574671643
102.0	0.5388884299692858
103.0	0.5406907324106546
104.0	0.5414416917612249
105.0	0.541591883631339
106.0	0.5469987909554456
107.0	0.5548087682013773
108.0	0.5590141405645712
109.0	0.565021815369134
110.0	0.5653221991093622
111.0	0.5663735422001607
112.0	0.5699781470828984
113.0	0.5737329438357501
114.0	0.5825942641724803
115.0	0.5880011714965869
116.0	0.5830448397828225
117.0	0.5887521308471573
118.0	0.5874004040161306
119.0	0.5941590381712638
120.0	0.5979138349241155
121.0	0.6024195910275377
122.0	0.6055736202999331
123.0	0.6103797601435834
124.0	0.6199920398308839
125.0	0.6214939585320246
126.0	0.6255491390251046
127.0	0.6279522089469297
128.0	0.6302050869986408
129.0	0.6366633374135457
130.0	0.6375644886342302
131.0	0.641469477257196
132.0	0.6543859780870062
133.0	0.6600932691513408
134.0	0.6682036301375006
135.0	0.6748120724225198
136.0	0.6787170610454857
137.0	0.6824718577983373
138.0	0.6859262708109609
139.0	0.6889301082132424
140.0	0.6898312594339268
141.0	0.6971906610695163
142.0	0.69658989358906
143.0	0.700795265952254
144.0	0.700795265952254
145.0	0.6988427716407711
146.0	0.6890803000833565
147.0	0.6521331000352951
148.0	0.5855981015747618
149.0	0.4490736916410715
150.0	0.19780269294023115
