#Insert size (bp)	insert size
19.0	174.0
20.0	37.0
21.0	39.0
22.0	5.0
23.0	13.0
24.0	6.0
25.0	11.0
26.0	2.0
27.0	11.0
28.0	3.0
29.0	10.0
30.0	1.0
31.0	10.0
32.0	11.0
33.0	16.0
34.0	17.0
35.0	21.0
36.0	17.0
37.0	21.0
38.0	7.0
39.0	24.0
40.0	20.0
41.0	23.0
42.0	17.0
43.0	28.0
44.0	32.0
45.0	33.0
46.0	19.0
47.0	8.0
48.0	9.0
49.0	7.0
50.0	18.0
51.0	29.0
52.0	39.0
53.0	28.0
54.0	39.0
55.0	35.0
56.0	21.0
57.0	16.0
58.0	14.0
59.0	21.0
60.0	13.0
61.0	23.0
62.0	27.0
63.0	25.0
64.0	36.0
65.0	36.0
66.0	21.0
67.0	15.0
68.0	15.0
69.0	21.0
70.0	19.0
71.0	35.0
72.0	48.0
73.0	32.0
74.0	36.0
75.0	32.0
76.0	32.0
77.0	30.0
78.0	16.0
79.0	21.0
80.0	40.0
81.0	39.0
82.0	41.0
83.0	37.0
84.0	43.0
85.0	49.0
86.0	56.0
87.0	42.0
88.0	30.0
89.0	33.0
90.0	31.0
91.0	24.0
92.0	39.0
93.0	45.0
94.0	45.0
95.0	60.0
96.0	37.0
97.0	49.0
98.0	73.0
99.0	35.0
100.0	26.0
101.0	33.0
102.0	47.0
103.0	42.0
104.0	40.0
105.0	61.0
106.0	60.0
107.0	56.0
108.0	55.0
109.0	72.0
110.0	39.0
111.0	46.0
112.0	57.0
113.0	69.0
114.0	73.0
115.0	63.0
116.0	76.0
117.0	53.0
118.0	45.0
119.0	52.0
120.0	47.0
121.0	35.0
122.0	41.0
123.0	67.0
124.0	71.0
125.0	79.0
126.0	62.0
127.0	69.0
128.0	57.0
129.0	51.0
130.0	51.0
131.0	55.0
132.0	72.0
133.0	66.0
134.0	76.0
135.0	76.0
136.0	93.0
137.0	65.0
138.0	60.0
139.0	65.0
140.0	58.0
141.0	60.0
142.0	64.0
143.0	70.0
144.0	73.0
145.0	100.0
146.0	89.0
147.0	113.0
148.0	58.0
149.0	93.0
150.0	76.0
151.0	62.0
152.0	58.0
153.0	78.0
154.0	78.0
155.0	74.0
156.0	90.0
157.0	116.0
158.0	94.0
159.0	100.0
160.0	76.0
161.0	75.0
162.0	75.0
163.0	75.0
