seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAJIUG010000039.1	2580	No terminal repeats	3	11	1.0000	NA	2	4.4475	T_virB5	NA
JAJIUG010000087.1	13060	No terminal repeats	16	11	1.0000	NA	4	8.4267	virb4	NA
JAJIUG010000044.1	18276	No terminal repeats	25	11	1.0000	NA	6	16.0174	t4cp2;T_virB1;T_virB10;T_virB9;T_virB6;T_virB5	NA
JAJIUG010000139.1	13735	No terminal repeats	15	11	1.0000	NA	3	11.4351	MOBH;T_virB6;B_traI	NA
JAJIUG010000063.1	24011	No terminal repeats	29	11	1.0000	NA	1	14.8616	NA	NA
JAJIUG010000023.1	17297	No terminal repeats	20	11	1.0000	NA	1	5.3424	NA	NF012171
JAJIUG010000103.1	14845	No terminal repeats	13	11	1.0000	NA	1	4.1647	NA	NA
JAJIUG010000064.1	47995	No terminal repeats	49	11	1.0000	NA	17	31.9994	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NF033134
JAJIUG010000056.1	7638	No terminal repeats	9	11	0.9999	NA	1	7.1485	NA	NA
JAJIUG010000086.1	12158	No terminal repeats	10	11	0.9999	NA	0	4.9816	NA	NA
JAJIUG010000106.1	54978	No terminal repeats	60	11	0.9999	NA	6	19.0417	I_traK;I_traI;I_traM;I_traN;traU	NA
JAJIUG010000127.1	4193	No terminal repeats	3	11	0.9998	NA	0	3.4366	NA	NA
JAJIUG010000126.1	5205	No terminal repeats	6	11	0.9998	NA	0	1.3688	NA	NA
JAJIUG010000150.1	69095	No terminal repeats	76	11	0.9997	NA	3	13.6305	I_trbA;I_traW;I_traY	NA
JAJIUG010000033.1	7823	No terminal repeats	8	11	0.9996	NA	2	5.1548	T_virB6;T_virB6	NA
JAJIUG010000040.1	15098	No terminal repeats	13	11	0.9993	NA	0	1.3109	NA	NA
JAJIUG010000102.1	62489	No terminal repeats	61	11	0.9992	NA	0	0.6677	NA	NA
JAJIUG010000124.1	12942	No terminal repeats	13	11	0.9990	NA	0	0.6240	NA	NA
JAJIUG010000060.1	42558	No terminal repeats	27	11	0.9988	NA	0	2.7171	NA	NA
JAJIUG010000074.1	100389	No terminal repeats	82	11	0.9969	NA	0	0.2331	NA	NF000272
JAJIUG010000045.1	14764	No terminal repeats	17	11	0.9664	NA	0	0.5447	NA	NA
JAJIUG010000090.1	11558	No terminal repeats	9	11	0.9606	NA	1	1.5582	NA	NA
JAJIUG010000129.1	11619	No terminal repeats	9	11	0.9430	NA	0	0.8983	NA	NA
JAJIUG010000065.1	6983	No terminal repeats	7	11	0.9410	NA	0	0.3988	NA	NA
JAJIUG010000148.1	10656	No terminal repeats	9	11	0.8788	NA	0	0.3918	NA	NA
