#Coverage	Number of genomic locations
0.0	428392.0
1.0	3487.0
2.0	3085.0
3.0	2404.0
4.0	2372.0
5.0	2313.0
6.0	2054.0
7.0	1940.0
8.0	1783.0
9.0	1775.0
10.0	1776.0
11.0	1800.0
12.0	1860.0
13.0	1682.0
14.0	1607.0
15.0	1809.0
16.0	1936.0
17.0	1792.0
18.0	1953.0
19.0	2164.0
20.0	2642.0
21.0	3099.0
22.0	3623.0
23.0	4152.0
24.0	5421.0
25.0	7178.0
26.0	9161.0
27.0	11752.0
28.0	14777.0
29.0	18142.0
30.0	22540.0
31.0	28314.0
32.0	34964.0
33.0	41908.0
34.0	49238.0
35.0	57636.0
36.0	67538.0
37.0	78232.0
38.0	88754.0
39.0	99669.0
40.0	110515.0
41.0	120333.0
42.0	132620.0
43.0	142183.0
44.0	150655.0
45.0	156151.0
46.0	164556.0
47.0	170234.0
48.0	173575.0
49.0	177659.0
50.0	177362.0
51.0	176745.0
52.0	175954.0
53.0	171755.0
54.0	167041.0
55.0	162214.0
56.0	155889.0
57.0	147231.0
58.0	140461.0
59.0	131900.0
60.0	122714.0
61.0	114861.0
62.0	107312.0
63.0	98089.0
64.0	89063.0
65.0	80563.0
66.0	73574.0
67.0	65934.0
68.0	58834.0
69.0	52277.0
70.0	45623.0
71.0	41634.0
72.0	35196.0
73.0	31358.0
74.0	26997.0
75.0	23199.0
76.0	20493.0
77.0	17097.0
78.0	15043.0
79.0	13045.0
80.0	10503.0
81.0	9020.0
82.0	7839.0
83.0	6213.0
84.0	5263.0
85.0	4393.0
86.0	3765.0
87.0	3259.0
88.0	2663.0
89.0	2203.0
90.0	1662.0
91.0	1501.0
92.0	1248.0
93.0	1077.0
94.0	952.0
95.0	742.0
96.0	696.0
97.0	690.0
98.0	573.0
99.0	500.0
100.0	440.0
101.0	421.0
102.0	358.0
103.0	329.0
104.0	336.0
105.0	316.0
106.0	340.0
107.0	349.0
108.0	433.0
109.0	302.0
110.0	241.0
111.0	244.0
112.0	267.0
113.0	206.0
114.0	211.0
115.0	210.0
116.0	197.0
117.0	216.0
118.0	311.0
119.0	218.0
120.0	238.0
121.0	240.0
122.0	216.0
123.0	258.0
124.0	197.0
125.0	221.0
126.0	201.0
127.0	169.0
128.0	142.0
129.0	165.0
130.0	139.0
131.0	173.0
132.0	165.0
133.0	166.0
134.0	135.0
135.0	132.0
136.0	123.0
137.0	125.0
138.0	157.0
139.0	91.0
140.0	139.0
141.0	122.0
142.0	111.0
143.0	134.0
144.0	129.0
145.0	91.0
146.0	143.0
147.0	92.0
148.0	96.0
149.0	96.0
150.0	120.0
151.0	105.0
152.0	114.0
153.0	71.0
154.0	65.0
155.0	113.0
156.0	139.0
157.0	165.0
158.0	135.0
159.0	162.0
160.0	98.0
161.0	108.0
162.0	138.0
163.0	134.0
164.0	95.0
165.0	87.0
166.0	85.0
167.0	99.0
168.0	88.0
169.0	85.0
170.0	139.0
171.0	102.0
172.0	111.0
173.0	84.0
174.0	124.0
175.0	115.0
176.0	114.0
177.0	121.0
178.0	158.0
179.0	183.0
180.0	154.0
181.0	151.0
182.0	153.0
183.0	169.0
184.0	151.0
185.0	162.0
186.0	205.0
187.0	181.0
188.0	198.0
189.0	195.0
190.0	207.0
191.0	267.0
192.0	219.0
193.0	208.0
194.0	225.0
195.0	244.0
196.0	218.0
197.0	228.0
198.0	237.0
199.0	253.0
200.0	233.0
201.0	228.0
202.0	251.0
203.0	256.0
204.0	267.0
205.0	235.0
206.0	259.0
207.0	277.0
208.0	275.0
209.0	260.0
210.0	287.0
211.0	267.0
212.0	281.0
213.0	247.0
214.0	271.0
215.0	363.0
216.0	300.0
217.0	354.0
218.0	341.0
219.0	326.0
220.0	366.0
221.0	370.0
222.0	344.0
223.0	430.0
224.0	368.0
225.0	408.0
226.0	377.0
227.0	328.0
228.0	370.0
229.0	349.0
230.0	345.0
231.0	346.0
232.0	336.0
233.0	336.0
234.0	365.0
235.0	367.0
236.0	384.0
237.0	392.0
238.0	373.0
239.0	387.0
240.0	381.0
241.0	401.0
242.0	401.0
243.0	410.0
244.0	376.0
245.0	495.0
246.0	433.0
247.0	413.0
248.0	385.0
249.0	401.0
250.0	439.0
251.0	418.0
252.0	437.0
253.0	414.0
254.0	393.0
255.0	428.0
256.0	371.0
257.0	412.0
258.0	399.0
259.0	419.0
260.0	407.0
261.0	408.0
262.0	404.0
263.0	430.0
264.0	371.0
265.0	433.0
266.0	392.0
267.0	403.0
268.0	402.0
269.0	417.0
270.0	385.0
271.0	388.0
272.0	407.0
273.0	400.0
274.0	346.0
275.0	360.0
