JAJIVV010000090.1_94 # 82736 # 83704 # -1 # ID=101_94;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.682	PF00589.RP35	2.963E-14	64
JAJIVV010000015.1_98 # 109297 # 110577 # 1 # ID=19_98;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.605	PRK09692	1.351E-52	183
JAJIVV010000053.1_22 # 17907 # 19388 # -1 # ID=61_22;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.504	PF00589.RP35	6.536E-13	61
JAJIVV010000015.1_59 # 64970 # 66196 # 1 # ID=19_59;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.673	PRK09692	6.354E-75	248
JAJIVV010000056.1_2 # 733 # 1680 # 1 # ID=64_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.650	TIGR02249	8.339E-153	469
JAJIVV010000090.1_85 # 73335 # 74555 # -1 # ID=101_85;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.606	PF00589.RP35	5.639E-10	51
JAJIVV010000024.1_1 # 592 # 2085 # -1 # ID=29_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.520	PF00589.RP35	7.921E-14	64
JAJIVV010000104.1_4 # 8895 # 9986 # -1 # ID=7_4;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.680	TIGR02225	5.438E-118	371
JAJIVV010000036.1_95 # 107051 # 108265 # 1 # ID=42_95;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.614	PRK09692	1.296E-73	244
JAJIVV010000002.1_14 # 14382 # 15299 # -1 # ID=33_14;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.669	COG4973	2.520E-126	392
