seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JBHJCK010000001.1	477	3	1	0	11	0.3130	0.8626	0.3061	0.0000	0.6939	0.0000	0.0818	0.2977	0.0294	0.0356	0.0021	0.0000	0.0147	0.0000	0.0105	0.4088	0.0377	0.0252	0.8003	0.5654	0.0000	0.0000	0.0000	0.0000	0.0063	105.4866	-173.7515	-542.3407
JBHJCK010000002.1	257	0	0	0	11	0.3281	0.8370	0.2490	0.0000	0.7510	0.0000	0.0584	0.3113	0.0039	0.0700	0.0078	0.0000	0.0039	0.0000	0.0039	0.3735	0.0778	0.0078	0.7592	0.6492	0.0000	0.0000	0.0000	0.0000	0.0000	29.7348	-37.7797	-319.1679
JBHJCK010000003.1	225	1	5	0	11	0.2902	0.8616	0.3378	0.0000	0.6622	0.0000	0.0800	0.3289	0.0222	0.0400	0.0311	0.0000	0.0089	0.0000	0.0000	0.4311	0.0711	0.0089	0.7986	0.5990	0.0000	0.0000	0.0000	0.0000	0.0000	43.7358	-57.7323	-294.7376
JBHJCK010000004.1	208	2	0	0	11	0.2899	0.8345	0.2788	0.0000	0.7212	0.0000	0.0385	0.3173	0.0144	0.0577	0.0048	0.0000	0.0144	0.0000	0.0144	0.3702	0.0625	0.0288	0.7714	0.6232	0.0000	0.0000	0.0000	0.0000	0.0000	21.8198	-49.1450	-242.4656
JBHJCK010000005.1	240	29	0	1	11	0.2594	0.8261	0.2792	0.0000	0.7208	0.0000	0.1167	0.2250	0.0708	0.0292	0.0000	0.0000	0.0083	0.0000	0.0250	0.4125	0.0292	0.0333	0.8723	0.2190	0.0000	0.0000	0.0000	0.0000	0.0042	81.2723	-134.4272	-232.1144
JBHJCK010000006.1	194	5	1	0	11	0.2642	0.8500	0.2732	0.0000	0.7268	0.0000	0.0258	0.2835	0.0309	0.0361	0.0103	0.0000	0.0052	0.0000	0.0155	0.3402	0.0464	0.0206	0.7816	0.6207	0.0000	0.0000	0.0000	0.0000	0.0000	23.9736	-46.6128	-195.7843
JBHJCK010000007.1	201	5	3	1	11	0.2850	0.8839	0.3085	0.0000	0.6915	0.0000	0.0299	0.2985	0.0299	0.0398	0.0149	0.0050	0.0100	0.0050	0.0000	0.3582	0.0597	0.0149	0.7934	0.5937	0.0000	0.0000	0.0000	0.0000	0.0000	25.3734	-48.2906	-220.9583
JBHJCK010000008.1	193	2	1	1	11	0.2865	0.8620	0.3264	0.0000	0.6736	0.0000	0.0829	0.2280	0.0155	0.0570	0.0000	0.0000	0.0104	0.0052	0.0311	0.3264	0.0570	0.0466	0.7572	0.5105	0.0000	0.0000	0.0000	0.0000	0.0052	22.8287	-60.8042	-179.6239
JBHJCK010000009.1	171	2	0	1	11	0.3471	0.8575	0.2398	0.0000	0.7602	0.0000	0.0702	0.2690	0.0351	0.0585	0.0175	0.0000	0.0175	0.0000	0.0058	0.3743	0.0760	0.0234	0.7775	0.6151	0.0000	0.0000	0.0000	0.0000	0.0000	24.9548	-49.2467	-194.7586
JBHJCK010000010.1	154	0	0	0	11	0.1830	0.8797	0.2857	0.0000	0.7143	0.0000	0.0195	0.3182	0.0260	0.0779	0.0000	0.0000	0.0065	0.0065	0.0130	0.3636	0.0779	0.0260	0.7744	0.6267	0.0000	0.0000	0.0000	0.0000	0.0000	11.0311	-31.1179	-187.2402
