JAJIVS010000001.1_tRNA1_Ser	19475	19565
JAJIVS010000001.1_tRNA2_Asp	27268	27344
JAJIVS010000001.1_tRNA3_Asp	27439	27515
JAJIVS010000001.1_tRNA4_Val	27544	27618
JAJIVS010000001.1_tRNA5_Leu	34357	34441
JAJIVS010000001.1_tRNA6_Lys	36352	36427
JAJIVS010000001.1_tRNA7_His	36521	36597
JAJIVS010000001.1_tRNA8_Arg	36630	36706
JAJIVS010000001.1_tRNA9_Pro	36749	36825
JAJIVS010000026.1_tRNA1_Ser	38949	39041
JAJIVS010000040.1_tRNA1_Leu	20791	20870
JAJIVS010000045.1_tRNA1_Met	86727	86802
JAJIVS010000065.1_tRNA1_Leu	8485	8571
JAJIVS010000069.1_tRNA1_Phe	51559	51634
JAJIVS010000069.1_tRNA2_Pro	80230	80306
JAJIVS010000069.1_tRNA3_Val	115565	115639
JAJIVS010000069.1_tRNA4_Asn	118489	118565
JAJIVS010000069.1_tRNA5_Met	147217	147293
JAJIVS010000069.1_tRNA6_Leu	162420	162504
JAJIVS010000075.1_tRNA1_Glu	158473	158547
JAJIVS010000077.1_tRNA1_Val	40398	40472
JAJIVS010000086.1_tRNA1_Gly	50054	50129
JAJIVS010000086.1_tRNA2_Cys	50211	50284
