seq_name	chromosome_score	plasmid_score	virus_score
JAQRDV010000010.1	0.9070	0.0872	0.0058
JAQRDV010000011.1	0.9741	0.0238	0.0021
JAQRDV010000012.1	0.9727	0.0251	0.0022
JAQRDV010000013.1	0.9753	0.0225	0.0022
JAQRDV010000014.1	0.9866	0.0121	0.0012
JAQRDV010000015.1	0.9711	0.0264	0.0026
JAQRDV010000016.1	0.9503	0.0462	0.0034
JAQRDV010000017.1	0.9767	0.0215	0.0018
JAQRDV010000018.1	0.9818	0.0164	0.0018
JAQRDV010000019.1	0.9712	0.0267	0.0021
JAQRDV010000001.1	0.9285	0.0668	0.0048
JAQRDV010000020.1	0.1603	0.8353	0.0043
JAQRDV010000021.1	0.9752	0.0228	0.0019
JAQRDV010000022.1	0.8705	0.1216	0.0079
JAQRDV010000023.1	0.9540	0.0424	0.0036
JAQRDV010000024.1	0.9276	0.0674	0.0050
JAQRDV010000025.1	0.8980	0.0949	0.0070
JAQRDV010000026.1	0.9696	0.0271	0.0033
JAQRDV010000027.1	0.9967	0.0029	0.0004
JAQRDV010000028.1	0.9737	0.0235	0.0028
JAQRDV010000029.1	0.9175	0.0786	0.0039
JAQRDV010000002.1	0.9524	0.0439	0.0037
JAQRDV010000030.1	0.7766	0.2145	0.0089
JAQRDV010000031.1	0.9316	0.0643	0.0041
JAQRDV010000032.1	0.8391	0.1536	0.0073
JAQRDV010000033.1	0.9812	0.0171	0.0017
JAQRDV010000034.1	0.0000	0.9999	0.0001
JAQRDV010000035.1	0.0000	0.9999	0.0000
JAQRDV010000036.1	0.9775	0.0201	0.0023
JAQRDV010000037.1	0.9764	0.0217	0.0018
JAQRDV010000038.1	0.9557	0.0410	0.0033
JAQRDV010000039.1	0.9033	0.0904	0.0063
JAQRDV010000003.1	0.9381	0.0578	0.0041
JAQRDV010000040.1	0.7639	0.2227	0.0134
JAQRDV010000041.1	0.0000	1.0000	0.0000
JAQRDV010000042.1	0.9336	0.0618	0.0046
JAQRDV010000043.1	0.0005	0.0029	0.9966
JAQRDV010000044.1	0.0000	1.0000	0.0000
JAQRDV010000045.1	0.0000	1.0000	0.0000
JAQRDV010000046.1	0.9763	0.0220	0.0017
JAQRDV010000047.1	0.0000	1.0000	0.0000
JAQRDV010000048.1	0.0000	1.0000	0.0000
JAQRDV010000049.1	0.0000	0.9999	0.0000
JAQRDV010000004.1	0.9673	0.0302	0.0025
JAQRDV010000050.1	0.0000	1.0000	0.0000
JAQRDV010000051.1	0.0445	0.9465	0.0090
JAQRDV010000052.1	0.0000	1.0000	0.0000
JAQRDV010000053.1	0.0093	0.9581	0.0325
JAQRDV010000054.1	0.0000	1.0000	0.0000
JAQRDV010000055.1	0.0000	1.0000	0.0000
JAQRDV010000056.1	0.9984	0.0013	0.0003
JAQRDV010000057.1	0.9980	0.0017	0.0002
JAQRDV010000058.1	0.0000	0.9999	0.0001
JAQRDV010000059.1	0.2944	0.6929	0.0127
JAQRDV010000005.1	0.9576	0.0393	0.0031
JAQRDV010000060.1	0.0002	0.9995	0.0003
JAQRDV010000061.1	0.9117	0.0771	0.0112
JAQRDV010000062.1	0.0144	0.9747	0.0109
JAQRDV010000063.1	0.4229	0.4999	0.0772
JAQRDV010000064.1	0.1104	0.7995	0.0901
JAQRDV010000065.1	0.1473	0.6864	0.1662
JAQRDV010000066.1	0.4022	0.4307	0.1671
JAQRDV010000067.1	0.5286	0.3334	0.1380
JAQRDV010000068.1	0.0002	0.9998	0.0001
JAQRDV010000069.1	0.0017	0.9981	0.0002
JAQRDV010000006.1	0.9479	0.0485	0.0037
JAQRDV010000070.1	0.6479	0.3363	0.0158
JAQRDV010000071.1	0.9165	0.0454	0.0381
JAQRDV010000072.1	0.5469	0.1097	0.3434
JAQRDV010000073.1	0.2249	0.7502	0.0250
JAQRDV010000074.1	0.3046	0.4625	0.2329
JAQRDV010000075.1	0.0518	0.9428	0.0055
JAQRDV010000076.1	0.0494	0.7177	0.2329
JAQRDV010000077.1	0.9803	0.0083	0.0115
JAQRDV010000078.1	0.1530	0.5829	0.2641
JAQRDV010000079.1	0.1453	0.6315	0.2232
JAQRDV010000007.1	0.9639	0.0333	0.0028
JAQRDV010000080.1	0.7766	0.0456	0.1778
JAQRDV010000081.1	0.1681	0.5757	0.2562
JAQRDV010000082.1	0.7049	0.0856	0.2096
JAQRDV010000083.1	0.8993	0.0474	0.0534
JAQRDV010000084.1	0.8229	0.0568	0.1203
JAQRDV010000085.1	0.8540	0.1451	0.0008
JAQRDV010000086.1	0.8110	0.1880	0.0010
JAQRDV010000087.1	0.6669	0.2683	0.0649
JAQRDV010000088.1	0.7915	0.0532	0.1553
JAQRDV010000089.1	0.8049	0.0555	0.1396
JAQRDV010000008.1	0.9664	0.0305	0.0030
JAQRDV010000090.1	0.5513	0.2725	0.1761
JAQRDV010000009.1	0.9509	0.0455	0.0036
