seq_name	chromosome_score	plasmid_score	virus_score
JBJGKY010000001.1	0.9990	0.0010	0.0000
JBJGKY010000002.1	0.9999	0.0001	0.0000
JBJGKY010000003.1	1.0000	0.0000	0.0000
JBJGKY010000004.1	1.0000	0.0000	0.0000
JBJGKY010000005.1	0.9997	0.0003	0.0000
JBJGKY010000006.1	1.0000	0.0000	0.0000
JBJGKY010000007.1	1.0000	0.0000	0.0000
JBJGKY010000008.1	0.9995	0.0005	0.0000
JBJGKY010000009.1	1.0000	0.0000	0.0000
JBJGKY010000010.1	0.9998	0.0002	0.0000
JBJGKY010000011.1	1.0000	0.0000	0.0000
JBJGKY010000012.1	0.9999	0.0001	0.0000
JBJGKY010000013.1	0.9998	0.0002	0.0000
JBJGKY010000014.1	0.9998	0.0002	0.0000
JBJGKY010000015.1	0.9999	0.0001	0.0000
JBJGKY010000016.1	1.0000	0.0000	0.0000
JBJGKY010000017.1	1.0000	0.0000	0.0000
JBJGKY010000018.1	0.9997	0.0003	0.0000
JBJGKY010000019.1	1.0000	0.0000	0.0000
JBJGKY010000020.1	1.0000	0.0000	0.0000
JBJGKY010000021.1	0.9999	0.0001	0.0000
JBJGKY010000022.1	0.9999	0.0001	0.0000
JBJGKY010000023.1	0.9999	0.0001	0.0000
JBJGKY010000024.1	0.9997	0.0003	0.0000
JBJGKY010000025.1	1.0000	0.0000	0.0000
JBJGKY010000026.1	1.0000	0.0000	0.0000
JBJGKY010000027.1	0.9999	0.0001	0.0000
JBJGKY010000028.1	0.5918	0.4082	0.0000
JBJGKY010000029.1	0.9999	0.0001	0.0000
JBJGKY010000030.1	0.9990	0.0010	0.0000
JBJGKY010000031.1	1.0000	0.0000	0.0000
JBJGKY010000032.1	0.9997	0.0003	0.0000
JBJGKY010000033.1	0.6594	0.0182	0.3225
JBJGKY010000034.1	0.9998	0.0002	0.0000
JBJGKY010000035.1	0.9530	0.0470	0.0000
JBJGKY010000036.1	0.0112	0.9888	0.0000
JBJGKY010000037.1	0.9934	0.0066	0.0000
JBJGKY010000038.1	0.0002	0.9998	0.0000
JBJGKY010000039.1	1.0000	0.0000	0.0000
JBJGKY010000040.1	0.0002	0.9998	0.0000
JBJGKY010000041.1	0.9919	0.0081	0.0000
JBJGKY010000042.1	1.0000	0.0000	0.0000
JBJGKY010000043.1	0.0006	0.9994	0.0000
JBJGKY010000044.1	1.0000	0.0000	0.0000
JBJGKY010000045.1	0.9999	0.0001	0.0000
JBJGKY010000046.1	0.6510	0.3474	0.0016
JBJGKY010000047.1	0.0002	0.9998	0.0000
JBJGKY010000048.1	1.0000	0.0000	0.0000
JBJGKY010000049.1	0.2706	0.7294	0.0000
JBJGKY010000050.1	0.0742	0.9258	0.0000
JBJGKY010000051.1	0.0019	0.9981	0.0000
JBJGKY010000052.1	0.0183	0.9817	0.0000
JBJGKY010000053.1	0.0001	0.9999	0.0000
JBJGKY010000054.1	0.6824	0.2907	0.0269
JBJGKY010000055.1	0.9278	0.0722	0.0000
JBJGKY010000056.1	0.0041	0.9959	0.0000
JBJGKY010000057.1	0.7543	0.2456	0.0000
JBJGKY010000058.1	0.9999	0.0001	0.0000
JBJGKY010000059.1	0.0000	0.0000	1.0000
JBJGKY010000060.1	0.6340	0.1384	0.2275
JBJGKY010000061.1	0.9999	0.0001	0.0000
JBJGKY010000062.1	0.9819	0.0167	0.0014
JBJGKY010000063.1	0.8861	0.1129	0.0010
JBJGKY010000064.1	0.6424	0.1171	0.2405
JBJGKY010000065.1	0.6885	0.2255	0.0860
JBJGKY010000066.1	0.8884	0.0726	0.0391
JBJGKY010000067.1	0.9053	0.0405	0.0542
JBJGKY010000068.1	0.8486	0.1507	0.0008
JBJGKY010000069.1	0.6254	0.0049	0.3697
JBJGKY010000070.1	0.6492	0.1083	0.2425
JBJGKY010000071.1	0.5286	0.4695	0.0019
JBJGKY010000072.1	0.5928	0.1768	0.2304
JBJGKY010000073.1	0.7641	0.1031	0.1328
JBJGKY010000074.1	0.4523	0.2361	0.3115
JBJGKY010000075.1	0.6364	0.0281	0.3354
JBJGKY010000076.1	0.6700	0.0287	0.3013
JBJGKY010000077.1	0.6394	0.1137	0.2469
JBJGKY010000078.1	0.0857	0.9116	0.0027
