seq_name	chromosome_score	plasmid_score	virus_score
JBHJCL010000001.1	0.4869	0.4868	0.0263
JBHJCL010000002.1	0.4696	0.4925	0.0379
JBHJCL010000003.1	0.4341	0.5388	0.0271
JBHJCL010000004.1	0.5039	0.4753	0.0208
JBHJCL010000005.1	0.4054	0.5803	0.0143
JBHJCL010000006.1	0.4650	0.5120	0.0231
JBHJCL010000007.1	0.4980	0.4561	0.0459
JBHJCL010000008.1	0.4463	0.5391	0.0145
JBHJCL010000009.1	0.4586	0.5231	0.0182
JBHJCL010000010.1	0.5254	0.4627	0.0119
JBHJCL010000011.1	0.4326	0.5547	0.0127
JBHJCL010000012.1	0.4072	0.5729	0.0199
JBHJCL010000013.1	0.4899	0.4961	0.0140
JBHJCL010000014.1	0.4767	0.4922	0.0311
JBHJCL010000015.1	0.4508	0.5259	0.0233
JBHJCL010000016.1	0.4192	0.4942	0.0867
JBHJCL010000017.1	0.5242	0.4696	0.0062
JBHJCL010000018.1	0.5407	0.4333	0.0260
JBHJCL010000019.1	0.4678	0.5201	0.0120
JBHJCL010000020.1	0.4375	0.5031	0.0594
JBHJCL010000021.1	0.3617	0.6174	0.0209
JBHJCL010000022.1	0.4240	0.5657	0.0104
JBHJCL010000023.1	0.3228	0.6466	0.0306
JBHJCL010000024.1	0.4660	0.5267	0.0073
JBHJCL010000025.1	0.6582	0.3291	0.0127
JBHJCL010000026.1	0.4134	0.5160	0.0707
JBHJCL010000027.1	0.4033	0.5701	0.0266
JBHJCL010000028.1	0.5289	0.4406	0.0305
JBHJCL010000029.1	0.3595	0.6084	0.0321
JBHJCL010000030.1	0.4492	0.5309	0.0198
JBHJCL010000031.1	0.3014	0.6892	0.0094
JBHJCL010000032.1	0.4855	0.4839	0.0307
JBHJCL010000033.1	0.3121	0.6525	0.0354
JBHJCL010000034.1	0.5037	0.4704	0.0260
JBHJCL010000035.1	0.6042	0.3762	0.0196
JBHJCL010000036.1	0.4460	0.5411	0.0129
JBHJCL010000037.1	0.0095	0.8565	0.1340
JBHJCL010000038.1	0.5133	0.4640	0.0227
JBHJCL010000039.1	0.3325	0.4783	0.1892
JBHJCL010000040.1	0.5861	0.4107	0.0032
JBHJCL010000041.1	0.5212	0.4755	0.0033
JBHJCL010000042.1	0.4453	0.5033	0.0514
JBHJCL010000043.1	0.1873	0.4986	0.3141
JBHJCL010000044.1	0.1064	0.7267	0.1669
JBHJCL010000045.1	0.0001	0.9259	0.0740
JBHJCL010000046.1	0.6924	0.2637	0.0439
JBHJCL010000047.1	0.0038	0.7764	0.2198
JBHJCL010000048.1	0.0004	0.9762	0.0235
JBHJCL010000049.1	0.0904	0.8883	0.0213
JBHJCL010000050.1	0.0074	0.8403	0.1523
JBHJCL010000051.1	0.0848	0.8449	0.0703
JBHJCL010000052.1	0.5099	0.4721	0.0180
JBHJCL010000053.1	0.1076	0.6702	0.2222
JBHJCL010000054.1	0.0000	0.9943	0.0057
JBHJCL010000055.1	0.0120	0.8163	0.1718
JBHJCL010000056.1	0.0002	0.8640	0.1358
JBHJCL010000057.1	0.1150	0.7719	0.1131
JBHJCL010000058.1	0.0088	0.5209	0.4703
JBHJCL010000059.1	0.0103	0.6417	0.3480
JBHJCL010000060.1	0.0746	0.9019	0.0235
JBHJCL010000061.1	0.8959	0.0956	0.0085
JBHJCL010000062.1	0.0129	0.9534	0.0338
JBHJCL010000063.1	0.8864	0.0788	0.0348
JBHJCL010000064.1	0.3578	0.5711	0.0712
JBHJCL010000065.1	0.5888	0.4003	0.0109
JBHJCL010000066.1	0.1045	0.5549	0.3406
JBHJCL010000067.1	0.1510	0.7259	0.1231
JBHJCL010000068.1	0.3089	0.3577	0.3334
JBHJCL010000069.1	0.5376	0.2936	0.1688
JBHJCL010000070.1	0.1836	0.7810	0.0353
JBHJCL010000071.1	0.6200	0.3380	0.0421
JBHJCL010000072.1	0.4487	0.5144	0.0369
JBHJCL010000073.1	0.4742	0.3320	0.1938
JBHJCL010000074.1	0.3715	0.3883	0.2402
JBHJCL010000075.1	0.2030	0.6087	0.1883
JBHJCL010000076.1	0.1698	0.4187	0.4115
JBHJCL010000077.1	0.2940	0.5514	0.1547
JBHJCL010000078.1	0.3057	0.3753	0.3190
JBHJCL010000079.1	0.3307	0.5769	0.0924
JBHJCL010000080.1	0.4022	0.4782	0.1195
JBHJCL010000081.1	0.5529	0.3516	0.0955
JBHJCL010000082.1	0.4061	0.4844	0.1095
JBHJCL010000083.1	0.1654	0.4905	0.3442
JBHJCL010000084.1	0.2268	0.5411	0.2322
JBHJCL010000085.1	0.2082	0.3984	0.3934
JBHJCL010000086.1	0.6499	0.3070	0.0431
JBHJCL010000087.1	0.8532	0.0979	0.0490
JBHJCL010000088.1	0.2133	0.2623	0.5244
JBHJCL010000089.1	0.5178	0.2673	0.2149
JBHJCL010000090.1	0.2375	0.4252	0.3373
