seq_name	chromosome_score	plasmid_score	virus_score
JAWUDW010000010.1	0.9480	0.0485	0.0036
JAWUDW010000011.1	0.9457	0.0502	0.0041
JAWUDW010000012.1	0.9841	0.0145	0.0014
JAWUDW010000013.1	0.9687	0.0290	0.0024
JAWUDW010000014.1	0.9714	0.0264	0.0022
JAWUDW010000015.1	0.9543	0.0419	0.0038
JAWUDW010000016.1	0.9803	0.0178	0.0019
JAWUDW010000017.1	0.9843	0.0142	0.0015
JAWUDW010000018.1	0.1024	0.8944	0.0033
JAWUDW010000019.1	0.9698	0.0280	0.0022
JAWUDW010000001.1	0.9687	0.0287	0.0026
JAWUDW010000020.1	0.8455	0.1442	0.0103
JAWUDW010000021.1	0.9428	0.0527	0.0045
JAWUDW010000022.1	0.8869	0.1088	0.0043
JAWUDW010000023.1	0.7803	0.2109	0.0088
JAWUDW010000024.1	0.8070	0.1846	0.0083
JAWUDW010000025.1	0.0001	0.9999	0.0000
JAWUDW010000026.1	0.9844	0.0140	0.0015
JAWUDW010000027.1	0.8788	0.1142	0.0070
JAWUDW010000028.1	0.9448	0.0507	0.0045
JAWUDW010000029.1	0.0008	0.0027	0.9965
JAWUDW010000002.1	0.9307	0.0647	0.0046
JAWUDW010000030.1	0.8832	0.1059	0.0108
JAWUDW010000031.1	0.0000	0.9999	0.0001
JAWUDW010000032.1	0.0076	0.9898	0.0027
JAWUDW010000033.1	0.8834	0.1100	0.0067
JAWUDW010000034.1	0.0000	1.0000	0.0000
JAWUDW010000035.1	0.0000	1.0000	0.0000
JAWUDW010000036.1	0.0000	1.0000	0.0000
JAWUDW010000037.1	0.0000	1.0000	0.0000
JAWUDW010000038.1	0.0000	0.9998	0.0001
JAWUDW010000039.1	0.9850	0.0136	0.0014
JAWUDW010000003.1	0.9286	0.0668	0.0046
JAWUDW010000040.1	0.1817	0.8116	0.0067
JAWUDW010000041.1	0.0000	0.9999	0.0000
JAWUDW010000042.1	0.9750	0.0097	0.0153
JAWUDW010000043.1	0.0093	0.9581	0.0325
JAWUDW010000044.1	0.9984	0.0013	0.0003
JAWUDW010000045.1	0.0335	0.8374	0.1291
JAWUDW010000046.1	0.1137	0.8569	0.0294
JAWUDW010000047.1	0.9117	0.0771	0.0112
JAWUDW010000048.1	0.0230	0.9707	0.0063
JAWUDW010000049.1	0.6734	0.2858	0.0408
JAWUDW010000004.1	0.9694	0.0280	0.0026
JAWUDW010000050.1	0.0000	0.9999	0.0001
JAWUDW010000051.1	0.0000	0.9999	0.0001
JAWUDW010000052.1	0.4022	0.4307	0.1671
JAWUDW010000053.1	0.0003	0.9996	0.0001
JAWUDW010000054.1	0.5465	0.1118	0.3417
JAWUDW010000055.1	0.0433	0.9449	0.0118
JAWUDW010000056.1	0.3046	0.4625	0.2329
JAWUDW010000057.1	0.1387	0.7821	0.0793
JAWUDW010000058.1	0.0000	1.0000	0.0000
JAWUDW010000059.1	0.1375	0.7137	0.1488
JAWUDW010000005.1	0.9758	0.0221	0.0021
JAWUDW010000060.1	0.2402	0.6542	0.1056
JAWUDW010000061.1	0.9423	0.0269	0.0308
JAWUDW010000062.1	0.7763	0.0756	0.1481
JAWUDW010000063.1	0.7435	0.0578	0.1987
JAWUDW010000064.1	0.7640	0.0891	0.1469
JAWUDW010000065.1	0.3494	0.1998	0.4507
JAWUDW010000006.1	0.9510	0.0456	0.0033
JAWUDW010000007.1	0.9717	0.0261	0.0022
JAWUDW010000008.1	0.9618	0.0353	0.0029
JAWUDW010000009.1	0.9488	0.0476	0.0036
