seq_name	chromosome_score	plasmid_score	virus_score
JAJIUE010000096.1	0.0000	0.9999	0.0000
JAJIUE010000097.1	0.2013	0.6253	0.1734
JAJIUE010000098.1	0.9852	0.0134	0.0013
JAJIUE010000099.1	0.9734	0.0249	0.0018
JAJIUE010000100.1	0.9409	0.0541	0.0050
JAJIUE010000101.1	0.1659	0.8296	0.0045
JAJIUE010000102.1	0.4835	0.5066	0.0099
JAJIUE010000103.1	0.9778	0.0201	0.0020
JAJIUE010000104.1	0.9260	0.0700	0.0040
JAJIUE010000105.1	0.9223	0.0723	0.0054
JAJIUE010000010.1	0.9503	0.0462	0.0035
JAJIUE010000106.1	0.0006	0.9992	0.0002
JAJIUE010000107.1	0.9845	0.0083	0.0072
JAJIUE010000108.1	0.9154	0.0757	0.0089
JAJIUE010000109.1	0.6552	0.0704	0.2744
JAJIUE010000110.1	0.0075	0.9913	0.0012
JAJIUE010000111.1	0.3966	0.1147	0.4887
JAJIUE010000112.1	0.0217	0.9773	0.0010
JAJIUE010000113.1	0.9886	0.0103	0.0011
JAJIUE010000114.1	0.9976	0.0021	0.0003
JAJIUE010000115.1	0.9755	0.0225	0.0020
JAJIUE010000116.1	0.9220	0.0735	0.0044
JAJIUE010000117.1	0.9818	0.0164	0.0019
JAJIUE010000118.1	0.2651	0.7204	0.0145
JAJIUE010000119.1	0.8314	0.1614	0.0072
JAJIUE010000120.1	0.9455	0.0506	0.0039
JAJIUE010000121.1	0.9703	0.0270	0.0027
JAJIUE010000122.1	0.9758	0.0223	0.0019
JAJIUE010000123.1	0.0000	1.0000	0.0000
JAJIUE010000124.1	0.0127	0.9820	0.0052
JAJIUE010000125.1	0.0191	0.9771	0.0038
JAJIUE010000011.1	0.0001	0.9999	0.0000
JAJIUE010000126.1	0.0005	0.0029	0.9966
JAJIUE010000127.1	0.1862	0.7605	0.0532
JAJIUE010000128.1	0.0507	0.9430	0.0063
JAJIUE010000129.1	0.2678	0.6660	0.0662
JAJIUE010000130.1	0.9648	0.0326	0.0026
JAJIUE010000131.1	0.9732	0.0244	0.0024
JAJIUE010000132.1	0.9880	0.0109	0.0011
JAJIUE010000133.1	0.9277	0.0685	0.0038
JAJIUE010000134.1	0.8988	0.0961	0.0051
JAJIUE010000135.1	0.9270	0.0683	0.0046
JAJIUE010000012.1	0.2759	0.7185	0.0056
JAJIUE010000136.1	0.9307	0.0636	0.0058
JAJIUE010000137.1	0.9485	0.0482	0.0033
JAJIUE010000138.1	0.9641	0.0329	0.0030
JAJIUE010000139.1	0.9388	0.0568	0.0044
JAJIUE010000140.1	0.9887	0.0098	0.0015
JAJIUE010000141.1	0.0001	0.9997	0.0002
JAJIUE010000142.1	0.7929	0.1288	0.0782
JAJIUE010000143.1	0.9425	0.0537	0.0039
JAJIUE010000013.1	0.0001	0.9997	0.0002
JAJIUE010000014.1	0.0001	0.9998	0.0000
JAJIUE010000015.1	0.9430	0.0503	0.0068
JAJIUE010000016.1	0.9148	0.0803	0.0049
JAJIUE010000017.1	0.8305	0.1164	0.0531
JAJIUE010000018.1	0.0000	0.9999	0.0001
JAJIUE010000001.1	0.0000	1.0000	0.0000
JAJIUE010000019.1	0.9711	0.0264	0.0025
JAJIUE010000020.1	0.2591	0.5505	0.1904
JAJIUE010000021.1	0.2709	0.5815	0.1476
JAJIUE010000022.1	0.9425	0.0538	0.0037
JAJIUE010000023.1	0.0082	0.9871	0.0047
JAJIUE010000024.1	0.0017	0.9970	0.0013
JAJIUE010000025.1	0.2972	0.5164	0.1864
JAJIUE010000026.1	0.9533	0.0427	0.0041
JAJIUE010000027.1	0.4744	0.0188	0.5068
JAJIUE010000002.1	0.0414	0.8662	0.0924
JAJIUE010000028.1	0.9377	0.0564	0.0059
JAJIUE010000029.1	0.9595	0.0373	0.0032
JAJIUE010000030.1	0.9094	0.0860	0.0046
JAJIUE010000031.1	0.0296	0.9692	0.0013
JAJIUE010000032.1	0.0084	0.9744	0.0172
JAJIUE010000033.1	0.0000	1.0000	0.0000
JAJIUE010000034.1	0.6069	0.3450	0.0481
JAJIUE010000035.1	0.0002	0.9996	0.0002
JAJIUE010000036.1	0.9926	0.0066	0.0008
JAJIUE010000037.1	0.2859	0.3728	0.3414
JAJIUE010000003.1	0.0043	0.0140	0.9817
JAJIUE010000038.1	0.9898	0.0093	0.0010
JAJIUE010000039.1	0.0000	1.0000	0.0000
JAJIUE010000040.1	0.0000	1.0000	0.0000
JAJIUE010000041.1	0.2165	0.7717	0.0117
JAJIUE010000042.1	0.8858	0.1073	0.0070
JAJIUE010000043.1	0.9277	0.0670	0.0053
JAJIUE010000044.1	0.8896	0.1026	0.0078
JAJIUE010000045.1	0.9761	0.0220	0.0019
JAJIUE010000046.1	0.0000	0.9999	0.0001
JAJIUE010000047.1	0.9826	0.0159	0.0015
JAJIUE010000004.1	0.9489	0.0459	0.0052
JAJIUE010000048.1	0.9604	0.0369	0.0027
JAJIUE010000049.1	0.9482	0.0485	0.0033
JAJIUE010000050.1	0.0003	0.9992	0.0004
JAJIUE010000051.1	0.0028	0.9969	0.0003
JAJIUE010000052.1	0.9100	0.0856	0.0044
JAJIUE010000053.1	0.9759	0.0222	0.0019
JAJIUE010000054.1	0.5651	0.1327	0.3022
JAJIUE010000055.1	0.0006	0.9993	0.0001
JAJIUE010000056.1	0.9154	0.0790	0.0056
JAJIUE010000057.1	0.0000	0.9999	0.0000
JAJIUE010000005.1	0.2608	0.6870	0.0521
JAJIUE010000058.1	0.9655	0.0320	0.0026
JAJIUE010000059.1	0.8733	0.1200	0.0067
JAJIUE010000060.1	0.0000	1.0000	0.0000
JAJIUE010000061.1	0.9965	0.0030	0.0005
JAJIUE010000062.1	0.9586	0.0376	0.0038
JAJIUE010000063.1	0.0003	0.9996	0.0001
JAJIUE010000064.1	0.0095	0.9847	0.0058
JAJIUE010000065.1	0.9681	0.0295	0.0024
JAJIUE010000066.1	0.9393	0.0558	0.0049
JAJIUE010000067.1	0.0001	0.9999	0.0000
JAJIUE010000006.1	0.9919	0.0070	0.0011
JAJIUE010000068.1	0.9598	0.0375	0.0028
JAJIUE010000069.1	0.3799	0.6006	0.0195
JAJIUE010000070.1	0.5603	0.3716	0.0681
JAJIUE010000071.1	0.9786	0.0193	0.0020
JAJIUE010000072.1	0.2928	0.4579	0.2493
JAJIUE010000073.1	0.9685	0.0292	0.0024
JAJIUE010000074.1	0.4310	0.4737	0.0953
JAJIUE010000075.1	0.0000	0.9999	0.0001
JAJIUE010000076.1	0.0000	1.0000	0.0000
JAJIUE010000007.1	0.9992	0.0007	0.0001
JAJIUE010000077.1	0.9965	0.0030	0.0005
JAJIUE010000078.1	0.5146	0.2683	0.2171
JAJIUE010000079.1	0.3517	0.6357	0.0127
JAJIUE010000080.1	0.9684	0.0291	0.0025
JAJIUE010000081.1	0.1177	0.6495	0.2329
JAJIUE010000082.1	0.0027	0.9970	0.0003
JAJIUE010000083.1	0.9750	0.0232	0.0018
JAJIUE010000084.1	0.2125	0.7789	0.0086
JAJIUE010000085.1	0.9370	0.0577	0.0053
JAJIUE010000086.1	0.9513	0.0446	0.0041
JAJIUE010000008.1	0.9709	0.0267	0.0024
JAJIUE010000087.1	0.9870	0.0118	0.0012
JAJIUE010000088.1	0.9660	0.0314	0.0026
JAJIUE010000089.1	0.9700	0.0275	0.0025
JAJIUE010000090.1	0.9983	0.0013	0.0004
JAJIUE010000091.1	0.3438	0.6502	0.0060
JAJIUE010000092.1	0.0952	0.8517	0.0530
JAJIUE010000093.1	0.0006	0.9992	0.0002
JAJIUE010000094.1	0.0000	1.0000	0.0000
JAJIUE010000095.1	0.9420	0.0535	0.0045
JAJIUE010000009.1	0.9736	0.0240	0.0025
