seq_name	chromosome_score	plasmid_score	virus_score
JBHJBO010000001.1	0.4715	0.5014	0.0271
JBHJBO010000002.1	0.4259	0.5489	0.0252
JBHJBO010000003.1	0.4060	0.5620	0.0320
JBHJBO010000004.1	0.4724	0.4919	0.0357
JBHJBO010000005.1	0.4376	0.5325	0.0299
JBHJBO010000006.1	0.4720	0.5067	0.0213
JBHJBO010000007.1	0.5136	0.4654	0.0210
JBHJBO010000008.1	0.5156	0.4565	0.0279
JBHJBO010000009.1	0.4795	0.4967	0.0238
JBHJBO010000010.1	0.4481	0.5362	0.0157
JBHJBO010000011.1	0.5074	0.4668	0.0258
JBHJBO010000012.1	0.5154	0.4500	0.0345
JBHJBO010000013.1	0.5894	0.3938	0.0168
JBHJBO010000014.1	0.5018	0.4777	0.0204
JBHJBO010000015.1	0.5149	0.4657	0.0194
JBHJBO010000016.1	0.4904	0.4748	0.0348
JBHJBO010000017.1	0.4515	0.5251	0.0234
JBHJBO010000018.1	0.4270	0.4910	0.0819
JBHJBO010000019.1	0.5332	0.4450	0.0218
JBHJBO010000020.1	0.4300	0.5300	0.0400
JBHJBO010000021.1	0.4174	0.5697	0.0129
JBHJBO010000022.1	0.4276	0.5374	0.0350
JBHJBO010000023.1	0.3440	0.6394	0.0166
JBHJBO010000024.1	0.1459	0.7243	0.1298
JBHJBO010000025.1	0.4666	0.5266	0.0068
JBHJBO010000026.1	0.4299	0.5516	0.0185
JBHJBO010000027.1	0.4477	0.5326	0.0197
JBHJBO010000028.1	0.3474	0.6348	0.0178
JBHJBO010000029.1	0.5354	0.4520	0.0126
JBHJBO010000030.1	0.3119	0.6526	0.0355
JBHJBO010000031.1	0.2901	0.6984	0.0115
JBHJBO010000032.1	0.0087	0.8579	0.1333
JBHJBO010000033.1	0.4994	0.4785	0.0221
JBHJBO010000034.1	0.4653	0.5173	0.0175
JBHJBO010000035.1	0.2679	0.6851	0.0469
JBHJBO010000036.1	0.5677	0.4220	0.0103
JBHJBO010000037.1	0.0032	0.7704	0.2264
JBHJBO010000038.1	0.3590	0.5303	0.1107
JBHJBO010000039.1	0.5588	0.4046	0.0366
JBHJBO010000040.1	0.4228	0.5321	0.0451
JBHJBO010000041.1	0.0194	0.8765	0.1041
JBHJBO010000042.1	0.6734	0.3113	0.0153
