seq_name	chromosome_score	plasmid_score	virus_score
JBBIGG010000001.1	0.9675	0.0298	0.0027
JBBIGG010000002.1	0.9410	0.0553	0.0037
JBBIGG010000003.1	0.9783	0.0197	0.0020
JBBIGG010000004.1	0.9677	0.0298	0.0025
JBBIGG010000005.1	0.9571	0.0397	0.0031
JBBIGG010000006.1	0.9514	0.0452	0.0034
JBBIGG010000007.1	0.9705	0.0272	0.0023
JBBIGG010000008.1	0.9712	0.0264	0.0023
JBBIGG010000009.1	0.9666	0.0308	0.0026
JBBIGG010000010.1	0.9550	0.0419	0.0031
JBBIGG010000011.1	0.9228	0.0723	0.0049
JBBIGG010000012.1	0.0000	1.0000	0.0000
JBBIGG010000013.1	0.9739	0.0239	0.0022
JBBIGG010000014.1	0.9261	0.0688	0.0051
JBBIGG010000015.1	0.9811	0.0170	0.0019
JBBIGG010000016.1	0.9226	0.0708	0.0067
JBBIGG010000017.1	0.9456	0.0506	0.0038
JBBIGG010000018.1	0.9872	0.0116	0.0012
JBBIGG010000019.1	0.9399	0.0562	0.0039
JBBIGG010000020.1	0.9326	0.0627	0.0047
JBBIGG010000021.1	0.9288	0.0660	0.0052
JBBIGG010000022.1	0.9662	0.0312	0.0026
JBBIGG010000023.1	0.9290	0.0669	0.0041
JBBIGG010000024.1	0.0877	0.9091	0.0032
JBBIGG010000025.1	0.9681	0.0292	0.0027
JBBIGG010000026.1	0.7933	0.1941	0.0126
JBBIGG010000027.1	0.9697	0.0281	0.0022
JBBIGG010000028.1	0.0002	0.9997	0.0001
JBBIGG010000029.1	0.9432	0.0532	0.0035
JBBIGG010000030.1	0.7833	0.2080	0.0087
JBBIGG010000031.1	0.9972	0.0024	0.0003
JBBIGG010000032.1	0.9796	0.0181	0.0023
JBBIGG010000033.1	0.9792	0.0187	0.0021
JBBIGG010000034.1	0.0000	0.9999	0.0001
JBBIGG010000035.1	0.9874	0.0113	0.0013
JBBIGG010000036.1	0.9679	0.0298	0.0023
JBBIGG010000037.1	0.9763	0.0219	0.0018
JBBIGG010000038.1	0.9860	0.0124	0.0016
JBBIGG010000039.1	0.5126	0.4789	0.0085
JBBIGG010000040.1	0.9262	0.0688	0.0050
JBBIGG010000041.1	0.0000	1.0000	0.0000
JBBIGG010000042.1	0.9062	0.0854	0.0085
JBBIGG010000043.1	0.9428	0.0518	0.0054
JBBIGG010000044.1	0.0000	0.9999	0.0001
JBBIGG010000045.1	0.0000	1.0000	0.0000
JBBIGG010000046.1	0.0000	0.9998	0.0002
JBBIGG010000047.1	0.8303	0.1612	0.0085
JBBIGG010000048.1	0.0000	0.9999	0.0001
JBBIGG010000049.1	0.0000	1.0000	0.0000
JBBIGG010000050.1	0.0113	0.9878	0.0009
JBBIGG010000051.1	0.0001	0.9998	0.0001
JBBIGG010000052.1	0.9353	0.0597	0.0050
JBBIGG010000053.1	0.0000	1.0000	0.0000
JBBIGG010000054.1	0.9766	0.0208	0.0026
JBBIGG010000055.1	0.0000	1.0000	0.0000
JBBIGG010000056.1	0.0053	0.9943	0.0003
JBBIGG010000057.1	0.0046	0.9932	0.0021
JBBIGG010000058.1	0.6379	0.3506	0.0116
JBBIGG010000059.1	0.0000	1.0000	0.0000
JBBIGG010000060.1	0.0001	0.0020	0.9979
JBBIGG010000061.1	0.7627	0.2289	0.0084
JBBIGG010000062.1	0.8990	0.0887	0.0123
JBBIGG010000063.1	0.0000	0.9999	0.0001
JBBIGG010000064.1	0.0003	0.9992	0.0005
JBBIGG010000065.1	0.0013	0.9942	0.0045
JBBIGG010000066.1	0.8248	0.1669	0.0083
JBBIGG010000067.1	0.0003	0.9995	0.0003
JBBIGG010000068.1	0.2387	0.7532	0.0080
JBBIGG010000069.1	0.9984	0.0013	0.0003
JBBIGG010000070.1	0.1079	0.8889	0.0032
JBBIGG010000071.1	0.0001	0.0006	0.9994
JBBIGG010000072.1	0.9985	0.0013	0.0002
JBBIGG010000073.1	0.0000	0.9999	0.0001
JBBIGG010000074.1	0.1086	0.8579	0.0334
JBBIGG010000075.1	0.3751	0.4564	0.1686
JBBIGG010000076.1	0.0001	0.9999	0.0001
JBBIGG010000077.1	0.0898	0.7433	0.1668
JBBIGG010000078.1	0.0945	0.1797	0.7259
JBBIGG010000079.1	0.0042	0.9777	0.0181
JBBIGG010000080.1	0.8801	0.1114	0.0085
JBBIGG010000081.1	0.0370	0.8474	0.1156
JBBIGG010000082.1	0.0961	0.8067	0.0972
JBBIGG010000083.1	0.5620	0.3372	0.1008
JBBIGG010000084.1	0.2445	0.5490	0.2065
JBBIGG010000085.1	0.0000	1.0000	0.0000
JBBIGG010000086.1	0.1360	0.6853	0.1787
JBBIGG010000087.1	0.2433	0.6679	0.0887
JBBIGG010000088.1	0.6334	0.3093	0.0573
JBBIGG010000089.1	0.9055	0.0565	0.0380
JBBIGG010000090.1	0.0323	0.9549	0.0128
JBBIGG010000091.1	0.0290	0.9623	0.0087
JBBIGG010000092.1	0.0003	0.0007	0.9990
JBBIGG010000093.1	0.2009	0.3551	0.4439
JBBIGG010000094.1	0.8854	0.0850	0.0296
JBBIGG010000095.1	0.4323	0.5487	0.0190
JBBIGG010000096.1	0.9423	0.0269	0.0308
JBBIGG010000097.1	0.6946	0.0878	0.2177
JBBIGG010000098.1	0.8320	0.0887	0.0792
JBBIGG010000099.1	0.7003	0.2119	0.0878
JBBIGG010000100.1	0.0000	1.0000	0.0000
JBBIGG010000101.1	0.9134	0.0387	0.0479
JBBIGG010000102.1	0.6104	0.3109	0.0788
