JAJIUA010000016.1_tRNA1_Glu	70006	70081
JAJIUA010000016.1_tRNA2_Ala	70129	70204
JAJIUA010000016.1_tRNA3_Glu	70954	71029
JAJIUA010000016.1_tRNA4_Ala	71077	71152
JAJIUA010000034.1_tRNA1_Ser	38949	39041
JAJIUA010000045.1_tRNA1_Val	65456	65530
JAJIUA010000046.1_tRNA1_Met	86715	86790
JAJIUA010000051.1_tRNA1_Leu	29763	29849
JAJIUA010000052.1_tRNA1_Ser	19477	19567
JAJIUA010000052.1_tRNA2_Asp	27242	27318
JAJIUA010000052.1_tRNA3_Asp	27413	27489
JAJIUA010000052.1_tRNA4_Val	27518	27592
JAJIUA010000052.1_tRNA5_Leu	34331	34415
JAJIUA010000052.1_tRNA6_Lys	36326	36401
JAJIUA010000052.1_tRNA7_His	36495	36571
JAJIUA010000052.1_tRNA8_Arg	36604	36680
JAJIUA010000052.1_tRNA9_Pro	36723	36799
JAJIUA010000067.1_tRNA1_Leu	23772	23851
JAJIUA010000081.1_tRNA1_Phe	51553	51628
JAJIUA010000081.1_tRNA2_Pro	80224	80300
JAJIUA010000081.1_tRNA3_Val	115543	115617
JAJIUA010000081.1_tRNA4_Asn	118467	118543
JAJIUA010000081.1_tRNA5_Met	147195	147271
JAJIUA010000081.1_tRNA6_Leu	162398	162482
