seq_name	chromosome_score	plasmid_score	virus_score
JTEH01000001.1	0.5310	0.4487	0.0202
JTEH01000010.1	0.1838	0.5644	0.2518
JTEH01000100.1	0.5985	0.3835	0.0180
JTEH01000101.1	0.4732	0.5187	0.0081
JTEH01000102.1	0.3302	0.6571	0.0127
JTEH01000103.1	0.5086	0.4704	0.0210
JTEH01000104.1	0.3173	0.6632	0.0195
JTEH01000105.1	0.6468	0.3471	0.0061
JTEH01000106.1	0.4524	0.5389	0.0087
JTEH01000107.1	0.6113	0.3850	0.0037
JTEH01000108.1	0.4529	0.5321	0.0150
JTEH01000109.1	0.4724	0.5093	0.0183
JTEH01000011.1	0.5092	0.4762	0.0146
JTEH01000110.1	0.5584	0.3790	0.0625
JTEH01000111.1	0.6852	0.3132	0.0016
JTEH01000112.1	0.1011	0.8454	0.0535
JTEH01000113.1	0.5791	0.4170	0.0039
JTEH01000114.1	0.5509	0.4476	0.0015
JTEH01000115.1	0.5445	0.4549	0.0006
JTEH01000116.1	0.5098	0.4871	0.0031
JTEH01000117.1	0.3997	0.5997	0.0006
JTEH01000118.1	0.4581	0.5378	0.0041
JTEH01000119.1	0.1828	0.7669	0.0503
JTEH01000012.1	0.3869	0.5907	0.0223
JTEH01000120.1	0.1378	0.8102	0.0520
JTEH01000121.1	0.5150	0.4423	0.0426
JTEH01000122.1	0.7860	0.2116	0.0024
JTEH01000123.1	0.2103	0.7680	0.0217
JTEH01000124.1	0.5667	0.4137	0.0196
JTEH01000125.1	0.0323	0.6864	0.2813
JTEH01000126.1	0.6420	0.3278	0.0302
JTEH01000127.1	0.1935	0.6585	0.1480
JTEH01000128.1	0.4664	0.5287	0.0049
JTEH01000129.1	0.2972	0.7004	0.0023
JTEH01000013.1	0.1332	0.5474	0.3193
JTEH01000130.1	0.4161	0.4846	0.0993
JTEH01000131.1	0.3350	0.6583	0.0067
JTEH01000132.1	0.3035	0.6736	0.0229
JTEH01000133.1	0.5968	0.3932	0.0100
JTEH01000134.1	0.3894	0.6057	0.0049
JTEH01000135.1	0.3210	0.6179	0.0611
JTEH01000136.1	0.3336	0.6317	0.0347
JTEH01000137.1	0.4262	0.5723	0.0016
JTEH01000138.1	0.5910	0.4085	0.0004
