seq_name	chromosome_score	plasmid_score	virus_score
JBHJCC010000001.1	1.0000	0.0000	0.0000
JBHJCC010000002.1	0.9999	0.0001	0.0000
JBHJCC010000003.1	1.0000	0.0000	0.0000
JBHJCC010000004.1	0.9996	0.0004	0.0000
JBHJCC010000005.1	0.9999	0.0001	0.0000
JBHJCC010000006.1	0.9994	0.0006	0.0000
JBHJCC010000007.1	1.0000	0.0000	0.0000
JBHJCC010000008.1	0.9997	0.0003	0.0000
JBHJCC010000009.1	1.0000	0.0000	0.0000
JBHJCC010000010.1	0.9999	0.0001	0.0000
JBHJCC010000011.1	1.0000	0.0000	0.0000
JBHJCC010000012.1	1.0000	0.0000	0.0000
JBHJCC010000013.1	1.0000	0.0000	0.0000
JBHJCC010000014.1	1.0000	0.0000	0.0000
JBHJCC010000015.1	0.9995	0.0005	0.0000
JBHJCC010000016.1	0.9999	0.0001	0.0000
JBHJCC010000017.1	0.9999	0.0001	0.0000
JBHJCC010000018.1	0.9999	0.0001	0.0000
JBHJCC010000019.1	0.9999	0.0001	0.0000
JBHJCC010000020.1	1.0000	0.0000	0.0000
JBHJCC010000021.1	0.9998	0.0002	0.0000
JBHJCC010000022.1	0.9999	0.0001	0.0000
JBHJCC010000023.1	0.9998	0.0002	0.0000
JBHJCC010000024.1	1.0000	0.0000	0.0000
JBHJCC010000025.1	0.2590	0.7410	0.0000
JBHJCC010000026.1	1.0000	0.0000	0.0000
JBHJCC010000027.1	0.9907	0.0092	0.0000
JBHJCC010000028.1	0.9989	0.0011	0.0000
JBHJCC010000029.1	0.1149	0.8851	0.0000
JBHJCC010000030.1	1.0000	0.0000	0.0000
JBHJCC010000031.1	0.0112	0.9888	0.0000
JBHJCC010000032.1	0.9691	0.0309	0.0000
JBHJCC010000033.1	0.9889	0.0111	0.0000
JBHJCC010000034.1	0.0003	0.9997	0.0000
JBHJCC010000035.1	1.0000	0.0000	0.0000
JBHJCC010000036.1	0.9933	0.0067	0.0000
JBHJCC010000037.1	1.0000	0.0000	0.0000
JBHJCC010000038.1	0.7501	0.2499	0.0000
JBHJCC010000039.1	1.0000	0.0000	0.0000
JBHJCC010000040.1	0.0003	0.9997	0.0000
JBHJCC010000041.1	0.0000	1.0000	0.0000
JBHJCC010000042.1	0.0038	0.9962	0.0000
JBHJCC010000043.1	0.0001	0.9999	0.0000
JBHJCC010000044.1	0.9480	0.0494	0.0027
JBHJCC010000045.1	0.0005	0.9995	0.0000
JBHJCC010000046.1	0.0001	0.9997	0.0002
JBHJCC010000047.1	0.0001	0.9999	0.0000
JBHJCC010000048.1	0.0029	0.9971	0.0000
JBHJCC010000049.1	0.0127	0.9873	0.0000
JBHJCC010000050.1	0.0001	0.9998	0.0001
JBHJCC010000051.1	0.0000	0.0000	1.0000
JBHJCC010000052.1	0.6692	0.0014	0.3293
JBHJCC010000053.1	0.0001	0.9997	0.0001
JBHJCC010000054.1	0.0008	0.9992	0.0000
JBHJCC010000055.1	0.0011	0.9988	0.0001
JBHJCC010000056.1	0.0002	0.0000	0.9998
JBHJCC010000057.1	0.9888	0.0111	0.0001
JBHJCC010000058.1	0.6331	0.1372	0.2297
JBHJCC010000059.1	0.0048	0.9948	0.0005
JBHJCC010000060.1	0.0511	0.9488	0.0000
JBHJCC010000061.1	0.9819	0.0167	0.0014
JBHJCC010000062.1	0.5695	0.4304	0.0000
JBHJCC010000063.1	0.7906	0.2090	0.0004
JBHJCC010000064.1	0.0022	0.9977	0.0000
JBHJCC010000065.1	0.8083	0.0681	0.1236
JBHJCC010000066.1	0.7140	0.0277	0.2583
JBHJCC010000067.1	0.4661	0.2182	0.3157
JBHJCC010000068.1	0.8127	0.1430	0.0443
JBHJCC010000069.1	0.9311	0.0372	0.0317
JBHJCC010000070.1	0.5368	0.2133	0.2499
JBHJCC010000071.1	0.7066	0.0299	0.2635
JBHJCC010000072.1	0.8951	0.0730	0.0319
JBHJCC010000073.1	0.8281	0.1230	0.0490
JBHJCC010000074.1	0.9793	0.0203	0.0004
JBHJCC010000075.1	0.9177	0.0410	0.0413
JBHJCC010000076.1	0.7940	0.0696	0.1364
JBHJCC010000077.1	0.0037	0.9963	0.0001
JBHJCC010000078.1	0.7193	0.0400	0.2408
JBHJCC010000079.1	0.7014	0.0516	0.2470
JBHJCC010000080.1	0.8721	0.0685	0.0595
JBHJCC010000081.1	0.6828	0.0272	0.2900
JBHJCC010000082.1	0.6398	0.3581	0.0021
JBHJCC010000083.1	0.6364	0.0281	0.3354
JBHJCC010000084.1	0.6828	0.0272	0.2900
JBHJCC010000085.1	0.0105	0.9868	0.0027
JBHJCC010000086.1	0.6254	0.0049	0.3697
JBHJCC010000087.1	0.7618	0.2367	0.0015
JBHJCC010000088.1	0.5813	0.4175	0.0012
JBHJCC010000089.1	0.7594	0.1093	0.1313
JBHJCC010000090.1	0.9093	0.0642	0.0264
JBHJCC010000091.1	0.6828	0.0272	0.2900
JBHJCC010000092.1	0.0248	0.0003	0.9748
JBHJCC010000093.1	0.6370	0.0273	0.3357
JBHJCC010000094.1	0.7096	0.0488	0.2416
JBHJCC010000095.1	0.0585	0.9409	0.0006
JBHJCC010000096.1	0.6516	0.1156	0.2329
JBHJCC010000097.1	0.6306	0.1432	0.2263
