seq_name	chromosome_score	plasmid_score	virus_score
JAJIWF010000009.1	0.9527	0.0438	0.0035
JAJIWF010000010.1	0.5015	0.4918	0.0066
JAJIWF010000011.1	0.8303	0.1569	0.0128
JAJIWF010000012.1	0.0341	0.9510	0.0148
JAJIWF010000013.1	0.9036	0.0912	0.0052
JAJIWF010000014.1	0.9445	0.0507	0.0048
JAJIWF010000015.1	0.9872	0.0116	0.0012
JAJIWF010000016.1	0.8221	0.1306	0.0473
JAJIWF010000017.1	0.0083	0.9734	0.0182
JAJIWF010000018.1	0.0004	0.9995	0.0002
JAJIWF010000001.1	0.0001	0.9997	0.0002
JAJIWF010000019.1	0.9581	0.0387	0.0032
JAJIWF010000020.1	0.6069	0.3450	0.0481
JAJIWF010000021.1	0.0004	0.9993	0.0003
JAJIWF010000022.1	0.9716	0.0263	0.0022
JAJIWF010000023.1	0.9342	0.0594	0.0065
JAJIWF010000024.1	0.9760	0.0219	0.0021
JAJIWF010000025.1	0.9557	0.0409	0.0034
JAJIWF010000026.1	0.9495	0.0469	0.0037
JAJIWF010000027.1	0.9758	0.0223	0.0019
JAJIWF010000002.1	0.0000	1.0000	0.0000
JAJIWF010000028.1	0.8375	0.1428	0.0198
JAJIWF010000029.1	0.9295	0.0664	0.0041
JAJIWF010000030.1	0.8907	0.1024	0.0069
JAJIWF010000031.1	0.9390	0.0558	0.0051
JAJIWF010000032.1	0.0000	0.9999	0.0000
JAJIWF010000033.1	0.9590	0.0379	0.0031
JAJIWF010000034.1	0.9840	0.0146	0.0014
JAJIWF010000035.1	0.9272	0.0675	0.0054
JAJIWF010000036.1	0.9659	0.0312	0.0029
JAJIWF010000003.1	0.3582	0.4359	0.2059
JAJIWF010000037.1	0.8622	0.1316	0.0062
JAJIWF010000038.1	0.9805	0.0175	0.0019
JAJIWF010000039.1	0.8339	0.1608	0.0054
JAJIWF010000040.1	0.1023	0.8942	0.0034
JAJIWF010000041.1	0.2988	0.4519	0.2493
JAJIWF010000042.1	0.0000	0.9999	0.0001
JAJIWF010000043.1	0.0704	0.7671	0.1625
JAJIWF010000044.1	0.0004	0.9995	0.0001
JAJIWF010000045.1	0.9513	0.0446	0.0041
JAJIWF010000046.1	0.0000	1.0000	0.0000
JAJIWF010000004.1	0.0000	1.0000	0.0000
JAJIWF010000047.1	0.0136	0.9274	0.0590
JAJIWF010000048.1	0.9983	0.0013	0.0004
JAJIWF010000049.1	0.9707	0.0267	0.0026
JAJIWF010000050.1	0.0000	1.0000	0.0000
JAJIWF010000051.1	0.3487	0.5131	0.1382
JAJIWF010000052.1	0.9384	0.0564	0.0052
JAJIWF010000053.1	0.4292	0.5647	0.0061
JAJIWF010000054.1	0.9667	0.0303	0.0030
JAJIWF010000055.1	0.6161	0.2970	0.0869
JAJIWF010000056.1	0.9863	0.0125	0.0013
JAJIWF010000005.1	0.9050	0.0899	0.0051
JAJIWF010000057.1	0.9757	0.0215	0.0028
JAJIWF010000058.1	0.9058	0.0875	0.0067
JAJIWF010000059.1	0.1461	0.3222	0.5317
JAJIWF010000060.1	0.6418	0.3448	0.0133
JAJIWF010000061.1	0.9646	0.0327	0.0026
JAJIWF010000062.1	0.8978	0.0985	0.0037
JAJIWF010000063.1	0.9660	0.0314	0.0026
JAJIWF010000064.1	0.0006	0.0026	0.9968
JAJIWF010000065.1	0.9714	0.0262	0.0023
JAJIWF010000066.1	0.0238	0.9749	0.0012
JAJIWF010000006.1	0.5645	0.0399	0.3956
JAJIWF010000067.1	0.0000	1.0000	0.0000
JAJIWF010000068.1	0.0000	1.0000	0.0000
JAJIWF010000069.1	0.9985	0.0013	0.0002
JAJIWF010000070.1	0.9475	0.0371	0.0154
JAJIWF010000071.1	0.9499	0.0468	0.0033
JAJIWF010000072.1	0.6279	0.2675	0.1046
JAJIWF010000073.1	0.0000	1.0000	0.0000
JAJIWF010000074.1	0.9067	0.0878	0.0055
JAJIWF010000075.1	0.8694	0.0542	0.0764
JAJIWF010000007.1	0.9479	0.0468	0.0053
JAJIWF010000076.1	0.7929	0.1288	0.0782
JAJIWF010000077.1	0.9402	0.0556	0.0043
JAJIWF010000078.1	0.9539	0.0429	0.0032
JAJIWF010000079.1	0.9327	0.0635	0.0038
JAJIWF010000008.1	0.9417	0.0548	0.0036
