#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	3.575297554138943E-6
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	3.575297554138943E-6
28.0	7.150595108277886E-6
29.0	3.575297554138943E-6
30.0	3.575297554138943E-6
31.0	1.0725892662416829E-5
32.0	3.575297554138943E-6
33.0	2.5027082878972602E-5
34.0	5.3629463312084144E-5
35.0	7.50812486369178E-5
36.0	8.938243885347357E-5
37.0	9.295773640761253E-5
38.0	1.85915472815225E-4
39.0	2.1809315080247556E-4
40.0	3.861321358470058E-4
41.0	5.577464184456753E-4
42.0	6.90032427948816E-4
43.0	9.260020665219864E-4
44.0	0.0010439868858085715
45.0	0.0014193931289931605
46.0	0.0016946910406618592
47.0	0.0020343443083050586
48.0	0.002223835078674423
49.0	0.0027208014386997355
50.0	0.0036110505296803328
51.0	0.004619284439947515
52.0	0.004569230274189569
53.0	0.0066250263678194615
54.0	0.00838764806200996
55.0	0.010468471238518826
56.0	0.012846044112021223
57.0	0.017379521410669403
58.0	0.02273531714676954
59.0	0.030236291415353042
60.0	0.03924604125178318
61.0	0.048430980668366125
62.0	0.060415378069839855
63.0	0.07035828056790026
64.0	0.0797541625401774
65.0	0.08405882079536067
66.0	0.08581429189444292
67.0	0.08290399968537382
68.0	0.07646131349281543
69.0	0.06545654762117577
70.0	0.05323618058112887
71.0	0.04072978973675084
72.0	0.029721448567557037
73.0	0.019585480001573133
74.0	0.012442035488403521
75.0	0.007332935283538973
76.0	0.003897074334011448
77.0	0.002202383293349589
78.0	0.00101538450537546
79.0	5.362946331208414E-4
80.0	3.0032499454767125E-4
81.0	7.865654619105674E-5
82.0	1.4301190216555773E-5
83.0	3.575297554138943E-6
84.0	1.0725892662416829E-5
85.0	3.575297554138943E-6
86.0	7.150595108277886E-6
87.0	0.0
88.0	0.0
89.0	3.575297554138943E-6
90.0	0.0
91.0	0.0
92.0	0.0
93.0	7.150595108277886E-6
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	2.1451785324833658E-5
