#Insert size (bp)	insert size
9.0	1.0
19.0	241.0
20.0	52.0
21.0	73.0
22.0	25.0
23.0	3.0
24.0	1.0
25.0	2.0
26.0	4.0
27.0	9.0
28.0	26.0
29.0	42.0
30.0	17.0
31.0	34.0
32.0	55.0
33.0	100.0
34.0	107.0
35.0	115.0
36.0	67.0
37.0	55.0
38.0	57.0
39.0	59.0
40.0	111.0
41.0	153.0
42.0	222.0
43.0	266.0
44.0	320.0
45.0	236.0
46.0	175.0
47.0	127.0
48.0	85.0
49.0	112.0
50.0	161.0
51.0	211.0
52.0	249.0
53.0	262.0
54.0	288.0
55.0	299.0
56.0	239.0
57.0	150.0
58.0	119.0
59.0	143.0
60.0	153.0
61.0	214.0
62.0	298.0
63.0	361.0
64.0	355.0
65.0	307.0
66.0	282.0
67.0	208.0
68.0	166.0
69.0	144.0
70.0	175.0
71.0	215.0
72.0	297.0
73.0	357.0
74.0	391.0
75.0	407.0
76.0	360.0
77.0	243.0
78.0	177.0
79.0	178.0
80.0	213.0
81.0	257.0
82.0	343.0
83.0	404.0
84.0	464.0
85.0	465.0
86.0	426.0
87.0	326.0
88.0	330.0
89.0	236.0
90.0	236.0
91.0	239.0
92.0	330.0
93.0	389.0
94.0	449.0
95.0	549.0
96.0	484.0
97.0	423.0
98.0	345.0
99.0	311.0
100.0	276.0
101.0	274.0
102.0	373.0
103.0	416.0
104.0	487.0
105.0	539.0
106.0	584.0
107.0	473.0
108.0	449.0
109.0	338.0
110.0	305.0
111.0	332.0
112.0	352.0
113.0	435.0
114.0	536.0
115.0	619.0
116.0	625.0
117.0	583.0
118.0	531.0
119.0	462.0
120.0	409.0
121.0	350.0
122.0	379.0
123.0	492.0
124.0	585.0
125.0	649.0
126.0	641.0
127.0	666.0
128.0	627.0
129.0	541.0
130.0	476.0
131.0	407.0
132.0	477.0
133.0	510.0
134.0	550.0
135.0	669.0
136.0	730.0
137.0	703.0
138.0	720.0
139.0	597.0
140.0	594.0
141.0	462.0
142.0	477.0
143.0	531.0
144.0	609.0
145.0	759.0
146.0	795.0
147.0	824.0
148.0	760.0
149.0	760.0
150.0	674.0
151.0	610.0
152.0	584.0
153.0	630.0
154.0	634.0
155.0	808.0
156.0	803.0
157.0	901.0
158.0	932.0
159.0	883.0
160.0	776.0
161.0	757.0
162.0	630.0
163.0	602.0
164.0	771.0
165.0	826.0
166.0	918.0
167.0	1033.0
168.0	1013.0
169.0	959.0
170.0	924.0
171.0	869.0
172.0	803.0
173.0	808.0
174.0	839.0
175.0	880.0
176.0	980.0
177.0	1098.0
178.0	1205.0
179.0	1160.0
180.0	1012.0
181.0	1029.0
182.0	908.0
183.0	838.0
184.0	899.0
185.0	926.0
186.0	1027.0
187.0	1147.0
188.0	1138.0
189.0	1216.0
190.0	1244.0
191.0	1214.0
192.0	1110.0
193.0	1064.0
194.0	995.0
195.0	1096.0
196.0	1140.0
197.0	1310.0
198.0	1315.0
199.0	1358.0
200.0	1428.0
201.0	1364.0
202.0	1240.0
203.0	1199.0
204.0	1137.0
205.0	1201.0
206.0	1199.0
207.0	1324.0
208.0	1438.0
209.0	1503.0
210.0	1539.0
211.0	1528.0
212.0	1420.0
213.0	1434.0
214.0	1238.0
215.0	1296.0
216.0	1328.0
217.0	1397.0
218.0	1537.0
219.0	1537.0
220.0	1737.0
221.0	1637.0
222.0	1651.0
223.0	1597.0
224.0	1562.0
225.0	1346.0
226.0	1469.0
227.0	1645.0
228.0	1690.0
229.0	1793.0
230.0	1844.0
231.0	1821.0
