seq_name	chromosome_score	plasmid_score	virus_score
JBHJBN010000001.1	0.9529	0.0436	0.0035
JBHJBN010000002.1	0.9626	0.0344	0.0030
JBHJBN010000003.1	0.9314	0.0640	0.0046
JBHJBN010000004.1	0.9679	0.0294	0.0027
JBHJBN010000005.1	0.9458	0.0502	0.0040
JBHJBN010000006.1	0.9517	0.0451	0.0033
JBHJBN010000007.1	0.9726	0.0252	0.0022
JBHJBN010000008.1	0.9627	0.0344	0.0028
JBHJBN010000009.1	0.9443	0.0518	0.0039
JBHJBN010000010.1	0.9741	0.0234	0.0025
JBHJBN010000011.1	0.9839	0.0146	0.0015
JBHJBN010000012.1	0.9707	0.0270	0.0022
JBHJBN010000013.1	0.9759	0.0220	0.0022
JBHJBN010000014.1	0.9594	0.0375	0.0030
JBHJBN010000015.1	0.9421	0.0527	0.0052
JBHJBN010000016.1	0.9652	0.0323	0.0024
JBHJBN010000017.1	0.9363	0.0589	0.0048
JBHJBN010000018.1	0.1017	0.8947	0.0036
JBHJBN010000019.1	0.8807	0.1120	0.0073
JBHJBN010000020.1	0.9758	0.0224	0.0018
JBHJBN010000021.1	0.9529	0.0437	0.0033
JBHJBN010000022.1	0.9882	0.0106	0.0013
JBHJBN010000023.1	0.0000	0.9999	0.0000
JBHJBN010000024.1	0.8906	0.1010	0.0085
JBHJBN010000025.1	0.9100	0.0852	0.0048
JBHJBN010000026.1	0.8483	0.1440	0.0077
JBHJBN010000027.1	0.0001	0.9998	0.0001
JBHJBN010000028.1	0.9508	0.0458	0.0034
JBHJBN010000029.1	0.0044	0.9936	0.0021
JBHJBN010000030.1	0.9487	0.0477	0.0036
JBHJBN010000031.1	0.0000	1.0000	0.0000
JBHJBN010000032.1	0.0000	1.0000	0.0000
JBHJBN010000033.1	0.0000	1.0000	0.0000
JBHJBN010000034.1	0.0000	0.9999	0.0001
JBHJBN010000035.1	0.9359	0.0583	0.0058
JBHJBN010000036.1	0.1094	0.8840	0.0066
JBHJBN010000037.1	0.0000	0.9999	0.0001
JBHJBN010000038.1	0.0000	0.9999	0.0000
JBHJBN010000039.1	0.0001	0.9998	0.0002
JBHJBN010000040.1	0.0218	0.8501	0.1281
JBHJBN010000041.1	0.9983	0.0015	0.0003
JBHJBN010000042.1	0.0441	0.8819	0.0740
JBHJBN010000043.1	0.0658	0.9212	0.0129
JBHJBN010000044.1	0.0015	0.9972	0.0013
JBHJBN010000045.1	0.3740	0.3815	0.2445
JBHJBN010000046.1	0.0509	0.9422	0.0069
JBHJBN010000047.1	0.3746	0.4326	0.1928
JBHJBN010000048.1	0.0000	0.9999	0.0001
JBHJBN010000049.1	0.2175	0.4129	0.3696
JBHJBN010000050.1	0.8480	0.1325	0.0194
JBHJBN010000051.1	0.5504	0.1100	0.3395
JBHJBN010000052.1	0.0111	0.9834	0.0056
JBHJBN010000053.1	0.5905	0.3216	0.0878
JBHJBN010000054.1	0.6845	0.2265	0.0890
JBHJBN010000055.1	0.0002	0.9997	0.0001
JBHJBN010000056.1	0.6013	0.3337	0.0650
JBHJBN010000057.1	0.0647	0.0050	0.9303
JBHJBN010000058.1	0.0001	0.9999	0.0000
JBHJBN010000059.1	0.6305	0.3027	0.0668
JBHJBN010000060.1	0.8381	0.0545	0.1074
JBHJBN010000061.1	0.5247	0.3455	0.1298
JBHJBN010000062.1	0.0000	1.0000	0.0000
JBHJBN010000063.1	0.7588	0.1112	0.1299
JBHJBN010000064.1	0.9532	0.0218	0.0250
JBHJBN010000065.1	0.0003	0.9996	0.0001
JBHJBN010000066.1	0.4422	0.5441	0.0137
JBHJBN010000067.1	0.5164	0.0876	0.3960
JBHJBN010000068.1	0.6447	0.1843	0.1710
JBHJBN010000069.1	0.7580	0.1236	0.1184
JBHJBN010000070.1	0.7123	0.1529	0.1347
JBHJBN010000071.1	0.6772	0.0690	0.2538
JBHJBN010000072.1	0.4285	0.1470	0.4246
JBHJBN010000073.1	0.3187	0.1332	0.5481
JBHJBN010000074.1	0.8801	0.0617	0.0582
JBHJBN010000075.1	0.8847	0.0529	0.0624
JBHJBN010000076.1	0.9509	0.0444	0.0047
JBHJBN010000077.1	0.6320	0.1672	0.2008
JBHJBN010000078.1	0.7790	0.0432	0.1778
JBHJBN010000079.1	0.6139	0.0916	0.2945
JBHJBN010000080.1	0.2832	0.1781	0.5387
JBHJBN010000081.1	0.3074	0.2641	0.4285
JBHJBN010000082.1	0.5334	0.0585	0.4081
JBHJBN010000083.1	0.0000	1.0000	0.0000
JBHJBN010000084.1	0.0001	0.9999	0.0000
JBHJBN010000085.1	0.0000	1.0000	0.0000
JBHJBN010000086.1	0.8316	0.1081	0.0603
JBHJBN010000087.1	0.8261	0.0381	0.1358
JBHJBN010000088.1	0.7754	0.0635	0.1611
JBHJBN010000089.1	0.9626	0.0178	0.0196
JBHJBN010000090.1	0.1688	0.0576	0.7736
JBHJBN010000091.1	0.9400	0.0294	0.0306
JBHJBN010000092.1	0.2535	0.1926	0.5539
JBHJBN010000093.1	0.3104	0.1152	0.5744
JBHJBN010000094.1	0.2351	0.0590	0.7060
JBHJBN010000095.1	0.2092	0.0493	0.7415
JBHJBN010000096.1	0.5344	0.1007	0.3649
JBHJBN010000097.1	0.8249	0.0384	0.1367
JBHJBN010000098.1	0.7665	0.0457	0.1877
JBHJBN010000099.1	0.8750	0.0386	0.0864
JBHJBN010000100.1	0.3272	0.0677	0.6051
