#Position (bp)	mapping quality
6876.0	59.99103838126961
20627.0	59.99544824195716
34378.0	59.99625157943852
48129.0	59.995750641807945
61880.0	59.28723296744775
75631.0	59.99646895442751
89382.0	59.99310910177047
103133.0	59.96390590242862
116884.0	59.99336868691951
130635.0	59.835640068854865
144386.0	59.991812014463726
158137.0	59.959820503969624
171888.0	59.9961631576672
185639.0	59.9963017838976
199390.0	59.99476760917529
213141.0	59.99672449998406
226892.0	59.995548168813436
240643.0	59.99581881065909
254394.0	59.99094171771155
268145.0	59.98426357081696
281896.0	59.99634255116241
295647.0	59.68963109490226
309398.0	59.9809835184056
323149.0	59.996757674441994
336900.0	59.99655399104099
350651.0	59.997024189937505
364402.0	59.99756791712486
378153.0	59.9913531533938
391904.0	59.995137096003994
405655.0	59.99376749641371
419406.0	59.99657153929238
433157.0	59.24467154389267
446908.0	59.345056426755924
460659.0	59.99672620645283
474410.0	59.98987556891593
488161.0	59.992110023003924
501912.0	59.99512724629642
515663.0	59.99280136020491
529414.0	59.99589839672303
543165.0	59.99466062648864
556916.0	59.99261494583134
570667.0	59.995170678312995
584418.0	59.51771070841948
598169.0	59.67696417711019
611920.0	59.99595344574636
625671.0	59.87005816336274
639422.0	59.9950536063974
653173.0	59.9799886204248
666924.0	59.99624578299357
680675.0	59.99302563021388
694426.0	59.50260159637943
708177.0	59.99260435862051
721928.0	59.99290617978849
735679.0	59.26764195687108
749430.0	59.99303888602838
763181.0	59.88370593808578
776932.0	58.956105402250444
790683.0	59.77829106801706
804434.0	57.658488424539954
818185.0	58.8437632813943
831936.0	59.99490526638022
845687.0	59.995560229298384
859438.0	59.99593600455327
873189.0	59.98929134840002
886940.0	59.99428331897562
900691.0	59.98474697427344
914442.0	59.9952537886424
928193.0	59.99455759214576
941944.0	59.99627356006875
955695.0	59.99294267589428
969446.0	59.966789117277436
983197.0	59.991420472429745
996948.0	59.997486865323154
1010699.0	59.995838458782565
1024450.0	59.99425268231511
1038201.0	59.91808777240568
1051952.0	59.99222530748877
1065703.0	59.99198329114884
1079454.0	59.98274291217319
1093205.0	59.99536246791956
1106956.0	59.99527019390306
1120707.0	59.996321980974514
1134458.0	59.99698787951518
1148209.0	59.99229102705858
1161960.0	59.97259811747885
1175711.0	59.99422238495471
1189462.0	59.99607274959941
1203213.0	59.99605395878825
1216964.0	59.99401768754909
1230715.0	59.98323353182212
1244466.0	59.99353069869199
1258217.0	59.98530083422659
1271968.0	59.98237835789929
1285719.0	59.988652234636874
1299470.0	59.945007387627264
1313221.0	59.990063847252195
1326972.0	59.99748399786795
1340723.0	59.98770890293454
1354474.0	59.99572388176408
1368225.0	59.99235331422143
1381976.0	59.99700520129278
1395727.0	59.99707522798776
1409478.0	59.66689005741212
1423229.0	59.994284389021885
1436980.0	59.99673173135629
1450731.0	59.99629705087894
1464482.0	59.99483522923802
1478233.0	59.966368114014024
1491984.0	59.987753411232184
1505735.0	59.99677399607632
1519486.0	59.996452802647966
1533237.0	59.988515852243324
1546988.0	59.995744747330946
1560739.0	59.96399193676265
1574490.0	59.98990886767143
1588241.0	58.666607768364756
1601992.0	59.99194059155108
1615743.0	59.994911790250505
1629494.0	59.109432308643534
1643245.0	59.99165830332998
1656996.0	59.996290359696246
1670747.0	59.99503254487553
1684498.0	59.988657681165854
1698249.0	59.9909692388129
1712000.0	59.99534804743585
1725751.0	59.995011227331425
1739502.0	59.99560671415858
1753253.0	59.96489504637887
1767004.0	59.994667119317604
1780755.0	59.9920839086564
1794506.0	59.99536452979066
1808257.0	59.99653109616937
1822008.0	59.99423661452175
1835759.0	59.986493335992286
1849510.0	59.99147203196053
1863261.0	59.995702697864616
1877012.0	58.824721454288024
1890763.0	59.99000899766061
1904514.0	58.308985960422596
1918265.0	58.78355089406097
1932016.0	59.66918666003449
1945767.0	59.96280848172199
1959518.0	55.572722470856554
1973269.0	59.650080232806054
1987020.0	59.99738837357662
2000771.0	59.991400643337386
2014522.0	59.717887994127494
2028273.0	59.99467793632224
2042024.0	59.995832515970555
2055775.0	59.995753648151265
2069526.0	59.98297212608226
2083277.0	59.63574410385654
2097028.0	59.994512299542045
2110779.0	59.99652493709129
2124530.0	59.53278153346645
2138281.0	59.98290109656238
2152032.0	59.993368733827786
2165783.0	59.993345773480776
2179534.0	59.99587441342742
2193285.0	59.995456773982674
2207036.0	59.997977457848386
2220787.0	59.99649019929114
2234538.0	59.99570830490412
2248289.0	59.99771262343403
2262040.0	59.992824038198194
2275791.0	59.995631429507256
2289542.0	59.986902801079026
2303293.0	59.93079252923263
2317044.0	59.99284318234077
2330795.0	59.96047835870564
2344546.0	59.75137510603289
2358297.0	59.986055284461344
2372048.0	59.9838152389498
2385799.0	59.99590524129115
2399550.0	59.986614582909915
2413301.0	59.99125493465899
2427052.0	59.99567105261826
2440803.0	59.99564190813966
2454554.0	59.99699025944258
2468305.0	59.22912764236904
2482056.0	59.367201942717365
2495807.0	55.85611207041209
2509558.0	59.99669052283213
2523309.0	59.99480971426705
2537060.0	59.997510533843595
2550811.0	59.38308301735345
2564562.0	59.994196668246474
2578313.0	59.88153712376801
2592064.0	59.99674155635822
2605815.0	59.98322729561119
2619566.0	59.98983939154103
2633317.0	59.997402953197245
2647068.0	59.995927624203176
2660819.0	59.994309047341986
2674570.0	59.1613467905487
2688321.0	59.995546465370076
2702072.0	59.993346580964115
2715823.0	59.994868648300496
2729574.0	59.98727847430887
2743325.0	59.99379934954791
2757076.0	59.99594619360041
2770827.0	59.96388733431651
2784578.0	59.99698991731361
2798329.0	59.99436409574014
2812080.0	59.99671890124742
2825831.0	59.995633476858785
2839582.0	59.63247771672801
2853333.0	59.99082966458567
2867084.0	59.996498208801285
2880835.0	59.995958774045576
2894586.0	59.99475098332503
2908337.0	59.73955122237645
2922088.0	59.97896899410989
2935839.0	59.99529019610618
2949590.0	59.995525494934036
2963341.0	59.996155681118246
2977092.0	59.99667868775657
2990843.0	59.994709768069065
3004594.0	59.996077787697686
3018345.0	59.99355921296954
3032096.0	59.99738401627116
3045847.0	59.994605840493904
3059598.0	59.78695764852185
3073349.0	59.99455278477133
3087100.0	59.98881333684079
3100851.0	59.99508331912495
3114602.0	59.99672104770655
3128353.0	59.99793733005198
3142104.0	59.99393103376658
3155855.0	59.99627743593171
3169606.0	59.99661354399441
3183357.0	59.99597844579342
3197108.0	59.98869103631522
3210859.0	59.98897585227032
3224610.0	59.99570414566403
3238361.0	59.99685260680537
3252112.0	59.98488827235065
3265863.0	59.9952955841159
3279614.0	59.996552696912815
3293365.0	59.992350056595036
3307116.0	59.65535517645362
3320867.0	59.9945160206648
3334618.0	58.86371035105122
3348369.0	59.996499057979456
3362120.0	59.93922534054132
3375871.0	59.95124737201976
3389622.0	59.99577627898445
3403373.0	59.98726081794449
3417124.0	59.996005208237705
3430875.0	59.99610566782682
3444626.0	59.00434554185527
3458377.0	59.99400383548973
3472128.0	58.93379625477283
3485879.0	59.99623445220651
3499630.0	59.99102487994482
3513381.0	59.65285864101544
3527132.0	59.991350308531615
3540883.0	59.98602818083539
3554634.0	59.995783329187915
3568385.0	59.99549720563914
3582136.0	59.99585416545268
3595887.0	59.663001334774044
3609638.0	59.99339794022472
3623389.0	59.9932262052661
3637140.0	59.9977389238771
3650891.0	59.9278541683646
3664642.0	59.995021412196024
3678393.0	59.994834779103904
3692144.0	59.994961861763144
3705895.0	59.99644205645645
3719646.0	59.986608998980834
3733397.0	59.997292867870954
3747148.0	59.99372601489951
3760899.0	59.987967808114995
3774650.0	59.996670922952205
3788401.0	59.61043263477073
3802152.0	59.99585502209712
3815903.0	59.98819004956086
3829654.0	59.99518675164416
3843405.0	59.99321219240494
3857156.0	59.983871122305985
3870907.0	59.98559296979772
