gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
JBHJCK010000043.1|provirus_555_8750_1	555	827	273	-1	0.667	11	GGA/GAG/AGG	GENOMAD.213312.VP	6.29e-20	85	0	0	0	2773	Inoviridae	NA	NA	PF10723	NA
JBHJCK010000043.1|provirus_555_8750_2	832	924	93	-1	0.581	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCK010000043.1|provirus_555_8750_3	975	2117	1143	-1	0.605	11	None	GENOMAD.090645.VV	1.033e-25	113	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJCK010000043.1|provirus_555_8750_4	2117	2407	291	-1	0.636	11	AGGAG	GENOMAD.100562.VV	3.787e-43	152	0	0	0	1	NA	NA	NA	PF10734	NA
JBHJCK010000043.1|provirus_555_8750_5	2409	3878	1470	-1	0.618	11	GGxGG	GENOMAD.083062.VV	1.078e-64	233	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJCK010000043.1|provirus_555_8750_6	4002	4229	228	-1	0.662	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCK010000043.1|provirus_555_8750_7	4258	4458	201	-1	0.597	11	AGGAG	GENOMAD.209539.VP	8.859e-14	66	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBHJCK010000043.1|provirus_555_8750_8	4468	4740	273	-1	0.593	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCK010000043.1|provirus_555_8750_9	4850	5920	1071	-1	0.602	11	GGxGG	GENOMAD.223689.VP	1.328e-164	517	0	0	0	2773	Inoviridae	MOBT	NA	PF02486;K07467;COG2946	DNA relaxase NicK
JBHJCK010000043.1|provirus_555_8750_10	5917	6069	153	-1	0.654	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCK010000043.1|provirus_555_8750_11	6062	6235	174	-1	0.626	11	GGA/GAG/AGG	GENOMAD.226430.VP	3.187e-19	81	0	0	0	1	NA	NA	NA	NA	NA
JBHJCK010000043.1|provirus_555_8750_12	6450	6767	318	1	0.535	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCK010000043.1|provirus_555_8750_13	6792	7637	846	-1	0.671	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCK010000043.1|provirus_555_8750_14	7725	8750	1026	1	0.659	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
